2013-01-01 01:00:00; 57.534; 72.294;154.583;1414.380;102.792;158.227;361.302;   null;467.216;210.400;107.660; 95.098;176.636;211.893;216.359;104.629;173.322;131.200;212.148;189.428;208.288;213.684;120.706;144.494;295.096;113.674
2013-01-01 01:05:00; 55.059; 72.511;153.213;1413.780;104.462;158.832;358.667;   null;472.250;211.000;109.023; 98.436;177.668;212.320;218.866;105.855;173.862;129.600;211.050;187.054;209.742;211.192;121.492;146.462;294.802;113.366
2013-01-01 01:10:00; 56.158; 69.997;153.610;1416.220;104.184;159.106;360.020;   null;466.802;208.000;109.803; 95.508;176.068;210.880;220.803;104.705;172.446;132.000;212.258;190.114;211.752;213.500;120.068;145.568;294.844;112.659
2013-01-01 01:15:00; 56.258; 73.955;153.760;1420.460;103.864;159.317;361.753;   null;471.752;209.400;107.997; 94.736;175.730;213.467;220.152;105.969;172.040;128.800;210.866;190.046;209.706;213.670;121.978;145.246;294.752;115.181
2013-01-01 01:20:00; 54.503; 70.157;153.664;1426.940;104.516;159.568;365.330;   null;469.968;209.200;107.983; 95.968;174.958;212.267;220.516;106.651;171.022;128.000;210.994;190.072;210.674;211.164;120.558;145.822;294.180;113.759
2013-01-01 01:25:00; 55.659; 72.405;154.387;1421.400;103.942;158.262;359.697;   null;470.176;208.200;108.647; 94.422;179.704;213.147;219.411;105.608;173.050;127.200;211.522;186.650;211.086;210.476;121.776;147.164;293.936;113.258
2013-01-01 01:30:00; 54.823; 71.945;154.783;1416.600;106.266;159.870;359.427;   null;469.754;211.600;107.987; 96.352;177.704;213.227;219.910;103.880;170.112;125.400;211.656;191.286;209.838;211.040;120.722;145.544;294.724;114.300
2013-01-01 01:35:00; 56.141; 72.589;152.920;1421.480;106.600;159.054;365.182;   null;473.720;209.600;108.677; 96.192;174.746;211.280;219.231;104.560;171.040;128.800;211.466;190.848;211.252;209.976;120.806;145.214;297.296;112.534
2013-01-01 01:40:00; 55.959; 72.448;152.617;1424.540;104.758;159.200;356.362;   null;470.552;209.600;108.943; 95.986;177.364;212.853;217.593;105.794;172.510;128.400;208.002;190.472;210.150;211.358;120.760;145.128;295.028;112.633
2013-01-01 01:45:00; 55.105; 69.962;153.237;1418.320;103.908;157.997;359.167;   null;467.282;208.600;108.467; 94.764;177.586;212.773;218.352;105.000;173.360;129.000;212.856;187.398;209.484;212.714;121.176;146.550;293.726;113.469
2013-01-01 01:50:00; 56.307; 71.109;152.613;1428.960;105.380;157.670;362.769;   null;470.308;211.400;109.847; 95.058;177.271;212.480;217.856;103.491;172.266;128.200;211.258;188.692;208.282;209.492;120.512;144.012;293.142;113.451
2013-01-01 01:55:00; 57.370; 73.555;154.497;1413.820;103.336;157.512;361.002;   null;469.182;210.200;108.957; 96.444;176.142;213.013;216.244;105.991;172.254;129.600;211.218;188.442;211.062;211.118;122.024;145.784;296.768;114.219
2013-01-01 02:00:00; 57.106; 73.371;153.697;1418.360;105.514;159.717;362.105;   null;469.836;210.600;108.010; 97.480;176.428;211.307;218.423;104.637;172.406;129.200;210.560;190.906;210.174;210.656;122.492;144.336;294.904;114.408
2013-01-01 02:05:00; 56.111; 72.682;153.640;1422.840;103.772;159.525;359.793;   null;473.564;211.600;108.233; 96.730;175.964;214.000;216.768;105.986;171.740;126.800;208.570;188.850;211.762;209.986;121.188;145.326;295.914;114.475
2013-01-01 02:10:00; 56.874; 71.905;151.907;1423.480;104.950;160.312;362.745;   null;474.154;209.000;106.763; 96.846;174.944;215.280;219.021;104.972;172.758;128.800;210.940;190.066;208.352;210.146;120.628;145.450;295.580;114.310
2013-01-01 02:15:00; 55.700; 70.270;154.393;1416.760;104.384;160.420;363.139;   null;468.750;207.800;108.373; 96.136;177.360;210.720;216.754;105.175;171.988;128.000;209.712;190.224;211.152;213.710;122.744;145.320;294.606;114.202
2013-01-01 02:20:00; 55.415; 70.971;154.763;1421.800;104.374;160.038;362.786;   null;470.238;212.800;108.247; 94.962;173.972;211.200;218.182;106.570;173.534;127.600;211.198;190.866;210.256;210.982;120.940;146.298;295.804;114.771
2013-01-01 02:25:00; 55.991; 71.504;153.070;1425.100;104.772;158.262;360.419;   null;472.536;211.200;109.220; 96.116;178.236;213.360;218.358;106.160;171.870;127.200;212.342;190.130;207.742;211.092;122.580;144.086;293.262;113.832
2013-01-01 02:30:00; 57.401; 72.152;153.773;1420.820;104.888;158.659;361.066;   null;474.188;212.400;109.500; 95.374;176.154;212.373;216.608;106.054;172.298;125.400;210.110;190.320;211.348;209.522;120.194;146.746;294.272;113.661
2013-01-01 02:35:00; 56.277; 71.820;154.440;1424.440;103.410;157.819;360.875;   null;469.774;208.200;106.473; 95.540;175.192;210.800;217.614;106.300;172.856;126.000;209.774;190.132;211.994;211.756;121.052;145.456;296.284;114.122
2013-01-01 02:40:00; 55.577; 73.157;154.373;1420.900;106.014;158.672;360.017;   null;467.358;210.000;107.353; 95.682;176.164;213.067;217.979;105.675;170.446;129.200;209.978;187.830;210.510;209.800;120.766;144.052;290.824;114.846
2013-01-01 02:45:00; 56.140; 73.303;154.293;1415.720;104.030;159.704;362.678;   null;469.844;209.200;109.260; 95.374;176.730;213.840;217.455;105.786;173.584;126.400;210.120;187.960;208.688;210.166;120.900;146.266;293.850;112.941
2013-01-01 02:50:00; 56.173; 71.401;152.687;1423.840;104.350;158.410;362.263;   null;472.096;211.800;108.700; 94.578;175.412;211.227;218.535;104.017;172.372;127.800;211.282;189.906;210.818;209.278;120.736;145.070;292.874;114.965
2013-01-01 02:55:00; 54.710; 72.469;152.903;1423.920;105.594;159.094;365.002;   null;470.688;211.400;107.043; 94.352;176.062;214.960;217.994;104.437;172.184;127.000;212.070;188.292;212.160;209.610;121.696;145.728;291.834;114.879
2013-01-01 03:00:00; 56.374; 71.474;154.176;1423.180;104.532;159.181;355.673;   null;473.766;213.400;108.297; 95.472;175.218;211.653;217.703;104.572;172.068;131.200;210.888;189.388;210.674;209.560;122.706;145.344;293.010;113.048
2013-01-01 03:05:00; 57.150; 73.446;155.130;1421.320;104.560;159.704;360.936;   null;471.556;214.600;109.640; 95.680;175.371;213.440;221.103;104.777;170.930;127.000;211.062;190.672;211.834;210.782;121.632;144.242;292.194;113.493
2013-01-01 03:10:00; 57.146; 71.699;153.403;1426.880;106.318;159.133;362.015;   null;471.952;208.200;108.747; 94.684;178.412;212.800;218.830;105.209;172.910;126.400;209.904;190.376;210.040;208.328;120.710;145.270;294.358;114.532
2013-01-01 03:15:00; 55.280; 72.625;153.113;1426.800;105.294;159.924;363.694;   null;470.380;212.000;108.117; 95.898;179.664;210.480;219.266;105.214;172.192;129.000;209.396;188.690;209.592;210.832;122.804;144.506;291.974;113.869
2013-01-01 03:20:00; 56.072; 71.056;153.120;1424.880;104.324;159.228;359.543;   null;469.080;208.400;108.897; 95.262;175.592;212.853;219.323;104.616;170.790;129.200;210.322;189.306;212.966;210.540;123.056;143.816;292.550;116.304
2013-01-01 03:25:00; 56.136; 71.210;153.183;1425.860;105.504;158.668;361.875;   null;468.640;210.600;108.307; 94.556;175.530;210.507;216.285;105.281;174.248;126.000;210.006;191.056;210.170;210.990;121.070;146.538;291.756;113.492
2013-01-01 03:30:00; 56.643; 71.492;152.227;1423.620;106.416;159.572;362.724;   null;470.190;209.000;107.387; 96.800;177.666;212.613;218.273;106.241;172.310;126.800;207.872;189.394;209.292;210.738;121.512;145.708;292.214;114.605
2013-01-01 03:35:00; 57.482; 70.112;151.043;1420.080;105.106;159.253;362.250;   null;471.308;210.800;107.273; 96.800;176.638;213.147;218.903;104.298;172.142;128.200;209.832;189.258;210.302;208.390;120.090;146.494;297.642;115.478
2013-01-01 03:40:00; 56.235; 70.288;152.480;1423.420;104.896;157.849;359.265;   null;470.738;211.600;106.843; 95.380;177.714;213.840;220.279;105.230;171.586;129.800;208.914;189.228;210.894;215.028;121.484;145.158;290.234;115.609
2013-01-01 03:45:00; 56.896; 71.714;154.617;1425.900;105.866;160.477;361.404;   null;469.830;209.200;109.450; 95.314;176.120;213.680;218.627;105.765;172.984;128.200;212.640;189.890;209.626;208.404;121.448;144.998;291.138;114.101
2013-01-01 03:50:00; 56.345; 71.526;152.470;1429.840;105.558;158.156;365.187;   null;470.206;211.200;109.133; 95.408;176.058;214.080;218.729;104.693;171.664;129.200;208.766;187.398;210.194;210.186;121.446;144.778;292.486;114.103
2013-01-01 03:55:00; 54.990; 70.889;154.393;1425.160;104.568;158.235;361.217;   null;470.766;207.400;108.343; 95.622;178.514;214.213;218.379;103.366;171.652;126.200;211.290;191.166;210.176;211.066;120.466;145.804;293.774;114.300
2013-01-01 04:00:00; 56.120; 71.215;155.043;1427.460;104.778;159.377;359.932;   null;469.740;211.400;108.557; 95.286;178.124;210.373;218.438;104.495;170.416;126.400;210.698;191.164;212.718;212.896;120.736;146.700;294.416;113.837
2013-01-01 04:05:00; 57.189; 70.657;154.037;1418.540;105.204;159.417;358.773;   null;468.476;213.000;108.360; 94.584;176.410;212.480;217.074;104.739;170.530;129.200;208.506;187.666;209.556;212.408;121.640;145.868;292.166;113.582
2013-01-01 04:10:00; 56.038; 71.222;152.424;1427.980;104.878;159.098;363.010;   null;470.514;212.400;109.467; 94.734;176.488;213.173;217.749;106.463;172.066;124.400;208.934;189.060;211.148;212.540;120.686;145.248;292.558;115.221
2013-01-01 04:15:00; 56.670; 72.037;154.767;1425.280;105.320;158.655;359.665;   null;470.764;211.400;108.573; 94.864;176.686;213.360;217.762;104.778;170.766;127.000;209.958;189.416;211.722;210.344;121.618;144.900;292.180;115.044
2013-01-01 04:20:00; 56.163; 71.857;153.140;1431.300;106.182;158.400;362.914;   null;470.318;210.800;109.420; 95.398;175.410;212.160;218.820;105.504;171.758;127.000;210.234;189.358;209.464;214.896;120.422;145.398;293.048;114.629
2013-01-01 04:25:00; 56.242; 72.226;152.247;1424.260;106.182;159.720;361.035;   null;469.520;211.600;109.470; 95.044;176.036;212.587;217.940;104.165;173.430;126.800;210.982;189.334;211.832;211.570;121.996;144.958;293.608;117.692
2013-01-01 04:30:00; 56.445; 72.243;153.007;1430.240;105.756;158.933;362.635;   null;471.300;208.200;107.747; 94.362;175.534;214.960;218.792;105.059;174.400;126.000;210.390;186.444;213.458;211.668;120.656;145.898;293.498;113.599
2013-01-01 04:35:00; 57.453; 73.165;153.077;1424.240;104.190;160.487;360.220;   null;469.570;210.400;109.137; 95.926;177.668;216.160;218.691;106.217;171.856;128.200;211.014;190.470;210.572;212.964;121.422;146.498;293.248;114.549
