2020-01-01 00:55:00; 54.980; 70.323;127.677;1430.220;126.066;166.904;384.212;470.614;382.214;184.200;112.963;100.628;186.562;232.693;238.812;113.933;184.055;132.414;226.842;202.378;222.606;226.964;128.902;258.081;160.920;326.666;122.146
2020-01-01 01:00:00; 55.452; 72.180;125.947;1425.980;125.012;166.384;382.544;474.102;381.616;186.200;115.043;100.672;187.548;227.520;238.418;115.046;184.438;130.840;225.178;202.552;223.014;230.300;128.616;257.771;163.810;324.880;122.524
2020-01-01 01:05:00; 56.592; 71.743;126.423;1418.100;122.737;166.193;387.725;471.862;380.066;185.400;112.113;100.802;186.628;228.667;237.111;112.437;182.919;130.822;226.960;201.376;222.028;225.462;128.650;255.119;162.198;326.182;123.223
2020-01-01 01:10:00; 54.598; 72.187;126.807;1425.660;123.822;166.710;384.030;472.714;382.356;182.000;111.650;101.084;186.936;228.720;239.659;114.420;183.191;134.326;225.892;201.898;221.702;228.856;128.682;256.914;160.724;323.226;122.089
2020-01-01 01:15:00; 56.540; 71.277;129.123;1428.380;124.161;165.281;381.433;469.644;380.262;182.400;112.637; 99.232;189.061;230.320;237.176;113.257;183.794;131.812;227.162;200.816;223.722;228.252;130.068;259.544;161.478;326.388;122.717
2020-01-01 01:20:00; 55.342; 72.643;125.787;1430.320;123.745;163.406;384.842;472.944;380.930;184.600;113.143; 99.548;189.617;231.493;238.042;112.591;183.141;131.062;224.916;200.650;220.922;227.314;127.994;258.860;161.424;324.022;123.944
2020-01-01 01:25:00; 55.892; 71.900;127.277;1423.960;123.839;166.294;377.217;468.606;381.072;183.000;112.130;100.262;188.588;232.667;238.963;114.551;183.904;133.944;223.674;202.502;221.086;226.662;129.130;255.203;161.164;326.288;122.209
2020-01-01 01:30:00; 56.215; 72.820;128.090;1432.920;125.153;165.989;381.285;474.625;376.512;182.800;112.220; 98.358;187.428;229.760;238.624;112.811;183.104;132.182;225.210;200.866;223.360;228.798;129.774;258.229;161.396;326.096;124.981
2020-01-01 01:35:00; 57.693; 71.647;126.263;1432.940;122.642;166.436;385.418;471.626;380.738;182.800;110.950; 99.974;189.210;230.800;238.954;114.026;183.920;132.008;225.952;200.832;222.542;225.900;128.378;255.726;162.770;324.386;124.505
2020-01-01 01:40:00; 54.542; 72.150;126.560;1422.840;123.034;166.603;382.733;473.332;377.176;181.600;113.023; 99.354;191.426;230.267;240.020;112.590;182.655;133.412;226.022;200.206;220.782;227.872;128.596;256.435;161.510;324.124;123.240
2020-01-01 01:45:00; 54.918; 70.377;129.427;1434.300;124.923;165.110;382.052;473.934;380.420;182.800;114.933;100.334;188.602;228.560;239.627;113.699;183.784;134.682;226.798;200.162;221.648;226.342;130.002;255.847;162.076;328.414;123.945
2020-01-01 01:50:00; 55.489; 72.093;129.157;1430.580;123.531;165.744;383.923;472.269;378.894;182.400;113.333;100.540;188.518;229.653;237.962;112.868;181.165;131.488;228.292;201.840;221.648;227.960;129.658;258.184;162.568;324.876;124.048
2020-01-01 01:55:00; 55.081; 70.183;126.393;1428.220;123.385;165.493;380.525;468.182;378.026;184.200;112.510; 99.834;190.870;231.787;237.145;112.753;184.788;132.346;225.788;199.576;220.410;228.774;127.574;256.409;162.038;326.062;124.176
2020-01-01 02:00:00; 56.132; 73.163;126.387;1425.140;126.086;162.709;382.918;471.055;380.226;184.800;114.043;100.106;187.528;229.200;237.893;114.195;184.794;132.330;225.264;201.820;219.304;226.662;128.772;260.289;161.582;321.024;123.450
2020-01-01 02:05:00; 55.372; 71.130;127.253;1426.860;124.037;167.583;383.175;472.196;378.818;181.000;112.557;101.232;189.172;229.573;235.327;113.582;183.425;132.214;225.598;202.926;223.766;225.972;129.460;256.914;161.902;323.390;122.276
2020-01-01 02:10:00; 55.179; 71.967;127.873;1419.500;125.927;166.160;383.587;467.978;382.316;184.600;111.723;100.282;189.862;229.573;237.757;113.355;183.003;131.202;225.940;199.698;221.660;229.258;129.132;258.499;162.254;325.646;122.922
2020-01-01 02:15:00; 56.599; 73.580;127.267;1429.160;124.603;166.775;381.711;468.737;382.516;184.200;111.093; 99.634;185.318;230.187;238.005;113.445;182.863;131.976;226.120;200.460;223.472;226.548;129.712;256.920;161.932;326.206;123.015
2020-01-01 02:20:00; 54.900; 73.797;127.173;1429.080;123.445;165.918;382.606;467.649;377.646;184.600;111.922;100.608;186.658;230.000;234.835;113.759;182.752;128.418;225.864;199.476;221.496;230.306;129.636;257.125;163.006;323.748;123.456
2020-01-01 02:25:00; 57.183; 72.747;127.807;1423.220;125.026;164.924;383.394;476.088;378.092;185.000;112.223;100.790;189.389;230.320;237.827;113.247;182.064;131.416;224.482;199.428;223.762;230.842;129.258;257.281;162.704;322.240;122.783
2020-01-01 02:30:00; 55.963; 73.457;125.333;1425.360;125.495;164.824;377.914;470.363;380.216;182.600;112.950;100.546;188.527;229.733;237.619;110.695;183.452;129.362;224.762;201.998;221.986;225.864;129.538;257.860;162.214;323.626;123.164
2020-01-01 02:35:00; 54.747; 71.687;128.523;1429.920;122.749;166.535;380.739;467.151;378.816;181.800;110.907; 99.948;188.569;230.640;237.072;113.047;183.048;132.236;223.708;202.098;222.008;228.410;128.204;257.629;162.170;324.998;123.551
2020-01-01 02:40:00; 55.486; 72.010;126.203;1437.140;124.832;164.962;382.064;467.404;382.846;182.000;113.057;100.628;187.618;230.587;239.439;113.610;183.643;131.424;225.136;200.662;219.886;228.674;129.340;255.287;162.594;324.030;121.492
2020-01-01 02:45:00; 56.390; 70.573;127.107;1430.160;124.401;165.013;381.225;469.486;379.546;180.000;113.673;101.736;188.877;229.120;238.437;112.777;183.100;131.028;223.782;201.466;221.868;225.994;128.466;257.130;160.766;323.450;123.260
2020-01-01 02:50:00; 56.064; 70.853;127.567;1426.820;124.603;166.690;385.828;469.260;382.128;183.600;113.110; 99.444;185.716;228.507;238.134;114.689;182.173;131.242;225.148;202.240;221.216;226.504;128.534;257.831;160.966;325.766;122.574
2020-01-01 02:55:00; 55.650; 72.107;127.577;1427.900;124.307;165.300;380.822;473.051;379.300;185.600;113.777;100.012;187.637;230.267;237.332;113.875;183.163;132.892;227.206;201.664;221.308;228.462;127.906;257.309;161.280;326.150;123.423
2020-01-01 03:00:00; 56.870; 71.817;126.554;1430.300;124.576;165.927;384.666;474.474;379.806;181.000;113.213;100.294;189.721;231.787;238.848;113.785;183.594;130.164;224.470;203.244;223.136;227.472;128.362;259.939;162.664;323.194;124.348
2020-01-01 03:05:00; 54.775; 73.030;126.850;1442.320;123.851;165.323;381.056;474.035;380.716;182.600;113.243; 99.154;188.725;227.120;238.305;114.634;184.596;131.504;224.608;199.616;222.754;226.714;128.978;258.987;162.652;326.622;122.930
2020-01-01 03:10:00; 55.637; 70.207;127.397;1435.300;123.697;165.042;379.983;472.370;382.424;184.000;113.087; 98.450;187.417;229.120;236.859;114.020;182.066;128.874;224.684;201.880;220.454;227.408;128.644;255.378;160.990;325.548;123.436
