BARENSBURG LATITUDE    78.12     LONGITUDE     14.42     ALTITUDE    0 M
BARENSBURG INSTRUMENT   6NM64    NEUTRON MONITOR     	
BARENSBURG STANDARD PRESSURE    1000    mB     COEFFICIENT   -0.74     % / mB
BARENSBURG PRE-INCREASE BASELINE TIME INTERVAL    061213    010000-020000   UT
BARENSBURG PRE-INCREASE AVERAGE COUNTING RATE    144.71      COUNTS PER SECOND
BARENSBURG TIME INTERVALS    300         3600     
BARENSBURG SCALE FACTORS     1           1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S     (mB)      C/S
BARENSBURG 061213 300  130500-131000   00     207.68  965.4    146.92     1.50     0.30
BARENSBURG 061213 300  131000-131500   00     207.52  965.4    146.87     1.50     0.29
BARENSBURG 061213 300  131500-132000   00     208.37  965.4    147.49     1.90     0.69
BARENSBURG 061213 300  132000-132500   00     207.47  965.4    146.86     1.50     0.29
BARENSBURG 061213 300  132500-133000   00     208.55  965.4    147.59     2.00     0.78
BARENSBURG 061213 300  133000-133500   00     209.34  965.4    148.13     2.40     1.18
BARENSBURG 061213 300  133500-134000   00     208.04  965.4    147.26     1.80     0.58
BARENSBURG 061213 300  134000-134500   00     209.02  965.5    148.00     2.30     1.07
BARENSBURG 061213 300  134500-135000   00     206.69  965.5    146.40     1.20    -0.03
BARENSBURG 061213 300  135000-135500   00     208.39  965.5    147.63     2.00     0.77
BARENSBURG 061213 300  135500-140000   00     207.75  965.5    147.19     1.70     0.46
BARENSBURG 061213 300  140000-140500   00     206.61  965.5    146.32     1.10    -0.14
BARENSBURG 061213 300  140500-141000   00     207.69  965.5    147.10     1.60     0.36
BARENSBURG 061213 300  141000-141500   00     207.82  965.5    147.22     1.70     0.45
BARENSBURG 061213 300  141500-142000   00     207.50  965.5    147.01     1.60     0.35
BARENSBURG 061213 300  142000-142500   00     208.89  965.5    147.95     2.20     0.95
BARENSBURG 061213 300  142500-143000   00     207.03  965.5    146.63     1.30     0.04
BARENSBURG 061213 300  143000-143500   00     206.04  965.5    145.91     0.80    -0.46
BARENSBURG 061213 300  143500-144000   00     206.91  965.5    146.46     1.20    -0.06
BARENSBURG 061213 300  144000-144500   00     206.81  965.4    146.39     1.20    -0.07
BARENSBURG 061213 300  144500-145000   00     207.91  965.5    147.19     1.70     0.43
BARENSBURG 061213 300  145000-145500   00     206.77  965.5    146.40     1.20    -0.07
BARENSBURG 061213 300  145500-150000   00     206.29  965.5    146.07     0.90    -0.37
BARENSBURG 061213 300  150000-150500   00     206.53  965.5    146.23     1.10    -0.18
BARENSBURG 061213 300  150500-151000   00     208.10  965.5    147.35     1.80     0.52
BARENSBURG 061213 300  151000-151500   00     209.15  965.5    148.10     2.30     1.02
BARENSBURG 061213 300  151500-152000   00     205.21  965.5    145.37     0.50    -0.78
BARENSBURG 061213 300  152000-152500   00     206.94  965.5    146.62     1.30     0.01
BARENSBURG 061213 300  152500-153000   00     207.94  965.5    147.34     1.80     0.51
BARENSBURG 061213 300  153000-153500   00     206.62  965.5    146.40     1.20    -0.09
BARENSBURG 061213 300  153500-154000   00     207.86  965.6    147.29     1.80     0.51
BARENSBURG 061213 300  154000-154500   00     208.01  965.5    147.32     1.80     0.51
BARENSBURG 061213 300  154500-155000   00     207.10  965.5    146.62     1.30     0.00
BARENSBURG 061213 300  155000-155500   00     207.95  965.5    147.28     1.80     0.50
BARENSBURG 061213 300  155500-160000   00     208.63  965.6    147.86     2.20     0.90
BARENSBURG 061213 300  160000-160500   00     205.88  965.6    145.92     0.80    -0.50
BARENSBURG 061213 300  160500-161000   00     207.09  965.6    146.81     1.50     0.20
BARENSBURG 061213 300  161000-161500   00     206.55  965.6    146.39     1.20    -0.10
BARENSBURG 061213 300  161500-162000   00     207.15  965.5    146.78     1.40     0.09
BARENSBURG 061213 300  162000-162500   00     204.61  965.5    144.98     0.20    -1.11
BARENSBURG 061213 300  162500-163000   00     207.75  965.5    147.20     1.70     0.39
BARENSBURG 061213 300  163000-163500   00     207.99  965.5    147.35     1.80     0.49
BARENSBURG 061213 300  163500-164000   00     208.12  965.5    147.36     1.80     0.49
BARENSBURG 061213 300  164000-164500   00     206.07  965.5    145.87     0.80    -0.51
BARENSBURG 061213 300  164500-165000   00     207.59  965.5    146.94     1.50     0.19
BARENSBURG 061213 300  165000-165500   00     206.43  965.5    146.24     1.10    -0.21
BARENSBURG 061213 300  165500-170000   00     205.73  965.6    145.87     0.80    -0.52
BARENSBURG 061213 300  170000-170500   00     205.97  965.6    146.06     0.90    -0.42
BARENSBURG 061213 300  170500-171000   00     207.68  965.7    147.36     1.80     0.48
BARENSBURG 061213 300  171000-171500   00     206.35  965.7    146.50     1.20    -0.12
BARENSBURG 061213 300  171500-172000   00     207.16  965.7    147.05     1.60     0.28
BARENSBURG 061213 300  172000-172500   00     207.75  965.7    147.49     1.90     0.58
BARENSBURG 061213 300  172500-173000   00     205.74  965.8    146.09     0.90    -0.42
BARENSBURG 061213 300  173000-173500   00     205.96  965.8    146.26     1.10    -0.22
BARENSBURG 061213 300  173500-174000   00     206.09  965.8    146.43     1.20    -0.12
BARENSBURG 061213 300  174000-174500   00     205.58  965.9    146.16     1.00    -0.32
BARENSBURG 061213 300  174500-175000   00     208.07  965.9    147.96     2.20     0.88
BARENSBURG 061213 300  175000-175500   00     206.53  966.0    146.96     1.60     0.28
BARENSBURG 061213 300  175500-180000   00     205.92  966.0    146.62     1.30    -0.02
BARENSBURG 061213 300  180000-180500   00     203.15  966.1    144.74     0.00    -1.32
BARENSBURG 061213 300  180500-181000   00     205.92  966.1    146.78     1.40    -9999
BARENSBURG 061213 300  181000-181500   00     207.23  966.2    147.81     2.10    -9999
BARENSBURG 061213 300  181500-182000   00     206.12  966.2    147.00     1.60    -9999
BARENSBURG 061213 300  182000-182500   00     206.81  966.2    147.45     1.90    -9999
BARENSBURG 061213 300  182500-183000   00     204.53  966.2    145.81     0.80    -9999
BARENSBURG 061213 300  183000-183500   00     206.33  966.2    147.11     1.70    -9999
BARENSBURG 061213 300  183500-184000   00     204.97  966.2    146.25     1.10    -9999
BARENSBURG 061213 300  184000-184500   00     206.14  966.3    147.12     1.70    -9999
BARENSBURG 061213 300  184500-185000   00     207.04  966.3    147.82     2.10    -9999
BARENSBURG 061213 300  185000-185500   00     206.63  966.4    147.64     2.00    -9999
BARENSBURG 061213 300  185500-190000   00     208.02  966.4    148.72     2.80    -9999
BARENSBURG 061213 300  190000-190500   00     204.29  966.4    146.04     0.90    -9999
BARENSBURG 061213 300  190500-191000   00     204.29  966.4    146.03     0.90    -9999
BARENSBURG 061213 300  191000-191500   00     204.69  966.4    146.30     1.10    -9999
BARENSBURG 061213 300  191500-192000   00     206.16  966.4    147.36     1.80    -9999
BARENSBURG 061213 300  192000-192500   00     204.12  966.5    145.97     0.90    -9999
BARENSBURG 061213 300  192500-193000   00     203.38  966.5    145.53     0.60    -9999
BARENSBURG 061213 300  193000-193500   00     202.37  966.6    144.84     0.10    -9999
BARENSBURG 061213 300  193500-194000   00     205.60  966.6    147.21     1.70    -9999
BARENSBURG 061213 300  194000-194500   00     204.74  966.6    146.63     1.30    -9999
BARENSBURG 061213 300  194500-195000   00     203.72  966.6    145.83     0.80    -9999
BARENSBURG 061213 300  195000-195500   00     204.25  966.5    146.16     1.00    -9999
BARENSBURG 061213 300  195500-200000   00     204.43  966.6    146.31     1.10    -9999
BARENSBURG 061213 300  200000-200500   00     201.78  966.6    144.43    -0.20    -9999
BARENSBURG 061213 300  200500-201000   00     204.92  966.6    146.73     1.40    -9999
BARENSBURG 061213 300  201000-201500   00     205.23  966.7    147.04     1.60    -9999
BARENSBURG 061213 300  201500-202000   00     204.75  966.8    146.86     1.50    -9999
BARENSBURG 061213 300  202000-202500   00     204.33  966.8    146.59     1.30    -9999
BARENSBURG 061213 300  202500-203000   00     204.47  966.8    146.66     1.30    -9999
BARENSBURG 061213 300  203000-203500   00     205.09  966.8    147.11     1.70    -9999
BARENSBURG 061213 300  203500-204000   00     203.70  966.8    146.20     1.00    -9999
BARENSBURG 061213 300  204000-204500   00     204.68  966.9    146.97     1.60    -9999
BARENSBURG 061213 300  204500-205000   00     205.06  966.9    147.22     1.70    -9999
BARENSBURG 061213 300  205000-205500   00     203.63  967.0    146.34     1.10    -9999
BARENSBURG 061213 300  205500-210000   00     203.22  966.9    146.00     0.90    -9999
BARENSBURG 061213 300  210000-210500   00     204.63  966.9    146.95     1.50    -9999
BARENSBURG 061213 300  210500-211000   00     203.93  966.9    146.45     1.20    -9999
BARENSBURG 061213 300  211000-211500   00     204.28  966.9    146.72     1.40    -9999
BARENSBURG 061213 300  211500-212000   00     204.16  966.9    146.58     1.30    -9999
BARENSBURG 061213 300  212000-212500   00     205.03  966.8    147.17     1.70    -9999
BARENSBURG 061213 300  212500-213000   00     206.93  966.9    148.60     2.70    -9999
BARENSBURG 061213 300  213000-213500   00     202.92  966.9    145.74     0.70    -9999
BARENSBURG 061213 300  213500-214000   00     202.50  966.9    145.47     0.50    -9999
BARENSBURG 061213 300  214000-214500   00     203.38  967.0    146.16     1.00    -9999
BARENSBURG 061213 300  214500-215000   00     206.13  966.9    148.10     2.30    -9999
BARENSBURG 061213 300  215000-215500   00     203.81  966.9    146.36     1.10    -9999
BARENSBURG 061213 300  215500-220000   00     203.04  966.9    145.89     0.80    -9999
BARENSBURG 061213 300  220000-220500   00     202.55  967.0    145.58     0.60    -9999
BARENSBURG 061213 300  220500-221000   00     204.89  967.0    147.32     1.80    -9999
BARENSBURG 061213 300  221000-221500   00     202.60  967.0    145.69     0.70    -9999
BARENSBURG 061213 300  221500-222000   00     203.51  967.0    146.36     1.10    -9999
BARENSBURG 061213 300  222000-222500   00     203.75  967.0    146.45     1.20    -9999
BARENSBURG 061213 300  222500-223000   00     203.67  967.0    146.38     1.20    -9999
BARENSBURG 061213 300  223000-223500   00     203.62  967.0    146.39     1.20    -9999
BARENSBURG 061213 300  223500-224000   00     204.29  967.0    146.83     1.50    -9999
BARENSBURG 061213 300  224000-224500   00     204.20  966.9    146.72     1.40    -9999
