PEAWANUCK  LATITUDE    55        LONGITUDE     -85       ALTITUDE    0 M
PEAWANUCK  INSTRUMENT   18NM64    NEUTRON MONITOR     
PEAWANUCK  STANDARD PRESSURE    1013.3  mb     COEFFICIENT   -0.75     % / mb
PEAWANUCK  PRE-INCREASE BASELINE TIME INTERVAL    120516    230000-010000   UT
PEAWANUCK  PRE-INCREASE AVERAGE COUNTING RATE    215.15      COUNTS PER SECOND
PEAWANUCK  TIME INTERVALS    300         3600     
PEAWANUCK  SCALE FACTORS     1           1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S     (mb)      C/S
PEAWANUCK  120517 300  184500-185000   00     217.51 1011.6    214.81    -0.20    -9999
PEAWANUCK  120517 300  185000-185500   00     219.90 1011.6    217.19     0.90    -9999
PEAWANUCK  120517 300  185500-190000   00     219.83 1011.6    217.17     0.90    -9999
PEAWANUCK  120517 300  190000-190500   00     221.52 1011.6    218.76     1.70    -9999
PEAWANUCK  120517 300  190500-191000   00     221.46 1011.6    218.70     1.70    -9999
PEAWANUCK  120517 300  191000-191500   00     220.60 1011.6    217.95     1.30    -9999
PEAWANUCK  120517 300  191500-192000   00     225.06 1011.6    222.32     3.30    -9999
PEAWANUCK  120517 300  192000-192500   00     215.11 1011.6    212.43    -1.30    -9999
PEAWANUCK  120517 300  192500-193000   00     217.21 1011.5    214.41    -0.30    -9999
PEAWANUCK  120517 300  193000-193500   00     221.32 1011.5    218.44     1.50    -9999
PEAWANUCK  120517 300  193500-194000   00     221.12 1011.6    218.34     1.50    -9999
PEAWANUCK  120517 300  194000-194500   00     218.39 1011.6    215.68     0.20    -9999
PEAWANUCK  120517 300  194500-195000   00     218.66 1011.6    215.93     0.40    -9999
PEAWANUCK  120517 300  195000-195500   00     218.96 1011.7    216.35     0.60    -9999
PEAWANUCK  120517 300  195500-200000   00     219.81 1011.7    217.30     1.00    -9999
PEAWANUCK  120517 300  200000-200500   00     218.24 1011.8    215.80     0.30    -9999
PEAWANUCK  120517 300  200500-201000   00     220.63 1011.7    218.08     1.40    -9999
PEAWANUCK  120517 300  201000-201500   00     219.65 1011.7    217.10     0.90    -9999
PEAWANUCK  120517 300  201500-202000   00     216.32 1011.7    213.76    -0.60    -9999
PEAWANUCK  120517 300  202000-202500   00     218.82 1011.6    216.10     0.40    -9999
PEAWANUCK  120517 300  202500-203000   00     218.04 1011.6    215.39     0.10    -9999
PEAWANUCK  120517 300  203000-203500   00     219.26 1011.6    216.63     0.70    -9999
PEAWANUCK  120517 300  203500-204000   00     219.85 1011.6    217.16     0.90    -9999
PEAWANUCK  120517 300  204000-204500   00     220.49 1011.7    217.88     1.30    -9999
PEAWANUCK  120517 300  204500-205000   00     218.07 1011.6    215.46     0.10    -9999
PEAWANUCK  120517 300  205000-205500   00     219.86 1011.7    217.28     1.00    -9999
PEAWANUCK  120517 300  205500-210000   00     221.12 1011.8    218.70     1.70    -9999
PEAWANUCK  120517 300  210000-210500   00     220.70 1011.8    218.37     1.50    -9999
PEAWANUCK  120517 300  210500-211000   00     219.95 1011.9    217.69     1.20    -9999
PEAWANUCK  120517 300  211000-211500   00     218.12 1011.9    215.88     0.30    -9999
PEAWANUCK  120517 300  211500-212000   00     221.95 1011.9    219.68     2.10    -9999
PEAWANUCK  120517 300  212000-212500   00     219.54 1011.8    217.13     0.90    -9999
PEAWANUCK  120517 300  212500-213000   00     218.01 1011.9    215.73     0.30    -9999
PEAWANUCK  120517 300  213000-213500   00     219.82 1011.8    217.50     1.10    -9999
PEAWANUCK  120517 300  213500-214000   00     219.27 1011.8    216.93     0.80    -9999
PEAWANUCK  120517 300  214000-214500   00     217.30 1011.8    214.98    -0.10    -9999
PEAWANUCK  120517 300  214500-215000   00     218.90 1011.8    216.55     0.70    -9999
PEAWANUCK  120517 300  215000-215500   00     221.48 1011.9    219.25     1.90    -9999
PEAWANUCK  120517 300  215500-220000   00     216.89 1012.0    214.79    -0.20    -9999
PEAWANUCK  120517 300  220000-220500   00     217.70 1012.0    215.59     0.20    -9999
PEAWANUCK  120517 300  220500-221000   00     218.39 1012.0    216.31     0.50    -9999
PEAWANUCK  120517 300  221000-221500   00     221.04 1012.0    218.95     1.80    -9999
PEAWANUCK  120517 300  221500-222000   00     219.16 1012.0    217.13     0.90    -9999
PEAWANUCK  120517 300  222000-222500   00     215.33 1012.0    213.29    -0.90    -9999
PEAWANUCK  120517 300  222500-223000   00     217.54 1012.0    215.51     0.20    -9999
PEAWANUCK  120517 300  223000-223500   00     215.84 1012.1    213.93    -0.60    -9999
PEAWANUCK  120517 300  223500-224000   00     220.24 1012.1    218.27     1.50    -9999
PEAWANUCK  120517 300  224000-224500   00     217.78 1012.0    215.83     0.30    -9999
PEAWANUCK  120517 300  224500-225000   00     218.45 1012.1    216.54     0.60    -9999
PEAWANUCK  120517 300  225000-225500   00     214.27 1012.2    212.51    -1.20    -9999
PEAWANUCK  120517 300  225500-230000   00     219.02 1012.2    217.28     1.00    -9999
PEAWANUCK  120517 300  230000-230500   00     213.35 1012.2    211.63    -1.60    -9999
PEAWANUCK  120517 300  230500-231000   00     218.85 1012.1    217.04     0.90    -9999
PEAWANUCK  120517 300  231000-231500   00     218.21 1012.2    216.55     0.70    -9999
PEAWANUCK  120517 300  231500-232000   00     218.01 1012.2    216.36     0.60    -9999
PEAWANUCK  120517 300  232000-232500   00     221.99 1012.1    220.14     2.30    -9999
PEAWANUCK  120517 300  232500-233000   00     217.10 1012.1    215.23     0.00    -9999
PEAWANUCK  120517 300  233000-233500   00     217.85 1012.1    216.02     0.40    -9999
PEAWANUCK  120517 300  233500-234000   00     216.21 1012.2    214.54    -0.30    -9999
PEAWANUCK  120517 300  234000-234500   00     217.45 1012.3    215.86     0.30    -9999
PEAWANUCK  120517 300  234500-235000   00     215.00 1012.3    213.47    -0.80    -9999
PEAWANUCK  120517 300  235000-235500   00     213.11 1012.4    211.73    -1.60    -9999
PEAWANUCK  120517 300  235500-240000   00     216.92 1012.4    215.52     0.20    -9999
PEAWANUCK  120518 3600 000000-010000   00     217.45 1012.2    215.80     0.30    -9999
PEAWANUCK  120518 3600 010000-020000   00     216.51 1012.5    215.26     0.10    -9999
PEAWANUCK  120518 3600 020000-030000   00     215.38 1012.9    214.80    -0.20    -9999
PEAWANUCK  120518 3600 030000-040000   00     215.43 1012.9    214.79    -0.20    -9999
PEAWANUCK  120518 3600 040000-050000   00     214.24 1013.2    214.08    -0.50    -9999
PEAWANUCK  120518 3600 050000-060000   00     214.14 1013.3    214.17    -0.50    -9999
PEAWANUCK  120518 3600 060000-070000   00     214.48 1013.1    214.22    -0.40    -9999
PEAWANUCK  120518 3600 070000-080000   00     212.25 1012.9    211.72    -1.60    -9999
PEAWANUCK  120518 3600 080000-090000   00     213.27 1013.2    213.27    -0.90    -9999
PEAWANUCK  120518 3600 090000-100000   00     212.43 1013.5    212.80    -1.10    -9999
PEAWANUCK  120518 3600 100000-110000   00     211.24 1013.9    212.29    -1.30    -9999
PEAWANUCK  120518 3600 110000-120000   00     210.77 1014.2    212.31    -1.30    -9999
PEAWANUCK  120518 3600 120000-130000   00     210.31 1014.7    212.59    -1.20    -9999
PEAWANUCK  120518 3600 130000-140000   00     210.62 1014.7    212.94    -1.00    -9999
PEAWANUCK  120518 3600 140000-150000   00     211.57 1014.7    213.83    -0.60    -9999
PEAWANUCK  120518 3600 150000-160000   00     211.14 1014.6    213.33    -0.80    -9999
PEAWANUCK  120518 3600 160000-170000   00     212.98 1014.7    215.31     0.10    -9999
PEAWANUCK  120518 3600 170000-180000   00     213.97 1014.6    216.13     0.50    -9999
PEAWANUCK  120518 3600 180000-190000   00     215.76 1014.5    217.79     1.20    -9999
PEAWANUCK  120518 3600 190000-200000   00     214.20 1014.8    216.64     0.70    -9999
PEAWANUCK  120518 3600 200000-210000   00     215.91 1014.9    218.63     1.60    -9999
PEAWANUCK  120518 3600 210000-220000   00     214.28 1015.1    217.25     1.00    -9999
PEAWANUCK  120518 3600 220000-230000   00     214.40 1015.2    217.54     1.10    -9999
PEAWANUCK  120518 3600 230000-240000   00     212.76 1015.4    216.26     0.50    -9999
*
COMMENT UNIVERISTY OF OULU: FILE GENERATED FROM DATABASE AND OBTAINED FROM
COMMENT https://gle.oulu.fi at 2024-01-15 17:24:22 +00:00
COMMENT FOR HISTORICAL/ORIGINAL TEXT FILES SEE https://gle.oulu.fi/txtarchive/
COMMENT ORIGINAL AT https://gle.oulu.fi/txtarchive/GLE71/C071PWNK_cor.DAT
COMMENT DETRENDED DATA SHOW -9999 IF EQUAL TO INC% COLUMN 
