,Rigidity,initialLatitude,initialLongitude,Filter,Lat,Long,Xpla,Ypla,Zpla,initialZenith,initialAzimuth,THETApla,PHIpla,angleDiffRad,weightingFactor,Rlower,Reffective,Rupper,angleBetweenIMFinRadians,PitchAngleWeightingFactor,RigidityWeightingFactor,fullRigidityPitchWeightingFactor,Energy,fullEnergyPitchWeightingFactor
97,9.9,65.02,25.5,1.0,30.350404806666663,56.71287669111111,7.206116595555555,8.778323617777778,7.9531277977777775,21.333333333333332,120.0,54.994644715318955,50.62034325046258,0.435822147738122,0.7627808168620496,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9053501157929459,0.1896867149080969,1.2369343584714974e-07,2.3463001501541268e-08,9006.090863105504,2.3568141703416197e-11
98,10.0,65.02,25.5,1.0,30.39428685333333,56.633853136666666,7.209074092222222,8.774601966666667,7.956481987777778,21.333333333333332,120.0,54.98113149443749,50.598632059007386,0.4347335426210509,0.7612076733989256,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9061404417611344,0.1893927807591249,1.0167401404470812e-07,1.925632425086959e-08,9105.64918325823,1.9340900475789368e-11
99,10.1,65.02,25.5,1.0,30.439863876666664,56.55834805666667,7.200145637777778,8.755667775555557,7.948303826666666,21.333333333333332,120.0,54.96019999692837,50.5769001379968,0.433498623107168,0.7593236540443395,0.7444444444444445,0.7666666666666667,0.788888888888889,0.906974217743813,0.18910821628148214,8.355852658520712e-08,1.5801603917637323e-08,9205.21619282072,1.5869641996392852e-11
100,10.2,65.02,25.5,1.0,30.47624439777778,56.504429531111114,7.211095293333333,8.769582705555557,7.962128414444444,21.333333333333332,120.0,54.95347220538711,50.582934203909105,0.432662570472653,0.7578222519308625,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9076513228811209,0.1889091632787181,6.865759100060345e-08,1.2970048068656443e-08,9304.791638398516,1.3024806755619272e-11
101,10.3,65.02,25.5,1.0,30.51523210888889,56.453526232222224,7.210100252222222,8.767852475555555,7.965098285555555,21.333333333333332,120.0,54.938557236371395,50.58635405097762,0.4316553604298177,0.7560052949494823,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9083855822430935,0.1887099237133871,5.6403085935654044e-08,1.0643822044116891e-08,9404.375276334475,1.0687893011227183e-11
102,10.4,65.02,25.5,1.0,30.55166191111111,56.41414105444445,7.213119603333333,8.774888347777779,7.973377063333334,21.333333333333332,120.0,54.927309364830336,50.60173322904654,0.4307609795860751,0.7542113688299051,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9090825624182565,0.18855211732870833,4.632690143371806e-08,8.735035354605916e-09,9503.966872246436,8.770512163728711e-12
103,10.5,65.02,25.5,1.0,30.59326233666667,56.37390420777778,7.199352758888889,8.758328319999999,7.964718883333333,21.333333333333332,120.0,54.90408259158417,50.609798613920965,0.4295871708793803,0.7519333582764116,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9098801463820146,0.18838303947695945,3.804339989627289e-08,7.16673130449733e-09,9603.566200590956,7.195287854561609e-12
104,10.6,65.02,25.5,1.0,30.62928141888889,56.35045670333333,7.200056124444444,8.766277413333334,7.973051454444445,21.333333333333332,120.0,54.890610182616555,50.6382692983142,0.4286772404523053,0.7498893735072979,0.7444444444444445,0.7666666666666667,0.788888888888889,0.910584011871052,0.18827333987932582,3.123494182596204e-08,5.880706818510321e-09,9703.173044251354,5.9036999009981714e-12
105,10.7,65.02,25.5,1.0,30.66918688333333,56.32852091222222,7.189088648888888,8.758662142222223,7.970189012222223,21.333333333333332,120.0,54.86872202576472,50.66329724789473,0.4275686754645779,0.7474714030150723,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9113649105070133,0.18816078838567318,2.5639942577132964e-08,4.824431809476727e-09,9802.787194148561,4.842944679473082e-12
106,10.8,65.02,25.5,1.0,30.70774688888889,56.31670913777778,7.181935647777777,8.759430881111111,7.973363487777778,21.333333333333332,120.0,54.84940181456275,50.698005838235986,0.42653351226425085,0.745056593776688,0.7444444444444445,0.7666666666666667,0.788888888888889,0.9121286483361004,0.188077619664703,2.1043019033591846e-08,3.9577209303969926e-09,9902.408448873297,3.972628542800428e-12
