,Rigidity,initialLatitude,initialLongitude,Filter,Lat,Long,Xpla,Ypla,Zpla,initialZenith,initialAzimuth,THETApla,PHIpla,angleDiffRad,weightingFactor,Rlower,Reffective,Rupper,angleBetweenIMFinRadians,PitchAngleWeightingFactor,RigidityWeightingFactor,fullRigidityPitchWeightingFactor,Energy,fullEnergyPitchWeightingFactor
77,7.9,65.02,25.5,1.0,27.86335056,59.4713556,7.05761828,9.09395832,7.60343823,0.0,0.0,56.554462375321734,52.185758509067526,0.5072737825963333,0.8492417512113659,0.8,0.8,0.8,0.8618198024402776,0.20755182429576363,6.0108927079036235e-06,1.2475717471714996e-06,7017.251433745272,1.2563400481301223e-09
78,8.0,65.02,25.5,1.0,28.00872783,59.20982935,7.08370251,9.06666869,7.62025867,0.0,0.0,56.483593281653604,51.99982505574784,0.5034351392927582,0.8451631240245867,0.8,0.8,0.8,0.8642580558188397,0.20639957667150016,4.95759519260398e-06,1.0232455490621258e-06,7116.5621439973465,1.0302591595959555e-09
79,8.1,65.02,25.5,1.0,28.13846586,58.96229957,7.1081837,9.04201771,7.63459969,0.0,0.0,56.424110836469495,51.828118632975425,0.5000592852067423,0.8415350427604635,0.8,0.8,0.8,0.8664499588859871,0.20537630074267355,4.088293671978498e-06,8.396386307006252e-07,7215.889702452177,8.452529926679292e-10
80,8.2,65.02,25.5,1.0,28.25412588,58.729149,7.13096656,9.01990422,7.64676418,0.0,0.0,56.37457569615177,51.67076693138057,0.49709533406113127,0.83831800797043,0.8,0.8,0.8,0.8684191028871119,0.20446712748193024,3.3709338680080775e-06,6.892451649231638e-07,7315.2335008261325,6.937425391540485e-10
81,8.3,65.02,25.5,1.0,28.35720317,58.51060991,7.15197797,9.00021764,7.65703695,0.0,0.0,56.33363380597205,51.52776566058321,0.4944949713857635,0.8354713440715471,0.8,0.8,0.8,0.8701880899051673,0.2036585078304335,2.7790336144619952e-06,5.659738391319462e-07,7414.5929596766455,5.695786866300831e-10
82,8.4,65.02,25.5,1.0,28.44912642,58.30677826,7.17116461,8.98283979,7.66568551,0.0,0.0,56.30001370376883,51.398995631428484,0.49221239896680363,0.8329539445902269,0.8,0.8,0.8,0.8717785703847215,0.2029380474576457,2.290715642047493e-06,4.6487335967780547e-07,7513.967526718226,4.677644079401444e-10
83,8.5,65.02,25.5,1.0,28.53123714,58.11763461,7.18849134,8.96764887,7.67295695,0.0,0.0,56.27254202155528,51.28424365949909,0.49020494393585007,0.8307256175066322,0.8,0.8,0.8,0.8732109190091603,0.20229452533153147,1.8879081689107471e-06,3.8191348689932035e-07,7613.356675254753,3.8423321880100367e-10
84,8.6,65.02,25.5,1.0,28.60481347,57.94304806,7.2039391,8.95451737,7.67908325,0.0,0.0,56.25011812137579,51.1832064060094,0.4884322063426232,0.8287466978389079,0.8,0.8,0.8,0.8745046727250375,0.20171758617443056,1.5556841625239466e-06,3.13808854114121e-07,7712.759902718791,3.1567098093580936e-10
85,8.7,65.02,25.5,1.0,28.67103624,57.78280866,7.21750246,8.94331868,7.68427562,0.0,0.0,56.231741564365905,51.09552251446922,0.4868571106667852,0.8269796662651641,0.8,0.8,0.8,0.8756779501486378,0.20119790827106526,1.281715208697827e-06,2.578784189892147e-07,7812.176729309534,2.5937378236385047e-10
86,8.8,65.02,25.5,1.0,28.71143901,57.66754948,7.27611219,9.00801208,7.73678369,0.0,0.0,56.25146236546424,51.070877726939514,0.4863526425313012,0.826411989361668,0.8,0.8,0.8,0.8764007872318774,0.20087941517211028,1.0558201072175245e-06,2.1209252566481108e-07,7911.6066967217275,2.1329467538305745e-10
87,8.9,65.02,25.5,1.0,28.7664316,57.53474947,7.2860865,9.00014875,7.74075884,0.0,0.0,56.23822567349791,51.00803760304678,0.4850640264998867,0.824958094875927,0.8,0.8,0.8,0.8773862189478798,0.20044726989330755,8.695917672682562e-07,1.7430729567061844e-07,8011.049366958559,1.7527326078385998e-10
88,9.0,65.02,25.5,1.0,28.81713436,57.41526429,7.29421269,8.99385245,7.74432774,0.0,0.0,56.226534600861555,50.95718529978502,0.4838782224743808,0.8236153577373984,0.8,0.8,0.8,0.87829901060729,0.20004908847500402,7.160888275693027e-07,1.4325291722237334e-07,8110.504321222157,1.4402929088623349e-10
89,9.1,65.02,25.5,1.0,28.86441064,57.3086517,7.3005261,8.98900018,7.74763774,0.0,0.0,56.2157022417941,50.91780152801313,0.4827687343670738,0.8223548414290336,0.8,0.8,0.8,0.8791528169412466,0.1996784713587575,5.895807814447783e-07,1.1772658918139501e-07,8209.971158875833,1.1835071148433006e-10
90,9.2,65.02,25.5,1.0,28.90904425,57.21444121,7.30506844,8.98547314,7.75082066,0.0,0.0,56.205115862242174,50.88935457495294,0.4817116555209121,0.8211501016950215,0.8,0.8,0.8,0.8799601431228239,0.19932965853521686,4.853373327682676e-07,9.67421248150917e-08,8309.449496472746,9.724393867632324e-11
91,9.3,65.02,25.5,1.0,28.95175859,57.13213863,7.30788631,8.98315518,7.75399674,0.0,0.0,56.19421792950374,50.87130193540505,0.48068502188343326,0.8199765467179526,0.8,0.8,0.8,0.8807326607022676,0.19899736541458746,3.9945431636420085e-07,7.94903565599611e-08,8408.938966846092,7.98938859812203e-11
92,9.4,65.02,25.5,1.0,28.99320086,57.06123101,7.30903184,8.98193497,7.75727145,0.0,0.0,56.18252123397687,50.863095234000276,0.4796693487083835,0.8188121189554416,0.8,0.8,0.8,0.8814809131769238,0.1986768885553276,3.287098449916079e-07,6.53070492404367e-08,8508.43921825631,6.563157877299488e-11
93,9.5,65.02,25.5,1.0,29.03395637,57.00119815,7.30856015,8.9817058,7.76073867,0.0,0.0,56.16959347923461,50.864189809249524,0.47864712619422395,0.8176367711843435,0.8,0.8,0.8,0.8822145436726907,0.1983639902621282,2.704454430893744e-07,5.3646637239417605e-08,8607.949913591237,5.390765355258353e-11
94,9.6,65.02,25.5,1.0,29.07454583,56.95151865,7.30652876,8.98236658,7.76448034,0.0,0.0,56.15505891678929,50.87405041931275,0.4776028989756553,0.8164325938572866,0.8,0.8,0.8,0.8829422269297698,0.19805491441893522,2.2246783512693092e-07,4.406084804703009e-08,8707.470729615365,4.4270792563204465e-11
95,9.7,65.02,25.5,1.0,29.13299242,56.88336786,7.25528919,8.91064075,7.71989946,0.0,0.0,56.10551424929519,50.84656979786207,0.47567636477111863,0.8142016202235997,0.8,0.8,0.8,0.883989943128634,0.1976121548008517,1.829678067693714e-07,3.615666255488134e-08,8807.001356264773,3.632541891185414e-11
96,9.8,65.02,25.5,1.0,29.17442249,56.85307508,7.25030036,8.91284797,7.72433629,0.0,0.0,56.086955914402125,50.87281192189362,0.47455325615395466,0.8128954534943765,0.8,0.8,0.8,0.8847256599605586,0.19730282767077384,1.5045317744483307e-07,2.9684837341918258e-08,8906.541495984515,2.982058060356556e-11
97,9.9,65.02,25.5,1.0,29.21694046,56.8315691,7.24394738,8.91566276,7.72923372,0.0,0.0,56.06592712125093,50.906251872132096,0.47337152717452297,0.8115166837023398,0.8,0.8,0.8,0.8854767702497341,0.19698837436124766,1.2369343584714974e-07,2.4366168846687307e-08,9006.090863105504,2.4475356237366673e-11
98,10.0,65.02,25.5,1.0,29.26088418,56.81833976,7.2362923,8.91900127,7.73463998,0.0,0.0,56.042208407583175,50.94639252868141,0.47212149363250333,0.8100532867762812,0.8,0.8,0.8,0.8862492224659144,0.19666640310115768,1.0167401404470812e-07,1.9995862631029333e-08,9105.64918325823,2.0083687002561222e-11
99,10.1,65.02,25.5,1.0,29.30651764,56.81290052,7.2273972,8.92278916,7.74058979,0.0,0.0,56.01564435288447,50.992767920635416,0.4707958349449253,0.8084958249106837,0.8,0.8,0.8,0.887047743209765,0.19633507469829042,8.355852658520712e-08,1.6405469558785727e-08,9205.21619282072,1.6476107744357272e-11
100,10.2,65.02,25.5,1.0,29.35409296,56.81476594,7.2173242,8.92695266,7.74711615,0.0,0.0,55.986086846508385,51.04491495867324,0.4693875584184936,0.8068350733588683,0.8,0.8,0.8,0.8878769155344634,0.19599264944748748,6.865759100060345e-08,1.3456383164890242e-08,9304.791638398516,1.351319512653276e-11
101,10.3,65.02,25.5,1.0,29.40381087,56.82347831,7.20613365,8.93142573,7.75424297,0.0,0.0,55.95343040307565,51.1024028171711,0.4678912866797212,0.8050635381686639,0.8,0.8,0.8,0.8887404659392338,0.19563778100199442,5.6403085935654044e-08,1.1034574574116156e-08,9404.375276334475,1.1080263460224577e-11
102,10.4,65.02,25.5,1.0,29.45584934,56.83858025,7.19388676,8.93614427,7.76199027,0.0,0.0,55.91758756905744,51.16480438832356,0.46630234313757657,0.8031743898416648,0.8,0.8,0.8,0.8896417652939869,0.1952693063345028,4.632690143371806e-08,9.046221907589008e-09,9503.966872246436,9.082962581767135e-12
103,10.5,65.02,25.5,1.0,29.51034884,56.85964732,7.18064167,8.94105094,7.77037168,0.0,0.0,55.87850031916497,51.231726498321336,0.4646172073415276,0.8011620130865978,0.8,0.8,0.8,0.890583547947956,0.19488635871031973,3.804339989627289e-08,7.414139678745178e-09,9603.566200590956,7.44368205195886e-12
104,10.6,65.02,25.5,1.0,29.56743287,56.88625891,7.16645656,8.94609023,7.77939805,0.0,0.0,55.83612320157343,51.30278220447538,0.46283286880430335,0.7990212501145518,0.8,0.8,0.8,0.8915682742815195,0.19448821704888725,3.123494182596204e-08,6.074828145357072e-09,9703.173044251354,6.0985802263494545e-12
105,10.7,65.02,25.5,1.0,29.62719047,56.9180195,7.15138764,8.9512125,7.78907431,0.0,0.0,55.79043837629007,51.37761109131521,0.46094739020954856,0.7967480873386159,0.8,0.8,0.8,0.8925978091339459,0.19407443397086568,2.5639942577132964e-08,4.976057342702579e-09,9802.787194148561,4.995152047803168e-12
106,10.8,65.02,25.5,1.0,29.68969471,56.95454597,7.13548993,8.9563708,7.79940281,0.0,0.0,55.74143948786554,51.455866118086746,0.4589593113357083,0.7943389572827247,0.8,0.8,0.8,0.8936737435269806,0.19364470248481186,2.1043019033591846e-08,4.074869160142126e-09,9902.408448873297,4.090218036705794e-12
107,10.9,65.02,25.5,1.0,29.77052475,56.96971515,7.07151523,8.88873233,7.76074148,0.0,0.0,55.65703618643506,51.49566430323713,0.4560685751210191,0.7908136025751252,0.8,0.8,0.8,0.8950780993276322,0.19308794326061662,1.726686176926708e-08,3.3340228255931527e-09,10002.036614338213,3.3463521957866774e-12
108,11.0,65.02,25.5,1.0,29.83853648,57.01489632,7.05420684,8.89384926,7.77226586,0.0,0.0,55.60152721874473,51.58010846409549,0.4538766081900599,0.7881227942323337,0.8,0.8,0.8,0.8962475639875184,0.19262788238315542,1.4165531601510666e-08,2.7286763552306677e-09,10101.671503448777,2.738584822022569e-12
109,11.1,65.02,25.5,1.0,29.90940759,57.06379584,7.03623025,8.89888206,7.78442735,0.0,0.0,55.54276427604134,51.66703664790062,0.45158091707685105,0.7852884184478964,0.8,0.8,0.8,0.8974662883276513,0.19215189386411316,1.1618931816632224e-08,2.2325997532438825e-09,10201.312935791711,2.2405616915606705e-12
110,11.2,65.02,25.5,1.0,29.98313379,57.11610605,7.0176327,8.90379921,7.79721576,0.0,0.0,55.480798668756925,51.756178139143884,0.4491823904658759,0.7823093943224564,0.8,0.8,0.8,0.8987344802421744,0.19166031778982745,9.528250633523867e-09,1.826187544402309e-09,10300.960737339918,1.832584553130728e-12
111,11.3,65.02,25.5,1.0,30.05972111,57.17152337,6.99845995,8.9085686,7.81062323,0.0,0.0,55.415669779089164,51.847265908283966,0.4466815387009193,0.7791841104505297,0.8,0.8,0.8,0.9000525160813889,0.19115344790361372,7.812204246023108e-09,1.4933297773545681e-09,10400.614740172861,1.4984687914345755e-12
112,11.4,65.02,25.5,1.0,30.13913693,57.22977359,6.97875565,8.91316507,7.8246351,0.0,0.0,55.34744944232231,51.94006260794778,0.44408010379164414,0.7759124455767177,0.8,0.8,0.8,0.9014200756420334,0.19063186289185916,6.403940348385423e-09,1.2207950784610546e-09,10500.274782211516,1.2249229582832438e-12
113,11.5,65.02,25.5,1.0,30.22136127,57.29057946,6.95856301,8.91756191,7.83923936,0.0,0.0,55.27619620644362,52.03432725546267,0.44137938592389747,0.7724936983323265,0.8,0.8,0.8,0.9028370463073785,0.19009607463761446,5.2484864765266305e-09,9.977166769763166e-10,10599.940706966963,1.001031941606271e-12
114,11.6,65.02,25.5,1.0,30.32100073,57.3290501,6.89133645,8.84905864,7.80394728,0.0,0.0,55.17005897419723,52.08979251961165,0.4377997251567885,0.7679276100758451,0.8,0.8,0.8,0.9045651188007497,0.1894490314370048,4.30064768025613e-09,8.147535375763254e-10,10699.612363301836,8.174144419789232e-13
115,11.7,65.02,25.5,1.0,30.4086164,57.3944096,6.87040945,8.85300566,7.81955777,0.0,0.0,55.09303408450761,52.186610144260385,0.43490921887891343,0.7642118482744251,0.8,0.8,0.8,0.9060770394038267,0.18888865856637843,3.5232747144145708e-09,6.655066345666083e-10,10799.289605203861,6.676431778419007e-13
116,11.8,65.02,25.5,1.0,30.49890604,57.46161211,6.84911318,8.85669447,7.83570884,0.0,0.0,55.01320601448424,52.28428224147354,0.43192560883054065,0.7603496152770638,0.8,0.8,0.8,0.9076365972752094,0.1883162251419926,2.8858377082631e-09,5.434500635925259e-10,10898.972291570795,5.451653568706235e-13
117,11.9,65.02,25.5,1.0,30.59181158,57.53044314,6.82748304,8.86010915,7.85238306,0.0,0.0,54.93065870904403,52.382628427133575,0.42885131084866457,0.7563416686049965,0.8,0.8,0.8,0.909242935361035,0.18773254721564336,2.3632516459696863e-09,4.4365925120945103e-10,10998.660286006063,4.450361747043285e-13
118,12.0,65.02,25.5,1.0,30.68727092,57.60070929,6.80555156,8.86323625,7.86956273,0.0,0.0,54.845476926735834,52.48148684844998,0.4256888319493985,0.7521889268574316,0.8,0.8,0.8,0.9108951049736763,0.187138473604582,1.9349093828200014e-09,3.620959884641189e-10,11098.353456624527,3.6320115204250716e-13
119,12.1,65.02,25.5,1.0,30.78522017,57.67221632,6.78335142,8.86606266,7.88722995,0.0,0.0,54.75774640968981,52.58069525334165,0.4224407298775818,0.7478924280512861,0.8,0.8,0.8,0.9125921099119495,0.18653486742503006,1.583885676019316e-09,2.954499045926672e-10,11198.05167586776,2.963368345676358e-13
120,12.2,65.02,25.5,1.0,30.88558562,57.74479306,6.76091236,8.86857865,7.90536548,0.0,0.0,54.66755909448696,52.680113014144155,0.41910984416990704,0.7434536486705406,0.8,0.8,0.8,0.9143327622041683,0.1859226544658492,1.2962821102078315e-09,2.410082108664325e-10,11297.754820328331,2.417199142126315e-13
121,12.3,65.02,25.5,1.0,31.00224741,57.79458703,6.69259286,8.7982326,7.87245475,0.0,0.0,54.543204774891564,52.740670356931766,0.41493214687088925,0.7378397794511385,0.8,0.8,0.8,0.9163622452984114,0.18521767556251556,1.0606880813446236e-09,1.964581809235156e-10,11397.46277058255,1.970289455900003e-13
122,12.4,65.02,25.5,1.0,31.10715253,57.86896585,6.66990549,8.80012188,7.89131428,0.0,0.0,54.4484390703063,52.84029954716176,0.4114465964493322,0.7331165644757403,0.8,0.8,0.8,0.9181847569941012,0.18459265997675434,8.677373629012544e-10,1.6017794797915674e-10,11497.175411031238,1.6063584376344556e-13
123,12.5,65.02,25.5,1.0,31.21425869,57.94394155,6.64706337,8.80167815,7.91058347,0.0,0.0,54.35148159158047,52.93974808851638,0.4078865392277474,0.7282556111623217,0.8,0.8,0.8,0.9200473643726097,0.1839617573445906,7.097433760894897e-10,1.3056563872910522e-10,11596.892629748065,1.3093294304030886e-13
124,12.6,65.02,25.5,1.0,31.32348336,58.01938103,6.62409073,8.802897,7.93024273,0.0,0.0,54.25242645678206,53.03891000237009,0.4042550210324024,0.7232590471393328,0.8,0.8,0.8,0.9219486634907271,0.18332592202164422,5.803992539799862e-10,1.0640222837655542e-10,11696.614318335021,1.0669683087021999e-13
125,12.7,65.02,25.5,1.0,31.43474835,58.09515933,6.60101027,8.80377452,7.95027354,0.0,0.0,54.1513624251569,53.137686315558696,0.4005549245331751,0.7181288882246707,0.8,0.8,0.8,0.9238873129612831,0.1826860706726084,4.745312376308892e-10,8.669024721419695e-11,11796.340371784678,8.692651199632026e-14
126,12.8,65.02,25.5,1.0,31.54798027,58.17114932,6.57784469,8.80430629,7.97065834,0.0,0.0,54.04837357337201,53.235975561626994,0.3967889716833379,0.7128670388704569,0.8,0.8,0.8,0.9258620430312697,0.18204307952569143,3.8789596144488613e-10,7.061377535700595e-11,11896.070688348807,7.08032341948817e-14
127,12.9,65.02,25.5,1.0,31.66309333,58.24724532,6.55461429,8.80449136,7.99137769,0.0,0.0,53.94355335342641,53.333696218234756,0.39296026452730315,0.7074760529955302,0.8,0.8,0.8,0.9278713555477605,0.18139788055535938,3.1701384984741714e-10,5.750564046901641e-11,11995.805169413086,5.765755012311482e-14
128,13.0,65.02,25.5,1.0,31.79338926,58.30050724,6.48668774,8.73199869,7.95973802,0.0,0.0,53.805329774809245,53.392670892689644,0.38831892023657155,0.7008852440064367,0.8,0.8,0.8,0.9301466298014827,0.18067826441469487,2.5903221992660555e-10,4.680149192382463e-11,12095.543719377516,4.692323271275876e-14
129,13.1,65.02,25.5,1.0,31.91197379,58.37664576,6.46353835,8.73152,7.98089826,0.0,0.0,53.69717147679969,53.489174387915035,0.38437562574108586,0.6952382062086119,0.8,0.8,0.8,0.9322194773968381,0.18003278894928249,2.1161281602068854e-10,3.809724544561596e-11,12195.286245542271,3.8194839345326164e-14
130,13.2,65.02,25.5,1.0,32.03220567,58.45259904,6.44037981,8.73069512,8.00233778,0.0,0.0,53.58743710796925,53.58488334033137,0.380378084835835,0.6894693471065015,0.8,0.8,0.8,0.9343227765408567,0.17938765403351015,1.7283943459718213e-10,3.1005260696866813e-11,12295.032657998681,3.1083489662439446e-14
131,13.3,65.02,25.5,1.0,32.15401136,58.52827957,6.41722865,8.72952421,8.02404027,0.0,0.0,53.47620550216732,53.679731632140516,0.3763289487059917,0.6835811039951645,0.8,0.8,0.8,0.9364552073623932,0.17874364702788725,1.41142065995805e-10,2.522824762514094e-11,12394.782869525108,2.5290948276615145e-14
132,13.4,65.02,25.5,1.0,32.27731254,58.60361386,6.39409962,8.72800934,8.04598889,0.0,0.0,53.36355828264894,53.77366592191035,0.3722310028305014,0.6775762392292767,0.8,0.8,0.8,0.9386153604255842,0.17810155911363007,1.1523461247852715e-10,2.0523464146280655e-11,12494.536795487418,2.0573714292013573e-14
133,13.5,65.02,25.5,1.0,32.40203437,58.67851951,6.37100858,8.72615154,8.06816741,0.0,0.0,53.24957430874176,53.866624105171276,0.3680869266323477,0.6714574938781275,0.8,0.8,0.8,0.9408018794115314,0.17746214102738067,9.406376329454801e-11,1.6692756827343232e-11,12594.29435374386,1.6733025249564774e-14
134,13.6,65.02,25.5,1.0,32.52810467,58.75294003,6.34796734,8.7239541,8.09056052,0.0,0.0,53.1343276618259,53.95856772672624,0.36389927689048535,0.6652275590118554,0.8,0.8,0.8,0.9430134517496195,0.17682610632718965,7.676703672509262e-11,1.3574416198374501e-11,12694.0554645541,1.3606682938001157e-14
135,13.7,65.02,25.5,1.0,32.66835481,58.80473432,6.28139784,8.64939746,8.05918426,0.0,0.0,52.98641075305135,54.011956251438875,0.35893206099798464,0.6577774038246341,0.8,0.8,0.8,0.9454699503444484,0.17613220518385037,6.263835249398259e-11,1.1032631153848487e-11,12793.820050492199,1.1058475002877705e-14
136,13.8,65.02,25.5,1.0,32.79684968,58.87812436,6.25864924,8.64657824,8.08177117,0.0,0.0,52.86894622760991,54.101867793875385,0.35466780064450626,0.6513297725376688,0.8,0.8,0.8,0.9477262546881388,0.1755064626459949,5.10997888558939e-11,8.968343184055169e-12,12893.58803636335,8.989048440074073e-15
137,13.9,65.02,25.5,1.0,32.92647771,58.95085221,6.23598647,8.64343153,8.10452589,0.0,0.0,52.750441067385886,54.19063869739878,0.3503676488828795,0.6447798997862199,0.8,0.8,0.8,0.9500036799827426,0.17488608510562337,4.167841810878823e-11,7.288975376441293e-12,12993.35934912417,7.305562482158989e-15
138,14.0,65.02,25.5,1.0,33.05717333,59.02286672,6.21342002,8.63996085,8.12743491,0.0,0.0,52.63096165838737,54.27823404421848,0.3460339271323687,0.6381306445238808,0.8,0.8,0.8,0.9523010135088311,0.17427165799481442,3.398731129449486e-11,5.923025090077501e-12,13093.133917806404,5.936312130287172e-15
139,14.1,65.02,25.5,1.0,33.18886457,59.09412899,6.19095895,8.63617164,8.1504838,0.0,0.0,52.51057928061966,54.3646306064353,0.34166915403996245,0.6313852927607949,0.8,0.8,0.8,0.9546169308445785,0.17366377151298235,2.7709964933859226e-11,4.812217018906481e-12,13192.911673443823,4.822859786964453e-15
140,14.2,65.02,25.5,1.0,33.32149205,59.1645885,6.16861321,8.63206708,8.17366036,0.0,0.0,52.38935411664643,54.4497935924935,0.33727544262590187,0.6245466267115531,0.8,0.8,0.8,0.9569503219871484,0.17306293437130593,2.258753595802265e-11,3.9090652531127866e-12,13292.6925490022,3.917589393132037e-15
141,14.3,65.02,25.5,1.0,33.45498904,59.23421924,6.14638968,8.62765341,8.1969514,0.0,0.0,52.26735145066077,54.5337107564532,0.3328551257890753,0.6176178859296195,0.8,0.8,0.8,0.9592999532118042,0.17246966342144238,1.840838062883822e-11,3.174887211189528e-12,13392.476479312205,3.1817140108046877e-15
142,14.4,65.02,25.5,1.0,33.60179471,59.2815928,6.08176134,8.55131818,8.16501167,0.0,0.0,52.11336363568415,54.5792782587566,0.3276866867382753,0.6094553039237613,0.8,0.8,0.8,0.9618760797526125,0.17183268670140908,1.499948337826338e-11,2.5774015280201244e-12,13492.263401005055,2.582866959765722e-15
143,14.5,65.02,25.5,1.0,33.736805,59.34956838,6.05995853,8.54636228,8.18829904,0.0,0.0,51.99007411545906,54.660737424080345,0.32322247606624266,0.6023524714075614,0.8,0.8,0.8,0.9642536667070566,0.17125725513166085,1.2219435590128042e-11,2.092666998423455e-12,13592.053252450844,2.097043608084397e-15
144,14.6,65.02,25.5,1.0,33.87250451,59.4166161,6.03829938,8.54111463,8.2116644,0.0,0.0,51.86618607561275,54.74089090656655,0.3187380703735689,0.5951691646850235,0.8,0.8,0.8,0.9666441395329749,0.1706906976909352,9.952685240969652e-12,1.6988307876793835e-12,13691.845973699348,1.7023352733790924e-15
145,14.7,65.02,25.5,1.0,34.00883809,59.48270737,6.01679031,8.53558028,8.23509707,0.0,0.0,51.74175329924318,54.819722835739114,0.3142354185432558,0.5879084639150128,0.8,0.8,0.8,0.9690464622404955,0.17013338773263287,8.104828351019087e-12,1.3789019043503658e-12,13791.641506423255,1.3817078848206597e-15
146,14.8,65.02,25.5,1.0,34.14574692,59.54782229,5.99543675,8.52976555,8.25858583,0.0,0.0,51.61683261244744,54.897225384497375,0.3097165888591819,0.5805737427785638,0.8,0.8,0.8,0.9714595376815806,0.16958569045149277,6.598754299830717e-12,1.1190543040565489e-12,13891.439793863674,1.1213008722839654e-15
147,14.9,65.02,25.5,1.0,34.28318412,59.61193395,5.97424436,8.52367488,8.28212164,0.0,0.0,51.49146970236382,54.97338337393259,0.30518325730836876,0.5731678345953841,0.8,0.8,0.8,0.9738824744741172,0.1690479027637178,5.37149082060984e-12,9.08039257938655e-13,13991.240780777809,9.09837838063344e-16
148,15.0,65.02,25.5,1.0,34.42109306,59.67503177,5.95321708,8.51731526,8.30569393,0.0,0.0,51.36571835156553,55.04819707685926,0.30063741125659643,0.5656941707122418,0.8,0.8,0.8,0.9763142177778666,0.16852033766093916,4.371622209315842e-12,7.367072508399665e-13,14091.044413388736,7.381470961373911e-16
149,15.1,65.02,25.5,1.0,34.55942418,59.73709338,5.93236007,8.510692,8.32929333,0.0,0.0,51.2396264873332,55.121655634437694,0.29608081858413604,0.5581559139238351,0.8,0.8,0.8,0.97875383201479,0.16800326095070459,3.5571770441050916e-12,5.976173431886437e-13,14190.850639337144,5.987699423407249e-16
150,15.2,65.02,25.5,1.0,34.71023966,59.77746479,5.8703081,8.43276755,8.29597734,0.0,0.0,51.08231884543989,55.157039989041614,0.2908109674792314,0.5493799033746543,0.8,0.8,0.8,0.9814024885238322,0.1674556348230161,2.893900392045764e-12,4.845999272645986e-13,14290.659407634972,4.855223089021129e-16
151,15.3,65.02,25.5,1.0,34.84923818,59.83752374,5.84994649,8.42571091,8.3194056,0.0,0.0,50.95577302688822,55.22786529067111,0.2862410452342889,0.5417200586997883,0.8,0.8,0.8,0.9838542861578564,0.16696140703997742,2.353840810797118e-12,3.9300057371880807e-13,14390.47066862086,3.9373886914445803e-16
152,15.4,65.02,25.5,1.0,34.98851795,59.89651117,5.82976442,8.41841041,8.34283478,0.0,0.0,50.8290215369947,55.29732871636609,0.2816654690272826,0.5340054002012804,0.8,0.8,0.8,0.9863113129379582,0.16647830426870214,1.9141950313997175e-12,3.18671942867e-13,14490.284373917297,3.1926286126560984e-16
153,15.5,65.02,25.5,1.0,35.12803494,59.95441595,5.80976513,8.41087182,8.36625692,0.0,0.0,50.70210601406094,55.36542850534518,0.2770858283733663,0.5262391102064315,0.8,0.8,0.8,0.9887727381607042,0.16600649621314872,1.5563635264072728e-12,2.583664558528117e-13,14590.100476389467,2.588393925635631e-16
154,15.6,65.02,25.5,1.0,35.26775036,60.01122886,5.78995117,8.40310058,8.38966504,0.0,0.0,50.57506300912588,55.432164797519086,0.2725035417706604,0.5184241478210094,0.8,0.8,0.8,0.9912378246282545,0.1655461181738711,1.2651786297124686e-12,2.0944541094543666e-13,14689.918930105616,2.098239032186931e-16
155,15.7,65.02,25.5,1.0,35.40762542,60.06694404,5.77032468,8.39510236,8.41305227,0.0,0.0,50.44792861940038,55.497540164946784,0.2679200283011445,0.5105635337893124,0.8,0.8,0.8,0.9937058381411671,0.16509728973224064,1.0282738129484022e-12,1.6976521962041818e-13,14789.739690298953,1.7006811298146253e-16
156,15.8,65.02,25.5,1.0,35.54761315,60.12156201,5.75088746,8.38688438,8.43641036,0.0,0.0,50.32074659224984,55.56156352168725,0.26333698405297673,0.5026608264352277,0.8,0.8,0.8,0.9961759066649415,0.1646601395603962,8.355684114006502e-13,1.3758481123348963e-13,14889.562713330983,1.3782719388832669e-16
157,15.9,65.02,25.5,1.0,35.68768284,60.17507393,5.73164157,8.3784512,8.45973392,0.0,0.0,50.1935455073705,55.62423394127252,0.2587555767210002,0.49471873236952973,0.8,0.8,0.8,0.9986474385089961,0.1642347312839887,6.788467543177076e-13,1.114902142783766e-13,14989.387956656205,1.1168416549560616e-16
158,16.0,65.02,25.5,1.0,35.82779624,60.22747296,5.71258927,8.36980854,8.48301627,0.0,0.0,50.06636125080234,55.68555309645767,0.2541772340106289,0.4867404575973803,0.8,0.8,0.8,1.001119712881048,0.1638211379626441,5.514144746522651e-13,9.033334672660765e-14,15089.21537878815,9.048853640830318e-17
159,16.1,65.02,25.5,1.0,35.97963932,60.25890283,5.65359608,8.29068764,8.44750956,0.0,0.0,49.90881089806831,55.70909189900188,0.2489253996460334,0.4775383317448007,0.8,0.8,0.8,1.0037853095849791,0.1633885080474453,4.47817902944417e-13,7.316829903902397e-14,15189.04493926665,7.329244440868786e-17
160,16.2,65.02,25.5,1.0,36.11970193,60.30918198,5.63506633,8.2817341,8.4704937,0.0,0.0,49.78185731207327,55.767804103806036,0.24436083926110713,0.4694975989084321,0.8,0.8,0.8,1.006256335705985,0.16299971609664132,3.6361501352250067e-13,5.926914397264401e-14,15288.876598626319,5.936846986412486e-17
161,16.3,65.02,25.5,1.0,36.25970683,60.35835263,5.61673123,8.27259014,8.49341977,0.0,0.0,49.65501427281717,55.82518999152683,0.23980328910905324,0.4614301766901835,0.8,0.8,0.8,1.0087262081626032,0.16262282286767,2.9518849044040106e-13,4.800438559346424e-14,15388.710318366213,4.808385024746616e-17
