,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,longitudeTranslated,datetime,SEU (Upsets/hr/Gb),SEL (Latch-ups/hr/device)
0,-90.0,0.0,11.89,5.493812528434658,6.328939725110339,3.4322200390386772,2.9027394769530495,1.8490624954183288,1.2363278661472363,1.849062495418329e-13,1.849062495418329e-08,0.0,2012-05-17 02:20:00+00:00,0.6656624983505983,6.656624983505984e-05
1,-90.0,5.0,11.89,5.4938125300638925,6.3289397280852775,3.4322200403541543,2.9027394785283405,1.8490624964092641,1.2363278667872897,1.8490624964092642e-13,1.8490624964092642e-08,5.0,2012-05-17 02:20:00+00:00,0.6656624987073351,6.65662498707335e-05
2,-90.0,10.0,11.89,5.493812530125592,6.328939726534117,3.432220040177505,2.9027394775229327,1.8490624957791248,1.2363278663906405,1.8490624957791249e-13,1.849062495779125e-08,10.0,2012-05-17 02:20:00+00:00,0.665662498480485,6.65662498480485e-05
3,-90.0,15.0,11.89,5.493812524965179,6.328939721883138,3.432220037044772,2.902739475621262,1.849062494563276,1.236327865564375,1.8490624945632761e-13,1.8490624945632763e-08,15.0,2012-05-17 02:20:00+00:00,0.6656624980427794,6.656624980427794e-05
4,-90.0,20.0,11.89,5.493812526436651,6.328939723651176,3.432220037997118,2.9027394764609284,1.8490624950950416,1.236327865917043,1.8490624950950416e-13,1.8490624950950416e-08,20.0,2012-05-17 02:20:00+00:00,0.665662498234215,6.65662498234215e-05
5,-90.0,25.0,11.89,5.493812529899204,6.3289397276692645,3.432220040269627,2.902739478293034,1.8490624962620938,1.2363278666952011,1.8490624962620938e-13,1.849062496262094e-08,25.0,2012-05-17 02:20:00+00:00,0.6656624986543538,6.656624986543538e-05
6,-90.0,30.0,11.89,5.49381253487679,6.328939733173576,3.4322200435508914,2.902739480792406,1.8490624978579164,1.2363278677717109,1.8490624978579165e-13,1.8490624978579165e-08,30.0,2012-05-17 02:20:00+00:00,0.6656624992288499,6.6566249922885e-05
7,-90.0,35.0,11.89,5.493812528262867,6.328939725576359,3.43222003899764,2.902739477328455,1.8490624956403612,1.2363278662743749,1.8490624956403613e-13,1.849062495640361e-08,35.0,2012-05-17 02:20:00+00:00,0.66566249843053,6.6566249843053e-05
8,-90.0,40.0,11.89,5.493812527497826,6.328939724203533,3.4322200386567916,2.9027394765956314,1.849062495184855,1.2363278659856516,1.849062495184855e-13,1.8490624951848552e-08,40.0,2012-05-17 02:20:00+00:00,0.6656624982665478,6.656624982665479e-05
9,-90.0,45.0,11.89,5.493812528357218,6.328939725946546,3.432220039272837,2.9027394775197064,1.8490624957669275,1.236327866360535,1.8490624957669274e-13,1.8490624957669277e-08,45.0,2012-05-17 02:20:00+00:00,0.6656624984760938,6.65662498476094e-05
10,-90.0,50.0,11.89,5.493812531180123,6.328939727970451,3.432220040858629,2.902739478224286,1.849062496225208,1.2363278666837483,1.8490624962252082e-13,1.8490624962252082e-08,50.0,2012-05-17 02:20:00+00:00,0.665662498641075,6.65662498641075e-05
11,-90.0,55.0,11.89,5.493812529748402,6.328939726044899,3.432220039890139,2.9027394773105644,1.8490624956458215,1.2363278663032373,1.8490624956458215e-13,1.8490624956458215e-08,55.0,2012-05-17 02:20:00+00:00,0.6656624984324958,6.656624984324958e-05
12,-90.0,60.0,11.89,5.493812528159068,6.328939726203881,3.432220039286387,2.902739477726714,1.849062495904982,1.2363278664590862,1.849062495904982e-13,1.849062495904982e-08,60.0,2012-05-17 02:20:00+00:00,0.6656624985257936,6.656624985257935e-05
13,-90.0,65.0,11.89,5.493812527142227,6.328939724862031,3.432220038521206,2.9027394770807033,1.8490624954848773,1.236327866167948,1.8490624954848775e-13,1.8490624954848773e-08,65.0,2012-05-17 02:20:00+00:00,0.6656624983745559,6.656624983745559e-05
14,-90.0,70.0,11.89,5.493812529906055,6.328939727181496,3.4322200400637497,2.9027394780159574,1.8490624960846442,1.236327866577937,1.8490624960846442e-13,1.8490624960846444e-08,70.0,2012-05-17 02:20:00+00:00,0.665662498590472,6.65662498590472e-05
15,-90.0,75.0,11.89,5.49381252903107,6.328939725171273,3.4322200393937323,2.902739476865542,1.8490624953671906,1.2363278661208938,1.8490624953671905e-13,1.8490624953671906e-08,75.0,2012-05-17 02:20:00+00:00,0.6656624983321886,6.656624983321886e-05
16,-90.0,80.0,11.89,5.493812527944228,6.328939725687749,3.4322200389266064,2.9027394774481388,1.8490624957223583,1.2363278663306847,1.8490624957223584e-13,1.8490624957223582e-08,80.0,2012-05-17 02:20:00+00:00,0.6656624984600491,6.65662498460049e-05
17,-90.0,85.0,11.89,5.4938125249217835,6.3289397210757805,3.43222003703228,2.9027394751186764,1.8490624942475744,1.2363278653620386,1.8490624942475745e-13,1.8490624942475745e-08,85.0,2012-05-17 02:20:00+00:00,0.6656624979291268,6.656624979291269e-05
18,-90.0,90.0,11.89,5.493812525021092,6.328939722295704,3.4322200372980047,2.9027394758729392,1.8490624947256342,1.2363278656730068,1.8490624947256343e-13,1.8490624947256343e-08,90.0,2012-05-17 02:20:00+00:00,0.6656624981012284,6.656624981012284e-05
19,-90.0,95.0,11.89,5.4938125327681515,6.328939728985059,3.4322200415990243,2.9027394785343756,1.8490624964293696,1.2363278668333983,1.8490624964293696e-13,1.8490624964293696e-08,95.0,2012-05-17 02:20:00+00:00,0.6656624987145731,6.65662498714573e-05
20,-90.0,100.0,11.89,5.493812527837835,6.3289397254978015,3.4322200389010584,2.902739477321626,1.8490624956447772,1.236327866282351,1.8490624956447772e-13,1.8490624956447772e-08,100.0,2012-05-17 02:20:00+00:00,0.6656624984321198,6.656624984321198e-05
21,-90.0,105.0,11.89,5.493812528528723,6.328939725780477,3.432220039292275,2.9027394773755844,1.8490624956869994,1.2363278663241448,1.8490624956869995e-13,1.8490624956869995e-08,105.0,2012-05-17 02:20:00+00:00,0.6656624984473198,6.656624984473198e-05
22,-90.0,110.0,11.89,5.4938125283383785,6.328939725292828,3.432220039262086,2.9027394771211266,1.8490624955154247,1.2363278661989698,1.8490624955154247e-13,1.8490624955154247e-08,110.0,2012-05-17 02:20:00+00:00,0.6656624983855528,6.656624983855529e-05
23,-90.0,115.0,11.89,5.493812526919519,6.328939724873167,3.4322200383892456,2.902739477158117,1.8490624955288824,1.23632786619115,1.8490624955288825e-13,1.8490624955288823e-08,115.0,2012-05-17 02:20:00+00:00,0.6656624983903977,6.656624983903976e-05
24,-90.0,120.0,11.89,5.493812530210635,6.328939726226507,3.4322200400196787,2.9027394773240984,1.8490624956572368,1.2363278663133999,1.849062495657237e-13,1.849062495657237e-08,120.0,2012-05-17 02:20:00+00:00,0.6656624984366053,6.656624984366053e-05
25,-90.0,125.0,11.89,5.493812533209644,6.328939730653475,3.432220042153097,2.902739479503825,1.849062497038828,1.2363278672259705,1.8490624970388282e-13,1.849062497038828e-08,125.0,2012-05-17 02:20:00+00:00,0.6656624989339781,6.65662498933978e-05
26,-90.0,130.0,11.89,5.493812524953718,6.32893972286565,3.432220037183482,2.902739476271359,1.849062494964212,1.2363278658128327,1.849062494964212e-13,1.849062494964212e-08,130.0,2012-05-17 02:20:00+00:00,0.6656624981871163,6.656624981871163e-05
27,-90.0,135.0,11.89,5.4938125268537545,6.328939723899509,3.432220038299724,2.9027394765274903,1.84906249514399,1.2363278659589179,1.84906249514399e-13,1.8490624951439902e-08,135.0,2012-05-17 02:20:00+00:00,0.6656624982518364,6.656624982518365e-05
28,-90.0,140.0,11.89,5.493812530208732,6.328939727756339,3.432220040402393,2.90273947829105,1.84906249626933,1.2363278667119375,1.84906249626933e-13,1.84906249626933e-08,140.0,2012-05-17 02:20:00+00:00,0.6656624986569589,6.656624986569588e-05
29,-90.0,145.0,11.89,5.493812527980584,6.328939724249679,3.4322200387703568,2.9027394764916523,1.849062495129076,1.236327865959803,1.849062495129076e-13,1.849062495129076e-08,145.0,2012-05-17 02:20:00+00:00,0.6656624982464674,6.656624982464674e-05
30,-90.0,150.0,11.89,5.49381252932166,6.328939727183423,3.4322200398634832,2.902739478094478,1.8490624961372668,1.2363278666131268,1.849062496137267e-13,1.849062496137267e-08,150.0,2012-05-17 02:20:00+00:00,0.6656624986094162,6.656624986094161e-05
31,-90.0,155.0,11.89,5.49381253178485,6.328939728882236,3.4322200413231334,2.9027394786644547,1.8490624965159412,1.2363278668883928,1.8490624965159414e-13,1.8490624965159414e-08,155.0,2012-05-17 02:20:00+00:00,0.6656624987457389,6.656624987457389e-05
32,-90.0,160.0,11.89,5.4938125301784275,6.3289397285027835,3.432220040583289,2.902739478768108,1.8490624965597255,1.2363278668886775,1.8490624965597256e-13,1.8490624965597257e-08,160.0,2012-05-17 02:20:00+00:00,0.6656624987615012,6.656624987615013e-05
33,-90.0,165.0,11.89,5.493812527639527,6.328939724590855,3.432220038626639,2.9027394768212296,1.8490624953317831,1.2363278660877395,1.8490624953317832e-13,1.849062495331783e-08,165.0,2012-05-17 02:20:00+00:00,0.665662498319442,6.65662498319442e-05
34,-90.0,170.0,11.89,5.493812529867505,6.328939727684214,3.432220040277959,2.902739478317296,1.8490624962815077,1.2363278667117996,1.8490624962815076e-13,1.8490624962815078e-08,170.0,2012-05-17 02:20:00+00:00,0.6656624986613427,6.656624986613428e-05
35,-90.0,175.0,11.89,5.493812529419426,6.328939725865131,3.4322200394548683,2.90273947725686,1.8490624956035329,1.236327866260418,1.849062495603533e-13,1.849062495603533e-08,175.0,2012-05-17 02:20:00+00:00,0.6656624984172719,6.65662498417272e-05
36,-90.0,180.0,11.89,5.493812530804517,6.328939728798833,3.432220040803752,2.9027394788103225,1.849062496595051,1.236327866919511,1.8490624965950511e-13,1.8490624965950512e-08,180.0,2012-05-17 02:20:00+00:00,0.6656624987742185,6.656624987742184e-05
37,-90.0,185.0,11.89,5.493812530163519,6.328939727478399,3.4322200401979295,2.902739478124171,1.8490624961543725,1.2363278666244797,1.8490624961543725e-13,1.8490624961543724e-08,-175.0,2012-05-17 02:20:00+00:00,0.6656624986155741,6.65662498615574e-05
38,-90.0,190.0,11.89,5.493812530815614,6.32893972771735,3.432220040705083,2.902739478134989,1.8490624961768933,1.2363278666624524,1.8490624961768933e-13,1.8490624961768933e-08,-170.0,2012-05-17 02:20:00+00:00,0.6656624986236817,6.656624986236815e-05
39,-90.0,195.0,11.89,5.493812531001712,6.328939728355801,3.432220040801225,2.902739478497349,1.849062496392982,1.2363278667863067,1.849062496392982e-13,1.849062496392982e-08,-165.0,2012-05-17 02:20:00+00:00,0.6656624987014736,6.656624987014735e-05
40,-90.0,200.0,11.89,5.493812527626444,6.328939724972192,3.4322200388131257,2.902739477026106,1.8490624954512889,1.2363278661487749,1.849062495451289e-13,1.8490624954512888e-08,-160.0,2012-05-17 02:20:00+00:00,0.6656624983624639,6.656624983624639e-05
41,-90.0,205.0,11.89,5.493812531729769,6.328939729880728,3.4322200413904813,2.902739479329658,1.8490624969240708,1.2363278671408706,1.8490624969240708e-13,1.849062496924071e-08,-155.0,2012-05-17 02:20:00+00:00,0.6656624988926655,6.656624988926656e-05
42,-90.0,210.0,11.89,5.493812534289356,6.328939731248354,3.4322200426520753,2.9027394796705175,1.8490624971491627,1.2363278673073845,1.8490624971491627e-13,1.8490624971491627e-08,-150.0,2012-05-17 02:20:00+00:00,0.6656624989736986,6.656624989736986e-05
43,-90.0,215.0,11.89,5.493812529940353,6.3289397260789375,3.432220039873852,2.9027394772881854,1.849062495634414,1.236327866299788,1.849062495634414e-13,1.849062495634414e-08,-145.0,2012-05-17 02:20:00+00:00,0.665662498428389,6.656624984283891e-05
44,-90.0,220.0,11.89,5.493812526867873,6.32893972362218,3.4322200382079187,2.902739476313134,1.8490624950072514,1.2363278658665047,1.8490624950072513e-13,1.8490624950072516e-08,-140.0,2012-05-17 02:20:00+00:00,0.6656624982026105,6.656624982026106e-05
45,-90.0,225.0,11.89,5.493812528203238,6.32893972509779,3.432220038995514,2.902739477033536,1.8490624954651143,1.236327866174507,1.8490624954651143e-13,1.8490624954651143e-08,-135.0,2012-05-17 02:20:00+00:00,0.6656624983674411,6.656624983674412e-05
46,-90.0,230.0,11.89,5.493812529850084,6.328939726473286,3.432220039960495,2.902739477538294,1.8490624957899269,1.2363278663946686,1.8490624957899268e-13,1.849062495789927e-08,-130.0,2012-05-17 02:20:00+00:00,0.6656624984843736,6.656624984843736e-05
47,-90.0,235.0,11.89,5.493812532968171,6.328939730935823,3.4322200419975157,2.9027394797558586,1.8490624971937542,1.2363278673219347,1.8490624971937542e-13,1.8490624971937543e-08,-125.0,2012-05-17 02:20:00+00:00,0.6656624989897515,6.656624989897516e-05
48,-90.0,240.0,11.89,5.493812530935306,6.328939728788476,3.4322200408368286,2.902739478794755,1.8490624965766007,1.236327866899981,1.849062496576601e-13,1.8490624965766008e-08,-120.0,2012-05-17 02:20:00+00:00,0.6656624987675763,6.656624987675763e-05
49,-90.0,245.0,11.89,5.493812533572243,6.328939730229671,3.432220042249307,2.902739479161365,1.8490624968264235,1.2363278670930462,1.8490624968264237e-13,1.8490624968264236e-08,-115.0,2012-05-17 02:20:00+00:00,0.6656624988575125,6.656624988575125e-05
50,-90.0,250.0,11.89,5.493812531443663,6.328939728461087,3.4322200409760897,2.9027394784940856,1.849062496394979,1.2363278667937532,1.849062496394979e-13,1.849062496394979e-08,-110.0,2012-05-17 02:20:00+00:00,0.6656624987021925,6.656624987021924e-05
51,-90.0,255.0,11.89,5.493812522535941,6.328939719588485,3.4322200357225707,2.902739474666577,1.8490624939421245,1.2363278651316267,1.8490624939421245e-13,1.8490624939421245e-08,-105.0,2012-05-17 02:20:00+00:00,0.6656624978191649,6.656624978191648e-05
52,-90.0,260.0,11.89,5.493812528350893,6.328939724960114,3.432220038889993,2.9027394768936663,1.849062495373359,1.2363278661087045,1.849062495373359e-13,1.849062495373359e-08,-100.0,2012-05-17 02:20:00+00:00,0.6656624983344092,6.656624983344092e-05
53,-90.0,265.0,11.89,5.493812523596667,6.328939719932195,3.4322200362639332,2.90273947467166,1.8490624939636888,1.2363278651729646,1.8490624939636888e-13,1.8490624939636888e-08,-95.0,2012-05-17 02:20:00+00:00,0.665662497826928,6.656624978269279e-05
54,-90.0,270.0,11.89,5.4938125280841446,6.328939725588035,3.4322200390642013,2.9027394773505235,1.8490624956558213,1.2363278662819954,1.8490624956558212e-13,1.8490624956558214e-08,-90.0,2012-05-17 02:20:00+00:00,0.6656624984360957,6.656624984360957e-05
55,-90.0,275.0,11.89,5.4938125340646025,6.32893973150279,3.4322200426991984,2.9027394798887567,1.8490624972901937,1.2363278674001013,1.8490624972901939e-13,1.8490624972901937e-08,-85.0,2012-05-17 02:20:00+00:00,0.6656624990244697,6.656624990244697e-05
56,-90.0,280.0,11.89,5.493812535336205,6.328939733678578,3.4322200435157146,2.9027394810136964,1.8490624979988037,1.2363278678631104,1.8490624979988037e-13,1.849062497998804e-08,-80.0,2012-05-17 02:20:00+00:00,0.6656624992795693,6.656624992795694e-05
57,-90.0,285.0,11.89,5.493812523792882,6.328939721344609,3.4322200365023328,2.9027394755357743,1.8490624944993599,1.2363278655079242,1.84906249449936e-13,1.84906249449936e-08,-75.0,2012-05-17 02:20:00+00:00,0.6656624980197695,6.656624980197697e-05
58,-90.0,290.0,11.89,5.493812527249511,6.328939724432811,3.432220038572514,2.9027394767991437,1.8490624953139718,1.2363278660700845,1.8490624953139718e-13,1.8490624953139718e-08,-70.0,2012-05-17 02:20:00+00:00,0.6656624983130299,6.656624983130298e-05
59,-90.0,295.0,11.89,5.493812528221518,6.328939725456629,3.43222003909101,2.9027394772110036,1.8490624955779698,1.2363278662447976,1.8490624955779699e-13,1.8490624955779698e-08,-65.0,2012-05-17 02:20:00+00:00,0.6656624984080691,6.656624984080691e-05
60,-90.0,300.0,11.89,5.493812530548104,6.328939727113789,3.4322200403247978,2.902739477823186,1.8490624959695066,1.2363278665135837,1.8490624959695067e-13,1.8490624959695065e-08,-60.0,2012-05-17 02:20:00+00:00,0.6656624985490224,6.656624985490223e-05
61,-90.0,305.0,11.89,5.493812526866989,6.32893972378326,3.4322200382156045,2.9027394764689407,1.849062495108221,1.2363278659377497,1.8490624951082213e-13,1.8490624951082212e-08,-55.0,2012-05-17 02:20:00+00:00,0.6656624982389597,6.656624982389596e-05
62,-90.0,310.0,11.89,5.4938125308246875,6.328939727656517,3.432220040649497,2.90273947809242,1.8490624961480118,1.2363278666391686,1.8490624961480119e-13,1.8490624961480117e-08,-50.0,2012-05-17 02:20:00+00:00,0.6656624986132843,6.656624986132842e-05
63,-90.0,315.0,11.89,5.493812527176743,6.328939724150383,3.4322200384171158,2.902739476608446,1.8490624951898942,1.23632786598331,1.8490624951898942e-13,1.849062495189894e-08,-45.0,2012-05-17 02:20:00+00:00,0.6656624982683619,6.656624982683619e-05
64,-90.0,320.0,11.89,5.493812532154606,6.328939729809636,3.4322200414574238,2.902739479221693,1.8490624968551692,1.2363278670996236,1.8490624968551693e-13,1.849062496855169e-08,-40.0,2012-05-17 02:20:00+00:00,0.665662498867861,6.65662498867861e-05
65,-90.0,325.0,11.89,5.493812526387222,6.328939724013011,3.4322200381882015,2.9027394766909786,1.8490624952473176,1.2363278660239396,1.8490624952473177e-13,1.8490624952473176e-08,-35.0,2012-05-17 02:20:00+00:00,0.6656624982890345,6.656624982890343e-05
66,-90.0,330.0,11.89,5.493812526161017,6.328939723679216,3.4322200380643095,2.9027394765255683,1.8490624951341093,1.236327865939996,1.8490624951341093e-13,1.8490624951341093e-08,-30.0,2012-05-17 02:20:00+00:00,0.6656624982482794,6.656624982482794e-05
67,-90.0,335.0,11.89,5.493812529607092,6.328939726716512,3.432220039818376,2.9027394777244258,1.8490624959087418,1.2363278664689543,1.849062495908742e-13,1.8490624959087418e-08,-25.0,2012-05-17 02:20:00+00:00,0.6656624985271471,6.65662498527147e-05
68,-90.0,340.0,11.89,5.493812528179138,6.328939724809124,3.4322200389437585,2.9027394768175907,1.8490624953316641,1.2363278660869725,1.8490624953316643e-13,1.8490624953316642e-08,-20.0,2012-05-17 02:20:00+00:00,0.6656624983193992,6.656624983193991e-05
69,-90.0,345.0,11.89,5.493812532249947,6.328939729766552,3.4322200416092667,2.9027394791369385,1.8490624968117166,1.2363278670800029,1.8490624968117168e-13,1.8490624968117167e-08,-15.0,2012-05-17 02:20:00+00:00,0.6656624988522181,6.65662498852218e-05
