,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,longitudeTranslated,datetime,SEU (Upsets/hr/Gb),SEL (Latch-ups/hr/device)
0,-90.0,0.0,11.89,13.81794771685302,13.338333466272214,9.817053346248324,4.476163355447506,2.8698821317883487,1.9527168575342655,3.2980790426301406e-13,3.298079042630141e-08,0.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
1,-90.0,5.0,11.89,13.817947718482255,13.338333469247152,9.817053347563801,4.476163357022797,2.869882132779284,1.9527168581743188,3.2980790436210756e-13,3.298079043621076e-08,10.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
2,-90.0,10.0,11.89,13.817947718543953,13.338333467695993,9.817053347387152,4.4761633560173895,2.869882132149145,1.95271685777767,3.2980790429909366e-13,3.2980790429909364e-08,20.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
3,-90.0,15.0,11.89,13.81794771338354,13.338333463045013,9.817053344254418,4.476163354115719,2.8698821309332962,1.9527168569514042,3.2980790417750876e-13,3.298079041775088e-08,30.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
4,-90.0,20.0,11.89,13.817947714855013,13.33833346481305,9.817053345206764,4.476163354955385,2.8698821314650615,1.9527168573040723,3.298079042306853e-13,3.2980790423068534e-08,40.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
5,-90.0,25.0,11.89,13.817947718317566,13.338333468831138,9.817053347479273,4.476163356787491,2.869882132632114,1.9527168580822303,3.2980790434739057e-13,3.298079043473905e-08,50.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
6,-90.0,30.0,11.89,13.817947723295152,13.33833347433545,9.817053350760538,4.476163359286862,2.869882134227937,1.9527168591587403,3.298079045069728e-13,3.298079045069728e-08,60.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
7,-90.0,35.0,11.89,13.817947716681228,13.338333466738234,9.817053346207286,4.476163355822911,2.8698821320103813,1.9527168576614042,3.2980790428521733e-13,3.2980790428521726e-08,70.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
8,-90.0,40.0,11.89,13.817947715916187,13.338333465365407,9.817053345866437,4.476163355090088,2.869882131554875,1.952716857372681,3.2980790423966666e-13,3.298079042396667e-08,80.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
9,-90.0,45.0,11.89,13.81794771677558,13.33833346710842,9.817053346482483,4.476163356014163,2.8698821321369477,1.9527168577475642,3.2980790429787394e-13,3.298079042978739e-08,90.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
10,-90.0,50.0,11.89,13.817947719598486,13.338333469132326,9.817053348068276,4.476163356718742,2.869882132595228,1.9527168580707777,3.29807904343702e-13,3.29807904343702e-08,100.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
11,-90.0,55.0,11.89,13.817947718166764,13.338333467206773,9.817053347099785,4.476163355805021,2.8698821320158414,1.9527168576902665,3.298079042857633e-13,3.298079042857633e-08,110.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
12,-90.0,60.0,11.89,13.817947716577429,13.338333467365755,9.817053346496033,4.4761633562211705,2.869882132275002,1.9527168578461156,3.298079043116794e-13,3.2980790431167936e-08,120.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
13,-90.0,65.0,11.89,13.817947715560589,13.338333466023904,9.817053345730852,4.47616335557516,2.8698821318548973,1.9527168575549774,3.298079042696689e-13,3.298079042696689e-08,130.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
14,-90.0,70.0,11.89,13.817947718324417,13.338333468343372,9.817053347273397,4.476163356510414,2.8698821324546646,1.9527168579649663,3.2980790432964557e-13,3.298079043296456e-08,140.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
15,-90.0,75.0,11.89,13.817947717449432,13.338333466333147,9.817053346603378,4.476163355359999,2.869882131737211,1.952716857507923,3.298079042579002e-13,3.2980790425790024e-08,150.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
16,-90.0,80.0,11.89,13.817947716362589,13.338333466849623,9.817053346136253,4.476163355942595,2.8698821320923784,1.9527168577177139,3.2980790429341704e-13,3.29807904293417e-08,160.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
17,-90.0,85.0,11.89,13.817947713340146,13.338333462237655,9.817053344241927,4.476163353613133,2.8698821306175946,1.9527168567490678,3.298079041459386e-13,3.2980790414593864e-08,170.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
18,-90.0,90.0,11.89,13.817947713439453,13.338333463457579,9.817053344507652,4.4761633543673955,2.8698821310956544,1.952716857060036,3.298079041937446e-13,3.298079041937446e-08,180.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
19,-90.0,95.0,11.89,13.817947721186513,13.338333470146933,9.81705334880867,4.476163357028832,2.8698821327993898,1.9527168582204277,3.2980790436411816e-13,3.298079043641181e-08,190.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
20,-90.0,100.0,11.89,13.817947716256196,13.338333466659677,9.817053346110704,4.476163355816083,2.8698821320147974,1.95271685766938,3.298079042856589e-13,3.298079042856589e-08,200.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
21,-90.0,105.0,11.89,13.817947716947085,13.338333466942352,9.817053346501922,4.476163355870041,2.8698821320570196,1.9527168577111742,3.298079042898811e-13,3.298079042898811e-08,210.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
22,-90.0,110.0,11.89,13.817947716756741,13.338333466454703,9.817053346471733,4.476163355615583,2.869882131885445,1.9527168575859992,3.2980790427272364e-13,3.2980790427272365e-08,220.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
23,-90.0,115.0,11.89,13.81794771533788,13.338333466035042,9.817053345598893,4.476163355652574,2.8698821318989025,1.9527168575781793,3.298079042740694e-13,3.298079042740694e-08,230.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
24,-90.0,120.0,11.89,13.817947718628997,13.33833346738838,9.817053347229326,4.476163355818555,2.869882132027257,1.952716857700429,3.2980790428690486e-13,3.2980790428690484e-08,240.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
25,-90.0,125.0,11.89,13.817947721628006,13.33833347181535,9.817053349362745,4.476163357998281,2.869882133408848,1.952716858613,3.2980790442506396e-13,3.29807904425064e-08,250.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
26,-90.0,130.0,11.89,13.81794771337208,13.338333464027524,9.817053344393129,4.4761633547658155,2.869882131334232,1.9527168571998619,3.298079042176024e-13,3.298079042176024e-08,260.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
27,-90.0,135.0,11.89,13.817947715272116,13.338333465061384,9.81705334550937,4.476163355021947,2.86988213151401,1.9527168573459472,3.298079042355802e-13,3.298079042355802e-08,270.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
28,-90.0,140.0,11.89,13.817947718627094,13.338333468918213,9.81705334761204,4.476163356785507,2.86988213263935,1.9527168580989667,3.2980790434811415e-13,3.2980790434811415e-08,280.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
29,-90.0,145.0,11.89,13.817947716398946,13.338333465411553,9.817053345980003,4.476163354986109,2.869882131499096,1.9527168573468323,3.2980790423408874e-13,3.2980790423408876e-08,290.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
30,-90.0,150.0,11.89,13.817947717740022,13.338333468345297,9.81705334707313,4.476163356588935,2.869882132507287,1.952716858000156,3.2980790433490784e-13,3.2980790433490785e-08,300.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
31,-90.0,155.0,11.89,13.817947720203211,13.33833347004411,9.81705334853278,4.476163357158911,2.8698821328859614,1.952716858275422,3.298079043727753e-13,3.298079043727753e-08,310.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
32,-90.0,160.0,11.89,13.81794771859679,13.338333469664658,9.817053347792935,4.476163357262564,2.869882132929746,1.9527168582757066,3.2980790437715373e-13,3.2980790437715375e-08,320.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
33,-90.0,165.0,11.89,13.817947716057889,13.33833346575273,9.817053345836285,4.476163355315686,2.8698821317018033,1.9527168574747686,3.298079042543595e-13,3.2980790425435945e-08,330.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
34,-90.0,170.0,11.89,13.817947718285867,13.338333468846088,9.817053347487604,4.476163356811752,2.8698821326515276,1.952716858098829,3.298079043493319e-13,3.2980790434933196e-08,340.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
35,-90.0,175.0,11.89,13.817947717837788,13.338333467027006,9.817053346664515,4.476163355751317,2.869882131973553,1.9527168576474474,3.298079042815345e-13,3.2980790428153445e-08,350.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
36,-90.0,180.0,11.89,13.817947719222879,13.338333469960707,9.817053348013399,4.476163357304779,2.8698821329650714,1.9527168583065402,3.298079043806863e-13,3.298079043806863e-08,360.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
37,-90.0,185.0,11.89,13.81794771858188,13.338333468640274,9.817053347407576,4.476163356618628,2.869882132524393,1.952716858011509,3.2980790433661844e-13,3.298079043366184e-08,10.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
38,-90.0,190.0,11.89,13.817947719233976,13.338333468879224,9.81705334791473,4.476163356629446,2.8698821325469135,1.9527168580494818,3.2980790433887047e-13,3.298079043388705e-08,20.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
39,-90.0,195.0,11.89,13.817947719420074,13.338333469517675,9.817053348010871,4.476163356991806,2.869882132763002,1.952716858173336,3.2980790436047935e-13,3.298079043604794e-08,30.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
40,-90.0,200.0,11.89,13.817947716044806,13.338333466134067,9.817053346022773,4.476163355520563,2.869882131821309,1.9527168575358043,3.2980790426631006e-13,3.2980790426631e-08,40.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
41,-90.0,205.0,11.89,13.81794772014813,13.338333471042603,9.817053348600128,4.476163357824115,2.869882133294091,1.9527168585279,3.2980790441358825e-13,3.298079044135883e-08,50.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
42,-90.0,210.0,11.89,13.817947722707718,13.338333472410229,9.817053349861721,4.476163358164974,2.869882133519183,1.952716858694414,3.298079044360974e-13,3.2980790443609745e-08,60.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
43,-90.0,215.0,11.89,13.817947718358715,13.338333467240812,9.817053347083498,4.476163355782642,2.869882132004434,1.9527168576868172,3.298079042846226e-13,3.2980790428462255e-08,70.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
44,-90.0,220.0,11.89,13.817947715286234,13.338333464784053,9.817053345417566,4.47616335480759,2.8698821313772713,1.952716857253534,3.298079042219063e-13,3.298079042219063e-08,80.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
45,-90.0,225.0,11.89,13.8179477166216,13.338333466259664,9.81705334620516,4.4761633555279925,2.8698821318351344,1.9527168575615361,3.298079042676926e-13,3.298079042676926e-08,90.0,2012-05-17 01:55:00+00:00,0.5216459569962522,5.216459569962522e-05
