,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,datetime
0,-90.0,0.0,15.24,31.296364370771744,27.523267748627536,18.332085638682194,10.597213639523398,6.655513104790751,4.4208850423395045,6.655513104790752e-13,6.655513104790751e-08,2012-05-17 02:15:00+00:00
1,-90.0,5.0,15.24,31.296364379126057,27.523267756778473,18.332085644210725,10.597213642758843,6.655513106817613,4.420885043685968,6.655513106817614e-13,6.655513106817613e-08,2012-05-17 02:15:00+00:00
2,-90.0,10.0,15.24,31.29636436862647,27.523267747859407,18.33208563905116,10.59721363921423,6.655513104605137,4.420885042217411,6.655513104605137e-13,6.655513104605137e-08,2012-05-17 02:15:00+00:00
3,-90.0,15.0,15.24,31.296364372172704,27.523267748108754,18.332085639298693,10.59721363890876,6.655513104410711,4.420885042115434,6.655513104410711e-13,6.655513104410711e-08,2012-05-17 02:15:00+00:00
4,-90.0,20.0,15.24,31.29636438013686,27.5232677596102,18.332085647038486,10.597213643789129,6.6555131074880824,4.420885044121766,6.655513107488082e-13,6.655513107488082e-08,2012-05-17 02:15:00+00:00
5,-90.0,25.0,15.24,31.296364375089205,27.52326775112051,18.3320856410163,10.597213640256923,6.655513105268883,4.420885042700347,6.655513105268884e-13,6.655513105268884e-08,2012-05-17 02:15:00+00:00
6,-90.0,30.0,15.24,31.296364363712268,27.52326774406077,18.332085634585685,10.597213638356012,6.6555131040173885,4.420885041782034,6.655513104017389e-13,6.655513104017389e-08,2012-05-17 02:15:00+00:00
7,-90.0,35.0,15.24,31.296364372767645,27.523267748723452,18.33208564085514,10.597213638858076,6.655513104416993,4.420885042146721,6.655513104416994e-13,6.655513104416994e-08,2012-05-17 02:15:00+00:00
8,-90.0,40.0,15.24,31.29636436645187,27.523267748076023,18.332085637035338,10.597213639989885,6.6555131050392555,4.420885042427014,6.655513105039256e-13,6.655513105039256e-08,2012-05-17 02:15:00+00:00
9,-90.0,45.0,15.24,31.296364360646454,27.523267742009086,18.332085634610344,10.597213637214473,6.655513103353191,4.420885041390214,6.655513103353191e-13,6.65551310335319e-08,2012-05-17 02:15:00+00:00
10,-90.0,50.0,15.24,31.29636436106999,27.523267743125057,18.332085634500313,10.597213638034264,6.655513103852539,4.42088504169775,6.655513103852539e-13,6.655513103852539e-08,2012-05-17 02:15:00+00:00
11,-90.0,55.0,15.24,31.29636436093032,27.52326774262282,18.332085634882333,10.597213637573963,6.655513103584414,4.420885041532238,6.655513103584414e-13,6.655513103584415e-08,2012-05-17 02:15:00+00:00
12,-90.0,60.0,15.24,31.296364348847415,27.52326772883971,18.332085628337893,10.597213631196496,6.655513099617096,4.42088503895832,6.655513099617096e-13,6.655513099617096e-08,2012-05-17 02:15:00+00:00
13,-90.0,65.0,15.24,31.296364388230383,27.523267768178478,18.33208565142456,10.597213647580457,6.6555131098163836,4.420885045614411,6.655513109816384e-13,6.655513109816384e-08,2012-05-17 02:15:00+00:00
14,-90.0,70.0,15.24,31.296364368578107,27.52326774282864,18.332085635127285,10.597213636925812,6.655513103172649,4.420885041330299,6.655513103172649e-13,6.65551310317265e-08,2012-05-17 02:15:00+00:00
15,-90.0,75.0,15.24,31.296364351166005,27.523267729708106,18.332085626890517,10.597213631845895,6.655513099962381,4.420885039140597,6.655513099962381e-13,6.655513099962381e-08,2012-05-17 02:15:00+00:00
16,-90.0,80.0,15.24,31.29636437580912,27.52326775297398,18.332085644370927,10.597213640579982,6.655513105531137,4.420885042892027,6.655513105531137e-13,6.655513105531137e-08,2012-05-17 02:15:00+00:00
