,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,longitudeTranslated,datetime
0,-90.0,0.0,11.89,4.170211220117008,5.045830390777369,2.633567680980171,2.358371934536792,1.4990153589404598,0.9969119252492266,1.4990153589404598e-13,1.4990153589404597e-08,0.0,2012-05-17 02:40:00+00:00
1,-90.0,5.0,11.89,4.170211220223979,5.04583039061178,2.633567681122386,2.358371934385038,1.4990153588494879,0.9969119251969683,1.499015358849488e-13,1.499015358849488e-08,5.0,2012-05-17 02:40:00+00:00
2,-90.0,10.0,11.89,4.170211219398074,5.0458303886334255,2.6335676802245236,2.358371933315888,1.4990153581702887,0.9969119247481136,1.4990153581702887e-13,1.4990153581702887e-08,10.0,2012-05-17 02:40:00+00:00
3,-90.0,15.0,11.89,4.170211220657019,5.045830390570827,2.6335676812759052,2.3583719342877987,1.4990153587886412,0.9969119251605795,1.4990153587886413e-13,1.4990153587886413e-08,15.0,2012-05-17 02:40:00+00:00
4,-90.0,20.0,11.89,4.170211216604057,5.045830386506412,2.6335676788126787,2.358371932524302,1.4990153576640923,0.996911924403626,1.4990153576640925e-13,1.4990153576640922e-08,20.0,2012-05-17 02:40:00+00:00
5,-90.0,25.0,11.89,4.170211217697054,5.045830387755526,2.633567679429157,2.3583719330863793,1.4990153580134584,0.9969119246250319,1.4990153580134584e-13,1.4990153580134586e-08,25.0,2012-05-17 02:40:00+00:00
6,-90.0,30.0,11.89,4.170211217687043,5.045830387082216,2.6335676793188387,2.3583719326546038,1.4990153577549012,0.9969119244764769,1.4990153577549013e-13,1.499015357754901e-08,30.0,2012-05-17 02:40:00+00:00
7,-90.0,35.0,11.89,4.170211222137524,5.045830393473199,2.6335676821903147,2.3583719358087736,1.4990153597374807,0.9969119257614111,1.4990153597374807e-13,1.4990153597374807e-08,35.0,2012-05-17 02:40:00+00:00
8,-90.0,40.0,11.89,4.1702112207733695,5.045830391651778,2.633567681419996,2.358371934945972,1.4990153592000706,0.9969119254202063,1.4990153592000705e-13,1.4990153592000707e-08,40.0,2012-05-17 02:40:00+00:00
9,-90.0,45.0,11.89,4.1702112199068155,5.0458303910699565,2.633567680840274,2.3583719347461507,1.4990153590614985,0.9969119253104597,1.4990153590614986e-13,1.4990153590614984e-08,45.0,2012-05-17 02:40:00+00:00
