,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,datetime
0,-90.0,0.0,15.24,7.867562910757546,6.397863566171326,4.4348783258161735,2.362514887930936,1.4887954779882941,0.9997031649649966,1.488795477988294e-13,1.4887954779882942e-08,2012-05-17 01:55:00+00:00
1,-90.0,5.0,15.24,7.8675629088842225,6.397863565578331,4.434878325256853,2.362514887865885,1.4887954779464672,0.9997031649288644,1.4887954779464673e-13,1.4887954779464672e-08,2012-05-17 01:55:00+00:00
2,-90.0,10.0,15.24,7.8675629078463984,6.397863565645249,4.434878325113392,2.3625148880896725,1.4887954780888628,0.9997031650118356,1.488795478088863e-13,1.4887954780888628e-08,2012-05-17 01:55:00+00:00
3,-90.0,15.0,15.24,7.867562900729338,6.397863557748273,4.434878319230658,2.36251488505951,1.4887954761784352,0.9997031637616843,1.4887954761784351e-13,1.4887954761784353e-08,2012-05-17 01:55:00+00:00
4,-90.0,20.0,15.24,7.867562909420474,6.397863566395459,4.43487832598514,2.362514888199856,1.488795478169639,0.9997031650837378,1.4887954781696392e-13,1.4887954781696392e-08,2012-05-17 01:55:00+00:00
5,-90.0,25.0,15.24,7.867562906045089,6.397863563412544,4.434878323482737,2.3625148871122854,1.4887954774519054,0.999703164582427,1.4887954774519055e-13,1.4887954774519055e-08,2012-05-17 01:55:00+00:00
6,-90.0,30.0,15.24,7.867562917000932,6.3978635731554165,4.434878329884721,2.36251489100153,1.4887954799208236,0.9997031662376799,1.4887954799208236e-13,1.4887954799208237e-08,2012-05-17 01:55:00+00:00
7,-90.0,35.0,15.24,7.867562910495412,6.397863567198583,4.434878325444039,2.36251488874011,1.4887954784676147,0.9997031652516535,1.4887954784676148e-13,1.4887954784676148e-08,2012-05-17 01:55:00+00:00
8,-90.0,40.0,15.24,7.867562905636741,6.397863562250233,4.43487832296732,2.362514886556116,1.4887954771237812,0.9997031643907601,1.4887954771237813e-13,1.4887954771237813e-08,2012-05-17 01:55:00+00:00
9,-90.0,45.0,15.24,7.86756290717615,6.3978635635319145,4.434878324726452,2.362514886776074,1.4887954772809813,0.999703164505896,1.4887954772809812e-13,1.4887954772809813e-08,2012-05-17 01:55:00+00:00
10,-90.0,50.0,15.24,7.867562911076523,6.3978635690524515,4.434878326887616,2.362514889592118,1.4887954790193414,0.999703165615779,1.4887954790193414e-13,1.4887954790193414e-08,2012-05-17 01:55:00+00:00
11,-90.0,55.0,15.24,7.867562910093177,6.397863565846135,4.434878325683271,2.362514887845331,1.488795477951846,0.9997031649565687,1.488795477951846e-13,1.488795477951846e-08,2012-05-17 01:55:00+00:00
12,-90.0,60.0,15.24,7.86756291072449,6.397863568250776,4.434878326153701,2.362514889302997,1.488795478846401,0.999703165517118,1.488795478846401e-13,1.4887954788464011e-08,2012-05-17 01:55:00+00:00
13,-90.0,65.0,15.24,7.867562910654053,6.397863564812644,4.434878325518041,2.3625148870904384,1.4887954774691938,0.9997031646383141,1.4887954774691938e-13,1.4887954774691939e-08,2012-05-17 01:55:00+00:00
14,-90.0,70.0,15.24,7.867562910302548,6.3978635671849675,4.434878325915968,2.3625148886519423,1.488795478437667,0.9997031652539164,1.488795478437667e-13,1.4887954784376669e-08,2012-05-17 01:55:00+00:00
15,-90.0,75.0,15.24,7.867562909324616,6.3978635636039565,4.434878324379268,2.3625148867101515,1.4887954772286467,0.9997031644826391,1.4887954772286468e-13,1.4887954772286468e-08,2012-05-17 01:55:00+00:00
16,-90.0,80.0,15.24,7.8675629100415625,6.397863565042931,4.4348783255989845,2.36251488730623,1.4887954776067194,0.9997031647210188,1.4887954776067194e-13,1.4887954776067194e-08,2012-05-17 01:55:00+00:00
17,-90.0,85.0,15.24,7.867562912029617,6.3978635690632535,4.434878326370739,2.3625148895901873,1.488795478996774,0.9997031655992371,1.488795478996774e-13,1.488795478996774e-08,2012-05-17 01:55:00+00:00
18,-90.0,90.0,15.24,7.86756290354111,6.397863560595037,4.4348783219530326,2.3625148859401808,1.4887954767426002,0.9997031641346792,1.4887954767426002e-13,1.4887954767426003e-08,2012-05-17 01:55:00+00:00
19,-90.0,95.0,15.24,7.867562907598074,6.397863564337889,4.434878324409363,2.3625148873814936,1.4887954776406813,0.999703164726174,1.4887954776406814e-13,1.4887954776406813e-08,2012-05-17 01:55:00+00:00
20,-90.0,100.0,15.24,7.867562908223251,6.397863564589479,4.434878324660285,2.362514887432896,1.488795477673814,0.999703164749561,1.488795477673814e-13,1.4887954776738139e-08,2012-05-17 01:55:00+00:00
21,-90.0,105.0,15.24,7.867562904368331,6.397863560366879,4.434878321443692,2.3625148858516423,1.488795476682514,0.9997031641056173,1.488795476682514e-13,1.488795476682514e-08,2012-05-17 01:55:00+00:00
22,-90.0,110.0,15.24,7.867562902932014,6.397863559705543,4.434878321361189,2.362514885570162,1.4887954765135754,0.999703163991179,1.4887954765135753e-13,1.4887954765135754e-08,2012-05-17 01:55:00+00:00
23,-90.0,115.0,15.24,7.867562909999579,6.397863566776988,4.4348783259088185,2.362514888411103,1.488795478288951,0.999703165154021,1.488795478288951e-13,1.488795478288951e-08,2012-05-17 01:55:00+00:00
24,-90.0,120.0,15.24,7.867562910527641,6.397863569156535,4.434878326183295,2.3625148898625965,1.4887954791649398,0.9997031656921278,1.4887954791649398e-13,1.4887954791649398e-08,2012-05-17 01:55:00+00:00
25,-90.0,125.0,15.24,7.8675629093289325,6.397863565264169,4.434878325613789,2.3625148875035724,1.488795477731222,0.9997031648029577,1.4887954777312221e-13,1.488795477731222e-08,2012-05-17 01:55:00+00:00
26,-90.0,130.0,15.24,7.867562905529565,6.397863560525881,4.434878322722168,2.3625148854255076,1.4887954764219489,0.9997031639441561,1.4887954764219488e-13,1.488795476421949e-08,2012-05-17 01:55:00+00:00
27,-90.0,135.0,15.24,7.867562902399228,6.39786355945452,4.434878321298417,2.362514885440719,1.4887954764242217,0.9997031639212302,1.4887954764242217e-13,1.4887954764242217e-08,2012-05-17 01:55:00+00:00
28,-90.0,140.0,15.24,7.867562906734265,6.397863563967258,4.434878324039716,2.3625148873661614,1.4887954776430878,0.9997031647355503,1.4887954776430878e-13,1.488795477643088e-08,2012-05-17 01:55:00+00:00
