,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,longitudeTranslated,datetime
0,-90.0,0.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,0.0,2012-05-17 01:55:00+00:00
1,-90.0,5.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,5.0,2012-05-17 01:55:00+00:00
2,-90.0,10.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,10.0,2012-05-17 01:55:00+00:00
3,-90.0,15.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,15.0,2012-05-17 01:55:00+00:00
4,-90.0,20.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,20.0,2012-05-17 01:55:00+00:00
5,-90.0,25.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,25.0,2012-05-17 01:55:00+00:00
6,-90.0,30.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,30.0,2012-05-17 01:55:00+00:00
7,-90.0,35.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,35.0,2012-05-17 01:55:00+00:00
8,-90.0,40.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,40.0,2012-05-17 01:55:00+00:00
9,-90.0,45.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,45.0,2012-05-17 01:55:00+00:00
10,-90.0,50.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,50.0,2012-05-17 01:55:00+00:00
11,-90.0,55.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,55.0,2012-05-17 01:55:00+00:00
12,-90.0,60.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,60.0,2012-05-17 01:55:00+00:00
13,-90.0,65.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,65.0,2012-05-17 01:55:00+00:00
14,-90.0,70.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,70.0,2012-05-17 01:55:00+00:00
15,-90.0,75.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,75.0,2012-05-17 01:55:00+00:00
16,-90.0,80.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,80.0,2012-05-17 01:55:00+00:00
17,-90.0,85.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,85.0,2012-05-17 01:55:00+00:00
18,-90.0,90.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,90.0,2012-05-17 01:55:00+00:00
19,-90.0,95.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,95.0,2012-05-17 01:55:00+00:00
20,-90.0,100.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,100.0,2012-05-17 01:55:00+00:00
21,-90.0,105.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,105.0,2012-05-17 01:55:00+00:00
22,-90.0,110.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,110.0,2012-05-17 01:55:00+00:00
23,-90.0,115.0,15.24,14.47176741723814,10.862738219787893,9.684080972808928,2.2805238016908533,1.4666721443410329,1.0288131171916182,2.1131821999367358e-13,2.113182199936736e-08,115.0,2012-05-17 01:55:00+00:00
