,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,datetime
0,-90.0,0.0,15.24,15.734583227644706,15.348568563421335,9.634778796773839,6.237173577694117,3.9050486554254236,2.5684905383429646,3.905048655425424e-13,3.9050486554254234e-08,2012-05-17 02:35:00+00:00
1,-90.0,5.0,15.24,15.734583217531695,15.348568554351063,9.63477879026705,6.237173574249795,3.9050486532285924,2.5684905368557267,3.9050486532285924e-13,3.9050486532285925e-08,2012-05-17 02:35:00+00:00
2,-90.0,10.0,15.24,15.734583233685381,15.348568574421137,9.634778801924542,6.237173583203777,3.905048658855423,2.5684905405440457,3.905048658855423e-13,3.905048658855423e-08,2012-05-17 02:35:00+00:00
3,-90.0,15.0,15.24,15.734583227411926,15.348568564721955,9.634778797209483,6.237173578463705,3.9050486558992175,2.568490538634454,3.9050486558992175e-13,3.905048655899217e-08,2012-05-17 02:35:00+00:00
4,-90.0,20.0,15.24,15.734583234106553,15.34856857336062,9.634778802482346,6.237173582217076,3.905048658246599,2.5684905401525002,3.905048658246599e-13,3.905048658246599e-08,2012-05-17 02:35:00+00:00
5,-90.0,25.0,15.24,15.73458322071546,15.348568560889463,9.634778794075315,6.237173577364296,3.905048655192887,2.568490538128499,3.905048655192887e-13,3.905048655192887e-08,2012-05-17 02:35:00+00:00
6,-90.0,30.0,15.24,15.73458323420892,15.348568570769396,9.634778800162081,6.23717358101128,3.905048657449018,2.5684905396188613,3.9050486574490184e-13,3.905048657449018e-08,2012-05-17 02:35:00+00:00
7,-90.0,35.0,15.24,15.734583225821016,15.348568562793982,9.634778795321797,6.237173577791045,3.9050486554501207,2.5684905383231746,3.9050486554501206e-13,3.905048655450121e-08,2012-05-17 02:35:00+00:00
8,-90.0,40.0,15.24,15.734583234652277,15.348568572604583,9.634778801708942,6.2371735818893415,3.9050486580373382,2.5684905400263194,3.9050486580373385e-13,3.905048658037338e-08,2012-05-17 02:35:00+00:00
9,-90.0,45.0,15.24,15.734583221373677,15.348568563124058,9.634778794820022,6.237173578650115,3.905048655998944,2.568490538654152,3.905048655998944e-13,3.905048655998944e-08,2012-05-17 02:35:00+00:00
10,-90.0,50.0,15.24,15.73458322434177,15.348568560988973,9.634778794266046,6.2371735770602585,3.905048655007755,2.5684905380483944,3.905048655007755e-13,3.905048655007755e-08,2012-05-17 02:35:00+00:00
11,-90.0,55.0,15.24,15.7345832209044,15.348568559279187,9.63477879283526,6.237173576644025,3.905048654737567,2.568490537848679,3.9050486547375674e-13,3.905048654737567e-08,2012-05-17 02:35:00+00:00
