,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,datetime
0,-90.0,0.0,15.24,14.521224376394676,14.411138112398397,8.951989136958597,5.906864627174952,3.696439571286266,2.4277825158114297,3.696439571286266e-13,3.696439571286266e-08,2012-05-17 02:50:00+00:00
1,-90.0,5.0,15.24,14.521224377253441,14.411138111370121,8.951989136815795,5.906864626360431,3.6964395707638507,2.427782515475939,3.696439570763851e-13,3.6964395707638505e-08,2012-05-17 02:50:00+00:00
2,-90.0,10.0,15.24,14.521224379623458,14.411138117172735,8.951989140056414,5.906864629228732,3.6964395725722503,2.4277825166415603,3.6964395725722507e-13,3.6964395725722506e-08,2012-05-17 02:50:00+00:00
3,-90.0,15.0,15.24,14.521224389749374,14.411138120502748,8.951989145232348,5.906864629019379,3.696439572487241,2.4277825166687084,3.696439572487241e-13,3.696439572487241e-08,2012-05-17 02:50:00+00:00
4,-90.0,20.0,15.24,14.52122438359179,14.411138117742988,8.95198914109667,5.906864628871824,3.696439572341968,2.427782516510297,3.696439572341968e-13,3.696439572341968e-08,2012-05-17 02:50:00+00:00
5,-90.0,25.0,15.24,14.521224386262446,14.41113812138535,8.951989141815625,5.906864630921643,3.6964395736013054,2.427782517312477,3.6964395736013054e-13,3.6964395736013056e-08,2012-05-17 02:50:00+00:00
6,-90.0,30.0,15.24,14.521224373965262,14.411138111049706,8.951989135867377,5.906864626798146,3.6964395710453637,2.4277825156426496,3.696439571045364e-13,3.696439571045364e-08,2012-05-17 02:50:00+00:00
7,-90.0,35.0,15.24,14.521224393178258,14.41113812966398,8.951989147902081,5.906864634173474,3.6964395756527226,2.4277825186594177,3.696439575652723e-13,3.696439575652723e-08,2012-05-17 02:50:00+00:00
8,-90.0,40.0,15.24,14.521224395381724,14.411138131325169,8.951989148956274,5.9068646348858005,3.69643957612048,2.4277825189887077,3.6964395761204804e-13,3.69643957612048e-08,2012-05-17 02:50:00+00:00
9,-90.0,45.0,15.24,14.521224385362661,14.411138118446777,8.951989141637048,5.90686462907118,3.696439572474363,2.4277825166171976,3.6964395724743627e-13,3.696439572474363e-08,2012-05-17 02:50:00+00:00
