,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,longitudeTranslated,datetime
0,-90.0,0.0,11.89,3.1374236159922995,3.9206926281894705,1.9962282575867991,1.8542144888046204,1.1769261515397758,0.7800330825336476,1.1769261515397759e-13,1.1769261515397757e-08,0.0,2012-05-17 03:25:00+00:00
1,-90.0,5.0,11.89,3.13742361575632,3.920692627817829,1.9962282573171233,1.8542144885808742,1.1769261513960236,0.7800330824337677,1.1769261513960237e-13,1.1769261513960236e-08,5.0,2012-05-17 03:25:00+00:00
2,-90.0,10.0,11.89,3.1374236168721934,3.920692629346103,1.996228258031902,1.8542144893444592,1.1769261518802256,0.7800330827542495,1.1769261518802258e-13,1.1769261518802257e-08,10.0,2012-05-17 03:25:00+00:00
3,-90.0,15.0,11.89,3.1374236176915917,3.920692630411547,1.9962282585755826,1.8542144898569803,1.176926152202508,0.7800330829643559,1.1769261522025081e-13,1.1769261522025082e-08,15.0,2012-05-17 03:25:00+00:00
4,-90.0,20.0,11.89,3.137423615647563,3.9206926274890654,1.9962282571980328,1.854214488397001,1.17692615128098,0.7800330823602051,1.17692615128098e-13,1.1769261512809802e-08,20.0,2012-05-17 03:25:00+00:00
5,-90.0,25.0,11.89,3.1374236167944356,3.920692629021262,1.9962282580581308,1.8542144891645418,1.1769261517724199,0.7800330826935561,1.17692615177242e-13,1.17692615177242e-08,25.0,2012-05-17 03:25:00+00:00
6,-90.0,30.0,11.89,3.1374236176205947,3.920692629886686,1.9962282584576723,1.854214489537498,1.1769261520067433,0.7800330828451056,1.1769261520067434e-13,1.1769261520067433e-08,30.0,2012-05-17 03:25:00+00:00
7,-90.0,35.0,11.89,3.1374236168606044,3.9206926291207886,1.9962282581196351,1.8542144892137116,1.1769261518051404,0.7800330827171061,1.1769261518051404e-13,1.1769261518051404e-08,35.0,2012-05-17 03:25:00+00:00
8,-90.0,40.0,11.89,3.137423614944959,3.920692626042799,1.9962282567961442,1.8542144876502866,1.176926150818167,0.7800330820728191,1.176926150818167e-13,1.176926150818167e-08,40.0,2012-05-17 03:25:00+00:00
9,-90.0,45.0,11.89,3.137423614498862,3.9206926258106543,1.9962282564345675,1.8542144875729973,1.176926150759694,0.7800330820182346,1.176926150759694e-13,1.176926150759694e-08,45.0,2012-05-17 03:25:00+00:00
10,-90.0,50.0,11.89,3.137423613811686,3.920692624843303,1.9962282561066063,1.8542144871044064,1.1769261504690514,0.7800330818370221,1.1769261504690513e-13,1.1769261504690514e-08,50.0,2012-05-17 03:25:00+00:00
11,-90.0,55.0,11.89,3.137423616083222,3.920692628428563,1.9962282575605268,1.8542144889162033,1.1769261516082694,0.7800330825737887,1.1769261516082694e-13,1.1769261516082694e-08,55.0,2012-05-17 03:25:00+00:00
12,-90.0,60.0,11.89,3.1374236138819698,3.9206926249706164,1.996228256054255,1.8542144871692383,1.1769261505059583,0.780033081854182,1.1769261505059584e-13,1.1769261505059583e-08,60.0,2012-05-17 03:25:00+00:00
13,-90.0,65.0,11.89,3.1374236166193015,3.9206926288787067,1.996228257830494,1.8542144890902603,1.176926151719892,0.7800330826490554,1.176926151719892e-13,1.176926151719892e-08,65.0,2012-05-17 03:25:00+00:00
14,-90.0,70.0,11.89,3.1374236155518513,3.920692627150154,1.9962282571434828,1.8542144882012397,1.1769261511611273,0.7800330822874364,1.1769261511611274e-13,1.1769261511611273e-08,70.0,2012-05-17 03:25:00+00:00
15,-90.0,75.0,11.89,3.137423614337317,3.9206926259413164,1.996228256426064,1.8542144876915112,1.1769261508362507,0.7800330820703688,1.1769261508362508e-13,1.1769261508362508e-08,75.0,2012-05-17 03:25:00+00:00
16,-90.0,80.0,11.89,3.137423617608692,3.920692630540288,1.9962282584306652,1.8542144899392083,1.1769261522505483,0.7800330829878941,1.1769261522505484e-13,1.1769261522505483e-08,80.0,2012-05-17 03:25:00+00:00
17,-90.0,85.0,11.89,3.137423614633471,3.9206926262888477,1.996228256557747,1.8542144878430835,1.1769261509316857,0.7800330821317136,1.1769261509316858e-13,1.1769261509316858e-08,85.0,2012-05-17 03:25:00+00:00
18,-90.0,90.0,11.89,3.1374236147844123,3.920692626646926,1.9962282565984837,1.8542144880296572,1.1769261510375983,0.7800330821834249,1.1769261510375984e-13,1.1769261510375983e-08,90.0,2012-05-17 03:25:00+00:00
19,-90.0,95.0,11.89,3.1374236151513357,3.920692626969041,1.9962282569921823,1.8542144881955966,1.1769261511589522,0.7800330822882751,1.1769261511589522e-13,1.1769261511589522e-08,95.0,2012-05-17 03:25:00+00:00
20,-90.0,100.0,11.89,3.137423611577832,3.920692622049024,1.996228254677121,1.8542144857855214,1.1769261496329773,0.7800330812839869,1.1769261496329774e-13,1.1769261496329773e-08,100.0,2012-05-17 03:25:00+00:00
21,-90.0,105.0,11.89,3.137423615414579,3.9206926270799256,1.996228257068007,1.854214488195324,1.176926151155628,0.7800330822816165,1.176926151155628e-13,1.1769261511556279e-08,105.0,2012-05-17 03:25:00+00:00
22,-90.0,110.0,11.89,3.137423616378013,3.9206926282870342,1.9962282577882664,1.8542144887891951,1.1769261515357066,0.7800330825401545,1.1769261515357066e-13,1.1769261515357066e-08,110.0,2012-05-17 03:25:00+00:00
23,-90.0,115.0,11.89,3.1374236141102787,3.9206926259085253,1.996228256299547,1.854214487722481,1.176926150857115,0.780033082085083,1.176926150857115e-13,1.176926150857115e-08,115.0,2012-05-17 03:25:00+00:00
24,-90.0,120.0,11.89,3.137423617453634,3.920692630446721,1.9962282583548487,1.8542144899156852,1.1769261522342687,0.7800330829751683,1.1769261522342688e-13,1.1769261522342688e-08,120.0,2012-05-17 03:25:00+00:00
25,-90.0,125.0,11.89,3.137423614210466,3.92069262551973,1.9962282563373621,1.8542144874493292,1.176926150685511,0.7800330819756848,1.1769261506855112e-13,1.176926150685511e-08,125.0,2012-05-17 03:25:00+00:00
26,-90.0,130.0,11.89,3.1374236169933236,3.9206926291124047,1.996228258177307,1.854214489179086,1.1769261517862253,0.7800330827087413,1.1769261517862254e-13,1.1769261517862252e-08,130.0,2012-05-17 03:25:00+00:00
