,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,datetime
0,-90.0,0.0,15.24,14.610286550239488,14.439217817124506,8.991945655051937,5.906264230656984,3.6965010935573943,2.4286740947786054,3.6965010935573943e-13,3.696501093557395e-08,2012-05-17 02:45:00+00:00
1,-90.0,5.0,15.24,14.610286545018022,14.43921780907818,8.991945652032918,5.9062642264691005,3.696501090967465,2.428674093115096,3.6965010909674653e-13,3.696501090967465e-08,2012-05-17 02:45:00+00:00
2,-90.0,10.0,15.24,14.610286543913732,14.439217808724853,8.99194565073199,5.9062642266619285,3.6965010910563647,2.4286740931437563,3.696501091056365e-13,3.6965010910563645e-08,2012-05-17 02:45:00+00:00
3,-90.0,15.0,15.24,14.610286543180084,14.439217812637832,8.991945651196549,5.906264229308961,3.6965010926833695,2.428674094165259,3.69650109268337e-13,3.69650109268337e-08,2012-05-17 02:45:00+00:00
4,-90.0,20.0,15.24,14.610286548242788,14.439217812778354,8.991945653300892,5.906264228368312,3.6965010921444406,2.428674093876963,3.6965010921444407e-13,3.6965010921444405e-08,2012-05-17 02:45:00+00:00
5,-90.0,25.0,15.24,14.610286564768856,14.439217833704408,8.991945664526089,5.906264237892246,3.6965010980699406,2.428674097714366,3.6965010980699407e-13,3.696501098069941e-08,2012-05-17 02:45:00+00:00
6,-90.0,30.0,15.24,14.610286550908274,14.439217815218282,8.991945654991971,5.906264229305118,3.6965010927324675,2.4286740942659324,3.6965010927324675e-13,3.696501092732467e-08,2012-05-17 02:45:00+00:00
7,-90.0,35.0,15.24,14.610286549507558,14.439217810247323,8.991945653308141,5.90626422640654,3.696501090918316,2.4286740931034587,3.696501090918316e-13,3.696501090918316e-08,2012-05-17 02:45:00+00:00
8,-90.0,40.0,15.24,14.610286554479812,14.439217818867077,8.99194565744174,5.906264230750396,3.6965010936420035,2.4286740948635415,3.6965010936420036e-13,3.6965010936420033e-08,2012-05-17 02:45:00+00:00
9,-90.0,45.0,15.24,14.610286551100838,14.439217814337049,8.991945655144644,5.906264228584854,3.6965010922823747,2.4286740939793137,3.696501092282375e-13,3.6965010922823745e-08,2012-05-17 02:45:00+00:00
10,-90.0,50.0,15.24,14.610286547709054,14.439217813743582,8.991945653557908,5.906264228947378,3.696501092486629,2.428674094072987,3.696501092486629e-13,3.696501092486629e-08,2012-05-17 02:45:00+00:00
11,-90.0,55.0,15.24,14.61028654598359,14.43921781433465,8.991945652613342,5.906264229827538,3.6965010930206614,2.428674094397402,3.6965010930206614e-13,3.6965010930206617e-08,2012-05-17 02:45:00+00:00
12,-90.0,60.0,15.24,14.610286549182716,14.439217815948009,8.991945654116948,5.906264230182705,3.696501093247206,2.4286740945621252,3.696501093247206e-13,3.696501093247206e-08,2012-05-17 02:45:00+00:00
13,-90.0,65.0,15.24,14.610286547304122,14.439217813553622,8.991945653135948,5.90626422904451,3.6965010925548056,2.428674094131793,3.696501092554806e-13,3.6965010925548055e-08,2012-05-17 02:45:00+00:00
14,-90.0,70.0,15.24,14.610286545985886,14.43921781240452,8.991945651789868,5.9062642287803415,3.696501092381938,2.4286740940030724,3.696501092381938e-13,3.696501092381938e-08,2012-05-17 02:45:00+00:00
15,-90.0,75.0,15.24,14.610286538698537,14.439217802080314,8.991945647317456,5.906264223665867,3.6965010892093395,2.428674091962056,3.6965010892093394e-13,3.6965010892093396e-08,2012-05-17 02:45:00+00:00
16,-90.0,80.0,15.24,14.610286548571155,14.439217819018717,8.99194565500896,5.906264232045377,3.696501094390904,2.4286740952673407,3.696501094390904e-13,3.696501094390904e-08,2012-05-17 02:45:00+00:00
17,-90.0,85.0,15.24,14.610286555997854,14.439217825821986,8.991945658836215,5.9062642349137455,3.6965010961769815,2.4286740964373084,3.6965010961769815e-13,3.696501096176982e-08,2012-05-17 02:45:00+00:00
18,-90.0,90.0,15.24,14.610286550096323,14.43921781510456,8.991945655231696,5.906264229193087,3.6965010926653337,2.428674094218225,3.696501092665334e-13,3.696501092665334e-08,2012-05-17 02:45:00+00:00
19,-90.0,95.0,15.24,14.610286550099584,14.439217817401431,8.991945655111774,5.906264230817334,3.6965010936514417,2.4286740948276817,3.6965010936514417e-13,3.696501093651442e-08,2012-05-17 02:45:00+00:00
20,-90.0,100.0,15.24,14.61028654272483,14.439217807067546,8.991945649627338,5.906264226009833,3.696501090653744,2.4286740928943993,3.696501090653744e-13,3.696501090653744e-08,2012-05-17 02:45:00+00:00
21,-90.0,105.0,15.24,14.610286541732272,14.439217806606138,8.991945649760483,5.906264225796957,3.6965010905505764,2.428674092840893,3.6965010905505766e-13,3.6965010905505766e-08,2012-05-17 02:45:00+00:00
22,-90.0,110.0,15.24,14.6102865494488,14.43921781546941,8.991945654064956,5.906264229846647,3.6965010930385436,2.4286740944328122,3.6965010930385435e-13,3.696501093038543e-08,2012-05-17 02:45:00+00:00
23,-90.0,115.0,15.24,14.610286554203624,14.439217822307743,8.991945657688463,5.906264233020014,3.6965010950167403,2.4286740957082786,3.6965010950167405e-13,3.6965010950167405e-08,2012-05-17 02:45:00+00:00
24,-90.0,120.0,15.24,14.610286559474224,14.439217825655652,8.99194566090338,5.906264233909777,3.696501095600962,2.4286740961261817,3.696501095600962e-13,3.696501095600962e-08,2012-05-17 02:45:00+00:00
25,-90.0,125.0,15.24,14.610286547149986,14.439217812652508,8.991945653254263,5.906264228398729,3.696501092164464,2.428674093886775,3.6965010921644644e-13,3.696501092164464e-08,2012-05-17 02:45:00+00:00
26,-90.0,130.0,15.24,14.61028655171419,14.439217817267696,8.991945655807397,5.906264230435442,3.696501093444086,2.428674094727708,3.696501093444086e-13,3.696501093444086e-08,2012-05-17 02:45:00+00:00
27,-90.0,135.0,15.24,14.61028655548367,14.43921782104517,8.991945658048806,5.906264231954372,3.6965010943744177,2.4286740953234816,3.696501094374418e-13,3.6965010943744175e-08,2012-05-17 02:45:00+00:00
28,-90.0,140.0,15.24,14.61028654560314,14.4392178139174,8.991945653260746,5.906264229430155,3.696501092807056,2.4286740942891836,3.696501092807056e-13,3.696501092807056e-08,2012-05-17 02:45:00+00:00
29,-90.0,145.0,15.24,14.61028654135389,14.439217808701676,8.991945649584864,5.9062642272367665,3.6965010913997993,2.4286740933478588,3.6965010913997994e-13,3.696501091399799e-08,2012-05-17 02:45:00+00:00
30,-90.0,150.0,15.24,14.610286547884822,14.439217814257615,8.991945652757385,5.906264229535147,3.6965010928368542,2.428674094292536,3.6965010928368546e-13,3.696501092836854e-08,2012-05-17 02:45:00+00:00
31,-90.0,155.0,15.24,14.610286550208727,14.439217813869071,8.991945655235732,5.906264228328204,3.6965010921341004,2.4286740938840743,3.6965010921341004e-13,3.696501092134101e-08,2012-05-17 02:45:00+00:00
32,-90.0,160.0,15.24,14.610286543869371,14.439217810940189,8.991945651119892,5.906264228198666,3.696501092031507,2.428674093782413,3.696501092031507e-13,3.696501092031507e-08,2012-05-17 02:45:00+00:00
33,-90.0,165.0,15.24,14.610286539087737,14.439217805334735,8.991945647932626,5.9062642256952245,3.696501090460154,2.4286740927531296,3.696501090460154e-13,3.696501090460154e-08,2012-05-17 02:45:00+00:00
34,-90.0,170.0,15.24,14.610286558695243,14.43921782397043,8.991945659639304,5.906264233194599,3.6965010951491366,2.4286740958337583,3.696501095149137e-13,3.696501095149137e-08,2012-05-17 02:45:00+00:00
35,-90.0,175.0,15.24,14.610286547197159,14.439217816274569,8.991945654146715,5.906264230705435,3.6965010936067637,2.4286740948048533,3.6965010936067636e-13,3.6965010936067635e-08,2012-05-17 02:45:00+00:00
36,-90.0,180.0,15.24,14.610286547887734,14.43921781337413,8.991945653410147,5.906264228800598,3.6965010924166797,2.4286740940460563,3.6965010924166797e-13,3.6965010924166795e-08,2012-05-17 02:45:00+00:00
37,-90.0,185.0,15.24,14.610286546016026,14.439217814608336,8.991945652819243,5.90626422997346,3.6965010931214395,2.4286740944739895,3.6965010931214397e-13,3.6965010931214394e-08,2012-05-17 02:45:00+00:00
38,-90.0,190.0,15.24,14.610286549910008,14.439217815192036,8.991945655122352,5.906264229349208,3.696501092766889,2.4286740942854377,3.696501092766889e-13,3.696501092766889e-08,2012-05-17 02:45:00+00:00
39,-90.0,195.0,15.24,14.610286553506729,14.439217819625101,8.991945656397977,5.90626423162262,3.6965010941499425,2.4286740951597134,3.6965010941499427e-13,3.6965010941499425e-08,2012-05-17 02:45:00+00:00
40,-90.0,200.0,15.24,14.610286546842165,14.43921781197607,8.991945651959975,5.906264228313106,3.69650109208422,2.4286740938162956,3.69650109208422e-13,3.69650109208422e-08,2012-05-17 02:45:00+00:00
41,-90.0,205.0,15.24,14.610286543355988,14.439217809659866,8.991945650843908,5.906264227341228,3.6965010914762924,2.4286740934106934,3.6965010914762924e-13,3.696501091476292e-08,2012-05-17 02:45:00+00:00
42,-90.0,210.0,15.24,14.61028655037115,14.439217816253848,8.991945655613483,5.906264229844907,3.6965010930680204,2.42867409447349,3.6965010930680204e-13,3.696501093068021e-08,2012-05-17 02:45:00+00:00
43,-90.0,215.0,15.24,14.610286551100636,14.439217815901074,8.991945655059062,5.906264229736979,3.69650109299844,2.428674094436027,3.69650109299844e-13,3.69650109299844e-08,2012-05-17 02:45:00+00:00
44,-90.0,220.0,15.24,14.610286542586024,14.439217809952153,8.991945651113255,5.906264227592247,3.696501091650684,2.428674093526293,3.696501091650684e-13,3.696501091650684e-08,2012-05-17 02:45:00+00:00
45,-90.0,225.0,15.24,14.610286551692363,14.43921781948201,8.991945656016364,5.906264231867353,3.6965010943101393,2.4286740952604364,3.6965010943101393e-13,3.6965010943101396e-08,2012-05-17 02:45:00+00:00
46,-90.0,230.0,15.24,14.610286550949818,14.439217814190187,8.991945654910491,5.90626422864081,3.6965010923309203,2.4286740940217193,3.6965010923309203e-13,3.69650109233092e-08,2012-05-17 02:45:00+00:00
47,-90.0,235.0,15.24,14.61028654522693,14.439217811825241,8.991945651931191,5.906264228392222,3.6965010921450387,2.4286740938582576,3.696501092145039e-13,3.696501092145039e-08,2012-05-17 02:45:00+00:00
48,-90.0,240.0,15.24,14.610286543946327,14.439217810887778,8.991945651505311,5.906264227989093,3.6965010918951746,2.4286740936893194,3.696501091895175e-13,3.6965010918951746e-08,2012-05-17 02:45:00+00:00
49,-90.0,245.0,15.24,14.61028653707728,14.439217805135378,8.99194564815173,5.906264225666364,3.696501090447923,2.4286740927356605,3.696501090447923e-13,3.696501090447923e-08,2012-05-17 02:45:00+00:00
50,-90.0,250.0,15.24,14.610286550473097,14.439217818619728,8.991945655608273,5.906264231490097,3.6965010940759986,2.4286740951076258,3.696501094075999e-13,3.6965010940759985e-08,2012-05-17 02:45:00+00:00
51,-90.0,255.0,15.24,14.610286561209955,14.439217828398151,8.99194566232448,5.90626423518945,3.696501096390026,2.4286740966292966,3.6965010963900265e-13,3.6965010963900264e-08,2012-05-17 02:45:00+00:00
52,-90.0,260.0,15.24,14.61028655216589,14.43921781571192,8.991945655317108,5.906264229444628,3.6965010928249256,2.4286740943367144,3.6965010928249255e-13,3.6965010928249256e-08,2012-05-17 02:45:00+00:00
53,-90.0,265.0,15.24,14.61028655518347,14.43921782283911,8.991945658503465,5.906264233125872,3.6965010951089248,2.428674095792552,3.696501095108925e-13,3.696501095108925e-08,2012-05-17 02:45:00+00:00
54,-90.0,270.0,15.24,14.610286544258763,14.439217808344807,8.991945651412307,5.906264226273654,3.6965010908508535,2.428674093046329,3.6965010908508537e-13,3.696501090850854e-08,2012-05-17 02:45:00+00:00
55,-90.0,275.0,15.24,14.61028655198681,14.439217819615337,8.99194565588571,5.906264231989316,3.696501094389671,2.4286740953168557,3.696501094389671e-13,3.696501094389671e-08,2012-05-17 02:45:00+00:00
