,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,datetime
0,-90.0,0.0,15.24,11.270948400284352,11.732290588376912,7.076160167945463,4.920893422341061,3.0753237467021877,2.0121188943553445,3.075323746702188e-13,3.0753237467021876e-08,2012-05-17 03:35:00+00:00
1,-90.0,5.0,15.24,11.27094839392567,11.732290581892116,7.076160163793377,4.920893419643394,3.075323744998046,2.0121188932254155,3.075323744998046e-13,3.075323744998046e-08,2012-05-17 03:35:00+00:00
2,-90.0,10.0,15.24,11.27094839873166,11.732290587725817,7.076160166930409,4.920893422333573,3.0753237466853554,2.012118894330033,3.0753237466853555e-13,3.0753237466853555e-08,2012-05-17 03:35:00+00:00
3,-90.0,15.0,15.24,11.270948393886293,11.732290581297251,7.0761601637321005,4.920893419347563,3.0753237448399577,2.012118893147586,3.0753237448399577e-13,3.075323744839958e-08,2012-05-17 03:35:00+00:00
4,-90.0,20.0,15.24,11.270948396625712,11.7322905855138,7.076160165132393,4.920893421502033,3.0753237461477334,2.012118893966298,3.0753237461477336e-13,3.075323746147734e-08,2012-05-17 03:35:00+00:00
5,-90.0,25.0,15.24,11.270948394936777,11.732290583768886,7.076160164424495,4.920893420724102,3.0753237456818554,2.0121188936754555,3.0753237456818553e-13,3.075323745681856e-08,2012-05-17 03:35:00+00:00
6,-90.0,30.0,15.24,11.270948394842625,11.732290583083238,7.076160164400536,4.920893420253437,3.0753237453907953,2.012118893491039,3.0753237453907957e-13,3.075323745390795e-08,2012-05-17 03:35:00+00:00
7,-90.0,35.0,15.24,11.270948399309239,11.732290589353012,7.076160167068244,4.920893423391367,3.0753237473414905,2.0121188947480952,3.0753237473414904e-13,3.0753237473414904e-08,2012-05-17 03:35:00+00:00
8,-90.0,40.0,15.24,11.270948400072406,11.73229058869915,7.076160167559186,4.920893422662219,3.075323746884275,2.0121188944580757,3.075323746884275e-13,3.075323746884275e-08,2012-05-17 03:35:00+00:00
9,-90.0,45.0,15.24,11.270948391952262,11.732290580398915,7.076160162359148,4.920893419321877,3.0753237448128266,2.0121188931141183,3.0753237448128264e-13,3.0753237448128264e-08,2012-05-17 03:35:00+00:00
10,-90.0,50.0,15.24,11.270948400453584,11.732290590404373,7.076160167919674,4.920893423675582,3.075323747501226,2.0121188948402784,3.075323747501226e-13,3.075323747501226e-08,2012-05-17 03:35:00+00:00
11,-90.0,55.0,15.24,11.270948392405211,11.732290580599475,7.076160162808576,4.920893419239463,3.075323744754097,2.0121188930714204,3.0753237447540973e-13,3.075323744754097e-08,2012-05-17 03:35:00+00:00
12,-90.0,60.0,15.24,11.270948394761756,11.732290584564584,7.076160164845698,4.920893421150951,3.075323745944432,2.012118893836725,3.075323745944432e-13,3.075323745944432e-08,2012-05-17 03:35:00+00:00
13,-90.0,65.0,15.24,11.27094839382292,11.73229058230577,7.076160163207378,4.920893420157542,3.075323745313688,2.0121188934260834,3.075323745313688e-13,3.075323745313688e-08,2012-05-17 03:35:00+00:00
14,-90.0,70.0,15.24,11.27094839846091,11.732290586944556,7.076160166875401,4.920893421839572,3.0753237463842935,2.0121188941402526,3.0753237463842934e-13,3.0753237463842935e-08,2012-05-17 03:35:00+00:00
15,-90.0,75.0,15.24,11.270948399308606,11.732290588625656,7.07616016756623,4.920893422747993,3.075323746956608,2.0121188945136192,3.075323746956608e-13,3.0753237469566085e-08,2012-05-17 03:35:00+00:00
16,-90.0,80.0,15.24,11.270948396934333,11.732290585501296,7.076160165536554,4.920893421338653,3.0753237460517973,2.0121188939077768,3.0753237460517975e-13,3.075323746051797e-08,2012-05-17 03:35:00+00:00
17,-90.0,85.0,15.24,11.270948389178235,11.732290577275725,7.076160160562522,4.920893417877343,3.075323743887254,2.012118892494491,3.075323743887254e-13,3.075323743887254e-08,2012-05-17 03:35:00+00:00
18,-90.0,90.0,15.24,11.270948392364346,11.732290581988979,7.0761601632662865,4.920893420074803,3.075323745272917,2.0121188933994723,3.0753237452729174e-13,3.0753237452729174e-08,2012-05-17 03:35:00+00:00
19,-90.0,95.0,15.24,11.27094839356481,11.732290583819246,7.076160163998667,4.920893421019241,3.0753237458614118,2.0121188937788985,3.0753237458614116e-13,3.075323745861412e-08,2012-05-17 03:35:00+00:00
20,-90.0,100.0,15.24,11.270948399059924,11.732290589087519,7.0761601671235805,4.920893423134928,3.0753237471631247,2.0121188946188098,3.075323747163125e-13,3.075323747163125e-08,2012-05-17 03:35:00+00:00
21,-90.0,105.0,15.24,11.270948398036133,11.732290587321037,7.076160166167709,4.920893422333492,3.0753237466731878,2.012118894310868,3.0753237466731876e-13,3.075323746673188e-08,2012-05-17 03:35:00+00:00
22,-90.0,110.0,15.24,11.270948393692287,11.732290582613974,7.076160163440973,4.920893420301805,3.0753237454039435,2.0121188934826715,3.0753237454039435e-13,3.0753237454039435e-08,2012-05-17 03:35:00+00:00
23,-90.0,115.0,15.24,11.270948390938115,11.732290580252128,7.076160161904134,4.920893419414082,3.0753237448522315,2.0121188931198093,3.0753237448522316e-13,3.075323744852231e-08,2012-05-17 03:35:00+00:00
24,-90.0,120.0,15.24,11.270948392787107,11.73229057996593,7.076160163145544,4.920893418701158,3.075323744438496,2.0121188928878824,3.0753237444384964e-13,3.075323744438496e-08,2012-05-17 03:35:00+00:00
25,-90.0,125.0,15.24,11.270948397125492,11.732290584562477,7.076160165497664,4.920893420735738,3.0753237456953455,2.0121188936991317,3.0753237456953454e-13,3.0753237456953454e-08,2012-05-17 03:35:00+00:00
26,-90.0,130.0,15.24,11.270948399514886,11.732290589957916,7.076160167508137,4.920893423605473,3.0753237474624933,2.0121188948149484,3.0753237474624933e-13,3.0753237474624936e-08,2012-05-17 03:35:00+00:00
27,-90.0,135.0,15.24,11.270948395295665,11.732290584344655,7.076160164391975,4.920893421078566,3.075323745892636,2.0121188938030343,3.0753237458926364e-13,3.075323745892636e-08,2012-05-17 03:35:00+00:00
28,-90.0,140.0,15.24,11.270948399373191,11.732290590037794,7.076160167505978,4.920893423671431,3.0753237475031763,2.0121188948407274,3.0753237475031763e-13,3.0753237475031764e-08,2012-05-17 03:35:00+00:00
29,-90.0,145.0,15.24,11.270948397950653,11.732290588021366,7.076160166207432,4.920893422821449,3.075323746974734,2.0121188945006208,3.075323746974734e-13,3.0753237469747344e-08,2012-05-17 03:35:00+00:00
30,-90.0,150.0,15.24,11.270948398501154,11.732290586673368,7.076160166824672,4.920893421623211,3.07532374624055,2.012118894043987,3.07532374624055e-13,3.07532374624055e-08,2012-05-17 03:35:00+00:00
31,-90.0,155.0,15.24,11.27094840221799,11.732290593387825,7.076160169420819,4.920893425185015,3.0753237484572886,2.0121188954683995,3.0753237484572886e-13,3.075323748457289e-08,2012-05-17 03:35:00+00:00
32,-90.0,160.0,15.24,11.270948396237236,11.732290584263483,7.0761601649797505,4.920893420770438,3.075323745712874,2.012118893702302,3.075323745712874e-13,3.075323745712874e-08,2012-05-17 03:35:00+00:00
33,-90.0,165.0,15.24,11.270948394605282,11.732290581419091,7.0761601635286,4.920893419404345,3.075323744864777,2.0121188931608094,3.075323744864777e-13,3.075323744864777e-08,2012-05-17 03:35:00+00:00
34,-90.0,170.0,15.24,11.270948394633946,11.732290583701477,7.076160163944757,4.920893420845082,3.0753237457479172,2.012118893710045,3.075323745747917e-13,3.075323745747917e-08,2012-05-17 03:35:00+00:00
35,-90.0,175.0,15.24,11.270948394729379,11.732290584473159,7.076160164304512,4.920893421229283,3.0753237459793517,2.01211889385029,3.0753237459793515e-13,3.0753237459793515e-08,2012-05-17 03:35:00+00:00
36,-90.0,180.0,15.24,11.27094839917141,11.732290588621673,7.076160167016875,4.920893422826081,3.075323746971217,2.0121188944980464,3.075323746971217e-13,3.075323746971217e-08,2012-05-17 03:35:00+00:00
37,-90.0,185.0,15.24,11.270948399404165,11.732290589258016,7.0761601671609,4.920893423225395,3.0753237472232327,2.0121188946618545,3.075323747223233e-13,3.0753237472232326e-08,2012-05-17 03:35:00+00:00
38,-90.0,190.0,15.24,11.270948395995115,11.732290584399221,7.07616016519135,4.920893420825624,3.075323745749684,2.012118893725606,3.0753237457496837e-13,3.075323745749684e-08,2012-05-17 03:35:00+00:00
39,-90.0,195.0,15.24,11.270948402512625,11.73229059162093,7.076160169042821,4.920893423996698,3.0753237477116264,2.0121188949912683,3.0753237477116265e-13,3.0753237477116266e-08,2012-05-17 03:35:00+00:00
40,-90.0,200.0,15.24,11.27094839481096,11.732290583794166,7.076160164631131,4.920893420665384,3.0753237456422777,2.012118893646071,3.075323745642278e-13,3.075323745642278e-08,2012-05-17 03:35:00+00:00
41,-90.0,205.0,15.24,11.270948399013609,11.732290588469626,7.076160167185686,4.920893422763608,3.0753237469589667,2.0121188945082067,3.075323746958967e-13,3.075323746958967e-08,2012-05-17 03:35:00+00:00
42,-90.0,210.0,15.24,11.270948396620598,11.732290585941803,7.076160165328674,4.920893421735986,3.075323746293393,2.01211889405935,3.075323746293393e-13,3.075323746293393e-08,2012-05-17 03:35:00+00:00
43,-90.0,215.0,15.24,11.270948396006764,11.732290585342696,7.0761601650062245,4.920893421535403,3.0753237461821454,2.012118893995363,3.0753237461821456e-13,3.075323746182146e-08,2012-05-17 03:35:00+00:00
44,-90.0,220.0,15.24,11.270948404459878,11.73229059339227,7.076160170358677,4.920893424701028,3.0753237481704967,2.0121188953061395,3.0753237481704966e-13,3.075323748170497e-08,2012-05-17 03:35:00+00:00
45,-90.0,225.0,15.24,11.270948395380616,11.732290585257639,7.076160164771078,4.920893421585594,3.0753237462071756,2.012118894002297,3.0753237462071756e-13,3.0753237462071756e-08,2012-05-17 03:35:00+00:00
46,-90.0,230.0,15.24,11.270948392405511,11.732290582745325,7.076160163078149,4.920893420605771,3.075323745584296,2.0121188935839758,3.075323745584296e-13,3.075323745584296e-08,2012-05-17 03:35:00+00:00
47,-90.0,235.0,15.24,11.270948396998937,11.732290586564368,7.076160165840265,4.920893422045594,3.0753237465062373,2.012118894209694,3.0753237465062374e-13,3.075323746506237e-08,2012-05-17 03:35:00+00:00
