,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,datetime
0,-90.0,0.0,15.24,11.460210659544558,11.692647665941212,7.1404351901594,4.857824137768493,3.0375906644405117,1.9905679757235066,3.037590664440512e-13,3.037590664440512e-08,2012-05-17 03:30:00+00:00
1,-90.0,5.0,15.24,11.460210654698574,11.692647662083875,7.140435187218734,4.857824136425328,3.0375906635873364,1.9905679751479008,3.0375906635873367e-13,3.037590663587337e-08,2012-05-17 03:30:00+00:00
2,-90.0,10.0,15.24,11.46021065577084,11.692647665035958,7.140435188401984,4.8578241380315434,3.03759066458864,1.990567975787584,3.03759066458864e-13,3.03759066458864e-08,2012-05-17 03:30:00+00:00
3,-90.0,15.0,15.24,11.460210654497692,11.692647663288001,7.140435187359179,4.857824137204785,3.0375906640595742,1.9905679754370753,3.0375906640595743e-13,3.037590664059574e-08,2012-05-17 03:30:00+00:00
4,-90.0,20.0,15.24,11.460210655657592,11.692647665325488,7.140435188338359,4.857824138262575,3.037590664731922,1.9905679758783996,3.037590664731922e-13,3.0375906647319224e-08,2012-05-17 03:30:00+00:00
5,-90.0,25.0,15.24,11.460210651873718,11.692647661455686,7.140435185644713,4.857824136750083,3.0375906637777126,1.990567975248459,3.037590663777713e-13,3.037590663777713e-08,2012-05-17 03:30:00+00:00
6,-90.0,30.0,15.24,11.46021065116579,11.692647662185362,7.140435185367875,4.857824137376434,3.0375906641505726,1.990567975469196,3.0375906641505727e-13,3.0375906641505726e-08,2012-05-17 03:30:00+00:00
7,-90.0,35.0,15.24,11.46021065483084,11.69264766448284,7.140435188182119,4.857824137801944,3.0375906644509305,1.9905679756997365,3.0375906644509306e-13,3.0375906644509305e-08,2012-05-17 03:30:00+00:00
8,-90.0,40.0,15.24,11.460210649980402,11.692647659773945,7.140435184402141,4.8578241361319705,3.037590663385712,1.9905679749865024,3.037590663385712e-13,3.037590663385712e-08,2012-05-17 03:30:00+00:00
9,-90.0,45.0,15.24,11.46021065294285,11.692647663514581,7.140435186457595,4.857824137796815,3.0375906644149193,1.9905679756464227,3.0375906644149196e-13,3.03759066441492e-08,2012-05-17 03:30:00+00:00
10,-90.0,50.0,15.24,11.460210657513908,11.692647666704461,7.140435189541837,4.857824138665134,3.037590664983674,1.990567976047863,3.0375906649836745e-13,3.037590664983674e-08,2012-05-17 03:30:00+00:00
11,-90.0,55.0,15.24,11.46021065682331,11.692647667998143,7.140435188671245,4.857824139915269,3.0375906657450176,1.9905679765181885,3.037590665745018e-13,3.0375906657450175e-08,2012-05-17 03:30:00+00:00
12,-90.0,60.0,15.24,11.460210644560567,11.69264765413198,7.140435181585079,4.857824133559994,3.0375906617817487,1.990567973938938,3.037590661781749e-13,3.037590661781749e-08,2012-05-17 03:30:00+00:00
13,-90.0,65.0,15.24,11.460210652192336,11.692647661110904,7.140435185846993,4.857824136418204,3.0375906635746337,1.9905679751203254,3.0375906635746336e-13,3.037590663574634e-08,2012-05-17 03:30:00+00:00
14,-90.0,70.0,15.24,11.460210650407028,11.692647659404502,7.140435185003584,4.85782413565245,3.0375906630983516,1.990567974812573,3.0375906630983514e-13,3.037590663098352e-08,2012-05-17 03:30:00+00:00
15,-90.0,75.0,15.24,11.460210650184784,11.69264765906991,7.1404351845860825,4.857824135583616,3.03759066305783,1.9905679747905045,3.0375906630578305e-13,3.03759066305783e-08,2012-05-17 03:30:00+00:00
16,-90.0,80.0,15.24,11.460210653169044,11.692647661110696,7.1404351863616435,4.857824136185338,3.0375906634413594,1.9905679750528775,3.0375906634413593e-13,3.037590663441359e-08,2012-05-17 03:30:00+00:00
17,-90.0,85.0,15.24,11.460210653419383,11.692647663032513,7.140435186209448,4.857824137488665,3.037590664222657,1.9905679755281511,3.037590664222657e-13,3.037590664222657e-08,2012-05-17 03:30:00+00:00
18,-90.0,90.0,15.24,11.460210658242291,11.692647668904325,7.140435189729443,4.857824140067525,3.0375906658425307,1.9905679765871451,3.0375906658425307e-13,3.037590665842531e-08,2012-05-17 03:30:00+00:00
19,-90.0,95.0,15.24,11.460210649571444,11.692647658115236,7.140435184204854,4.857824135076928,3.037590662735431,1.990567974574428,3.0375906627354315e-13,3.0375906627354314e-08,2012-05-17 03:30:00+00:00
20,-90.0,100.0,15.24,11.46021064618917,11.692647654488548,7.1404351819398615,4.857824133529979,3.0375906617574144,1.9905679739278528,3.0375906617574146e-13,3.037590661757415e-08,2012-05-17 03:30:00+00:00
21,-90.0,105.0,15.24,11.46021065624165,11.692647665987886,7.140435188566678,4.857824138580975,3.0375906649219746,1.9905679759963033,3.0375906649219747e-13,3.037590664921975e-08,2012-05-17 03:30:00+00:00
22,-90.0,110.0,15.24,11.460210647621956,11.692647655816378,7.140435182950562,4.857824134069076,3.037590662114878,1.9905679741785467,3.037590662114878e-13,3.037590662114878e-08,2012-05-17 03:30:00+00:00
23,-90.0,115.0,15.24,11.46021065379678,11.69264766549437,7.14043518731295,4.85782413885752,3.037590665081061,1.9905679760766066,3.037590665081061e-13,3.0375906650810615e-08,2012-05-17 03:30:00+00:00
24,-90.0,120.0,15.24,11.460210656001255,11.692647665867044,7.140435188634891,4.857824138510366,3.0375906648824684,1.9905679759734594,3.0375906648824685e-13,3.0375906648824687e-08,2012-05-17 03:30:00+00:00
25,-90.0,125.0,15.24,11.460210651561573,11.69264765852625,7.14043518489434,4.857824134958819,3.0375906626686753,1.99056797454864,3.0375906626686754e-13,3.037590662668675e-08,2012-05-17 03:30:00+00:00
26,-90.0,130.0,15.24,11.460210653711576,11.692647662463877,7.1404351861366955,4.85782413710691,3.037590663993546,1.990567975391835,3.037590663993546e-13,3.037590663993546e-08,2012-05-17 03:30:00+00:00
27,-90.0,135.0,15.24,11.460210655156327,11.692647663660566,7.140435187435354,4.857824137447878,3.037590664222274,1.990567975551571,3.037590664222274e-13,3.037590664222274e-08,2012-05-17 03:30:00+00:00
