,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,datetime
0,-90.0,0.0,15.24,14.06281625906041,11.215162528061311,7.858759694118508,4.095816175999093,2.584987699022348,1.742850832753264,2.584987699022348e-13,2.584987699022348e-08,2012-05-17 02:00:00+00:00
1,-90.0,5.0,15.24,14.062816272641204,11.215162537742076,7.858759700345058,4.09581617949396,2.5849877011754634,1.7428508341384088,2.5849877011754635e-13,2.5849877011754634e-08,2012-05-17 02:00:00+00:00
2,-90.0,10.0,15.24,14.06281630637273,11.215162562312877,7.858759718391005,4.095816187845265,2.584987706511032,1.7428508378507646,2.584987706511032e-13,2.5849877065110318e-08,2012-05-17 02:00:00+00:00
3,-90.0,15.0,15.24,14.062816243159352,11.215162518659131,7.858759686325542,4.095816173456852,2.5849876974014574,1.742850831637563,2.5849876974014575e-13,2.5849876974014575e-08,2012-05-17 02:00:00+00:00
4,-90.0,20.0,15.24,14.062816239764683,11.21516251609676,7.858759684977561,4.0958161724252715,2.584987696761989,1.7428508312162652,2.584987696761989e-13,2.584987696761989e-08,2012-05-17 02:00:00+00:00
5,-90.0,25.0,15.24,14.06281623470641,11.215162510162374,7.858759680557445,4.0958161700919495,2.5849876952856032,1.7428508302219372,2.5849876952856033e-13,2.5849876952856032e-08,2012-05-17 02:00:00+00:00
6,-90.0,30.0,15.24,14.062816215724286,11.21516249976439,7.858759672884249,4.095816166958264,2.5849876932973235,1.742850828818959,2.5849876932973234e-13,2.5849876932973234e-08,2012-05-17 02:00:00+00:00
7,-90.0,35.0,15.24,14.062816250422747,11.21516252041085,7.8587596884973285,4.095816173294586,2.584987697331343,1.742850831652709,2.584987697331343e-13,2.584987697331343e-08,2012-05-17 02:00:00+00:00
8,-90.0,40.0,15.24,14.062816268073458,11.215162533856219,7.85875969716761,4.095816178125457,2.584987700387,1.7428508337222026,2.584987700387e-13,2.5849877003869998e-08,2012-05-17 02:00:00+00:00
9,-90.0,45.0,15.24,14.062816266799512,11.215162534128398,7.858759698189668,4.095816178260086,2.584987700468724,1.7428508337613347,2.584987700468724e-13,2.584987700468724e-08,2012-05-17 02:00:00+00:00
10,-90.0,50.0,15.24,14.062816309521446,11.215162564608024,7.858759721449285,4.095816188535185,2.584987707001245,1.7428508382770131,2.584987707001245e-13,2.584987707001245e-08,2012-05-17 02:00:00+00:00
11,-90.0,55.0,15.24,14.062816298953027,11.215162556914335,7.858759714885715,4.095816185968658,2.584987705344125,1.7428508370862357,2.584987705344125e-13,2.5849877053441248e-08,2012-05-17 02:00:00+00:00
12,-90.0,60.0,15.24,14.06281623047859,11.215162506737371,7.858759678454489,4.095816168482094,2.584987694291055,1.7428508295607175,2.584987694291055e-13,2.584987694291055e-08,2012-05-17 02:00:00+00:00
13,-90.0,65.0,15.24,14.062816238114209,11.21516251194463,7.858759682067091,4.095816170401963,2.584987695499784,1.7428508303914176,2.584987695499784e-13,2.5849876954997838e-08,2012-05-17 02:00:00+00:00
14,-90.0,70.0,15.24,14.062816231159948,11.215162510163438,7.85875968023438,4.095816170430961,2.584987695520401,1.7428508303871992,2.584987695520401e-13,2.584987695520401e-08,2012-05-17 02:00:00+00:00
15,-90.0,75.0,15.24,14.062816286947713,11.215162547487854,7.858759707294116,4.0958161827818245,2.584987703344386,1.742850835748418,2.584987703344386e-13,2.5849877033443862e-08,2012-05-17 02:00:00+00:00
16,-90.0,80.0,15.24,14.06281623944846,11.215162514121909,7.858759683095187,4.095816171460623,2.5849876961526426,1.7428508307927568,2.5849876961526425e-13,2.5849876961526427e-08,2012-05-17 02:00:00+00:00
17,-90.0,85.0,15.24,14.062816247429623,11.21516252135923,7.858759688255079,4.095816174195368,2.584987697847124,1.7428508318885032,2.5849876978471243e-13,2.5849876978471242e-08,2012-05-17 02:00:00+00:00
18,-90.0,90.0,15.24,14.062816269100619,11.215162537340689,7.858759700726323,4.095816179614214,2.5849877013306486,1.742850834335105,2.5849877013306487e-13,2.5849877013306488e-08,2012-05-17 02:00:00+00:00
19,-90.0,95.0,15.24,14.062816242913641,11.215162516452866,7.858759685177907,4.095816172159092,2.5849876966142147,1.742850831158568,2.5849876966142147e-13,2.5849876966142148e-08,2012-05-17 02:00:00+00:00
20,-90.0,100.0,15.24,14.06281626031333,11.215162528956837,7.858759694435674,4.095816176494966,2.5849876993419927,1.742850832999991,2.5849876993419927e-13,2.5849876993419927e-08,2012-05-17 02:00:00+00:00
21,-90.0,105.0,15.24,14.06281622278782,11.215162502928834,7.858759675308842,4.0958161675181435,2.584987693646802,1.7428508290575004,2.584987693646802e-13,2.5849876936468023e-08,2012-05-17 02:00:00+00:00
22,-90.0,110.0,15.24,14.062816305570903,11.215162560235656,7.858759716983064,4.09581618711607,2.5849877060528343,1.742850837570117,2.584987706052834e-13,2.5849877060528343e-08,2012-05-17 02:00:00+00:00
23,-90.0,115.0,15.24,14.062816254417879,11.21516252130859,7.85875968945861,4.095816173230309,2.584987697301805,1.7428508316770575,2.584987697301805e-13,2.584987697301805e-08,2012-05-17 02:00:00+00:00
24,-90.0,120.0,15.24,14.062816254037132,11.21516252775191,7.858759692828463,4.095816176567116,2.5849876993658225,1.7428508329231396,2.5849876993658226e-13,2.5849876993658225e-08,2012-05-17 02:00:00+00:00
25,-90.0,125.0,15.24,14.062816298794237,11.215162556590121,7.858759713640058,4.095816186250498,2.5849877055282207,1.7428508372355422,2.584987705528221e-13,2.5849877055282208e-08,2012-05-17 02:00:00+00:00
26,-90.0,130.0,15.24,14.062816242802464,11.215162514630387,7.858759684046758,4.095816171233374,2.584987696027791,1.7428508307599135,2.584987696027791e-13,2.584987696027791e-08,2012-05-17 02:00:00+00:00
27,-90.0,135.0,15.24,14.062816244536116,11.215162515225716,7.858759685022025,4.095816171113516,2.584987695975195,1.7428508307364057,2.5849876959751955e-13,2.5849876959751953e-08,2012-05-17 02:00:00+00:00
28,-90.0,140.0,15.24,14.062816282106455,11.215162544736263,7.858759705496179,4.095816181976752,2.584987702780526,1.7428508352958645,2.584987702780526e-13,2.5849877027805263e-08,2012-05-17 02:00:00+00:00
29,-90.0,145.0,15.24,14.06281624883666,11.215162519611724,7.858759688259956,4.095816172875032,2.5849876971001278,1.742850831512263,2.584987697100128e-13,2.5849876971001278e-08,2012-05-17 02:00:00+00:00
30,-90.0,150.0,15.24,14.06281629869555,11.215162555430988,7.85875971321705,4.095816185384844,2.5849877049706036,1.7428508368252857,2.584987704970604e-13,2.5849877049706038e-08,2012-05-17 02:00:00+00:00
31,-90.0,155.0,15.24,14.06281628108512,11.21516254105184,7.858759703313493,4.095816180119443,2.5849877016412277,1.7428508345834048,2.5849877016412277e-13,2.5849877016412276e-08,2012-05-17 02:00:00+00:00
32,-90.0,160.0,15.24,14.06281622835243,11.215162506813076,7.858759678132205,4.0958161689570165,2.5849876945796746,1.742850829737971,2.5849876945796745e-13,2.5849876945796747e-08,2012-05-17 02:00:00+00:00
33,-90.0,165.0,15.24,14.062816212701781,11.215162495457532,7.858759668914583,4.0958161653327085,2.584987692280992,1.7428508281743058,2.584987692280992e-13,2.584987692280992e-08,2012-05-17 02:00:00+00:00
34,-90.0,170.0,15.24,14.062816200752891,11.215162486073536,7.858759664475102,4.095816161155093,2.5849876896697856,1.7428508264029319,2.5849876896697856e-13,2.5849876896697857e-08,2012-05-17 02:00:00+00:00
35,-90.0,175.0,15.24,14.062816259438739,11.215162526683724,7.858759691933382,4.095816175670172,2.5849876988358083,1.7428508326816854,2.5849876988358086e-13,2.5849876988358082e-08,2012-05-17 02:00:00+00:00
36,-90.0,180.0,15.24,14.06281624113,11.21516251501531,7.858759684364676,4.095816171707058,2.5849876963249123,1.7428508309613349,2.5849876963249125e-13,2.5849876963249123e-08,2012-05-17 02:00:00+00:00
37,-90.0,185.0,15.24,14.062816238383782,11.215162513455287,7.8587596828720345,4.095816171136394,2.5849876959166584,1.7428508305970534,2.5849876959166587e-13,2.5849876959166583e-08,2012-05-17 02:00:00+00:00
38,-90.0,190.0,15.24,14.062816230895487,11.21516250598664,7.858759677289589,4.095816168381427,2.584987694192846,1.742850829482865,2.584987694192846e-13,2.5849876941928457e-08,2012-05-17 02:00:00+00:00
39,-90.0,195.0,15.24,14.062816289196414,11.215162547006926,7.8587597062432195,4.095816182480315,2.5849877031071213,1.7428508355594972,2.5849877031071216e-13,2.5849877031071214e-08,2012-05-17 02:00:00+00:00
40,-90.0,200.0,15.24,14.062816239220533,11.215162513618205,7.858759683595645,4.095816171074042,2.584987695920727,1.742850830676601,2.5849876959207275e-13,2.584987695920727e-08,2012-05-17 02:00:00+00:00
41,-90.0,205.0,15.24,14.062816245661471,11.21516251961009,7.858759687310671,4.095816173412034,2.584987697398568,1.742850831656659,2.584987697398568e-13,2.5849876973985683e-08,2012-05-17 02:00:00+00:00
42,-90.0,210.0,15.24,14.062816246126784,11.215162517488181,7.858759686600799,4.095816172454375,2.5849876968551206,1.742850831410548,2.584987696855121e-13,2.5849876968551206e-08,2012-05-17 02:00:00+00:00
43,-90.0,215.0,15.24,14.062816253414136,11.215162522346438,7.8587596905226205,4.095816173724088,2.584987697630191,1.7428508318885556,2.584987697630191e-13,2.5849876976301908e-08,2012-05-17 02:00:00+00:00
44,-90.0,220.0,15.24,14.062816264365669,11.215162529489344,7.858759695439758,4.095816176146588,2.5849876991578213,1.7428508329257462,2.5849876991578213e-13,2.5849876991578213e-08,2012-05-17 02:00:00+00:00
45,-90.0,225.0,15.24,14.06281623258276,11.215162507318363,7.858759678449192,4.095816168746874,2.5849876944145547,1.742850829616417,2.584987694414555e-13,2.5849876944145546e-08,2012-05-17 02:00:00+00:00
46,-90.0,230.0,15.24,14.062816214902043,11.215162497749912,7.858759671262482,4.095816165955999,2.584987692663148,1.742850828388685,2.584987692663148e-13,2.5849876926631482e-08,2012-05-17 02:00:00+00:00
47,-90.0,235.0,15.24,14.06281625625633,11.215162525253904,7.858759691277304,4.095816175315871,2.584987698595672,1.7428508324953877,2.5849876985956717e-13,2.584987698595672e-08,2012-05-17 02:00:00+00:00
48,-90.0,240.0,15.24,14.062816264723839,11.215162532554041,7.858759697824337,4.095816177614986,2.5849877000619195,1.7428508334878334,2.5849877000619196e-13,2.5849877000619195e-08,2012-05-17 02:00:00+00:00
49,-90.0,245.0,15.24,14.06281625312886,11.215162526153758,7.858759691485201,4.0958161759189196,2.5849876989366125,1.7428508326241627,2.5849876989366126e-13,2.5849876989366127e-08,2012-05-17 02:00:00+00:00
50,-90.0,250.0,15.24,14.06281628377825,11.215162544376675,7.858759705641044,4.095816181512265,2.5849877025407606,1.7428508352245462,2.584987702540761e-13,2.5849877025407607e-08,2012-05-17 02:00:00+00:00
51,-90.0,255.0,15.24,14.062816234260353,11.215162511500552,7.858759681334313,4.095816170808659,2.5849876957308546,1.742850830488009,2.5849876957308546e-13,2.5849876957308547e-08,2012-05-17 02:00:00+00:00
52,-90.0,260.0,15.24,14.06281627104977,11.215162537222957,7.85875970112357,4.095816179221392,2.58498770108434,1.7428508341870055,2.58498770108434e-13,2.58498770108434e-08,2012-05-17 02:00:00+00:00
