,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,datetime
0,-90.0,0.0,15.24,13.404947484327309,13.424018000177814,8.294139417523933,5.526337552808631,3.4574247810666834,2.2690698283584347,3.4574247810666835e-13,3.457424781066684e-08,2012-05-17 02:55:00+00:00
1,-90.0,5.0,15.24,13.404947477490282,13.424017990935898,8.29413941340486,5.52633754829284,3.457424778265675,2.2690698265602913,3.457424778265675e-13,3.4574247782656754e-08,2012-05-17 02:55:00+00:00
2,-90.0,10.0,15.24,13.404947486155326,13.424018000939911,8.29413941869751,5.526337552728652,3.457424781009181,2.269069828324157,3.457424781009181e-13,3.457424781009181e-08,2012-05-17 02:55:00+00:00
3,-90.0,15.0,15.24,13.404947478330149,13.424017992254138,8.29413941366915,5.526337549056286,3.45742477873924,2.26906982686267,3.45742477873924e-13,3.4574247787392396e-08,2012-05-17 02:55:00+00:00
4,-90.0,20.0,15.24,13.40494749316272,13.424018005223921,8.29413942272806,5.526337553819183,3.457424781713874,2.2690698288269,3.457424781713874e-13,3.4574247817138744e-08,2012-05-17 02:55:00+00:00
5,-90.0,25.0,15.24,13.404947489736578,13.424018003115794,8.294139420888138,5.526337553298978,3.4574247813978793,2.2690698286169355,3.4574247813978794e-13,3.4574247813978795e-08,2012-05-17 02:55:00+00:00
6,-90.0,30.0,15.24,13.404947483408408,13.424017997115408,8.294139417125656,5.526337550888363,3.4574247798893105,2.2690698276205046,3.457424779889311e-13,3.4574247798893105e-08,2012-05-17 02:55:00+00:00
7,-90.0,35.0,15.24,13.404947490924522,13.424018002287449,8.29413942151534,5.5263375524146285,3.4574247808582728,2.269069828283733,3.457424780858273e-13,3.4574247808582725e-08,2012-05-17 02:55:00+00:00
8,-90.0,40.0,15.24,13.404947480011717,13.424017993005798,8.294139414095332,5.526337549232118,3.457424778832868,2.2690698269198304,3.457424778832868e-13,3.457424778832868e-08,2012-05-17 02:55:00+00:00
9,-90.0,45.0,15.24,13.404947495027308,13.424018009499024,8.294139424114118,5.526337556281456,3.457424783256578,2.2690698298222918,3.457424783256578e-13,3.457424783256578e-08,2012-05-17 02:55:00+00:00
10,-90.0,50.0,15.24,13.404947506893912,13.424018022635249,8.294139431671999,5.526337562031963,3.4574247868647183,2.269069832186004,3.4574247868647183e-13,3.457424786864718e-08,2012-05-17 02:55:00+00:00
11,-90.0,55.0,15.24,13.40494749229813,13.424018007816068,8.29413942213805,5.526337556026005,3.457424783097328,2.269069829717683,3.457424783097328e-13,3.457424783097328e-08,2012-05-17 02:55:00+00:00
12,-90.0,60.0,15.24,13.404947473404064,13.424017984387664,8.294139410213099,5.526337545033247,3.4574247762183408,2.26906982522321,3.457424776218341e-13,3.4574247762183405e-08,2012-05-17 02:55:00+00:00
13,-90.0,65.0,15.24,13.40494748943483,13.424018006292876,8.294139420593224,5.526337555597495,3.457424782794951,2.2690698294761575,3.4574247827949513e-13,3.457424782794951e-08,2012-05-17 02:55:00+00:00
14,-90.0,70.0,15.24,13.404947474224878,13.424017987079724,8.294139410948407,5.526337546608717,3.4574247771961435,2.269069825850629,3.4574247771961437e-13,3.4574247771961435e-08,2012-05-17 02:55:00+00:00
15,-90.0,75.0,15.24,13.40494748241631,13.424017992043403,8.294139415016453,5.526337548136633,3.4574247781920215,2.269069826556147,3.457424778192022e-13,3.457424778192022e-08,2012-05-17 02:55:00+00:00
16,-90.0,80.0,15.24,13.404947485953246,13.42401800395139,8.294139419474774,5.526337554672816,3.457424782229291,2.2690698291057285,3.4574247822292913e-13,3.457424782229291e-08,2012-05-17 02:55:00+00:00
17,-90.0,85.0,15.24,13.404947486851388,13.42401800245273,8.294139419552966,5.526337553535024,3.4574247815330152,2.269069828678124,3.457424781533015e-13,3.457424781533015e-08,2012-05-17 02:55:00+00:00
18,-90.0,90.0,15.24,13.40494749962294,13.424018015593143,8.294139426663904,5.526337559261923,3.457424785097507,2.269069831003501,3.4574247850975073e-13,3.457424785097507e-08,2012-05-17 02:55:00+00:00
19,-90.0,95.0,15.24,13.404947488674704,13.42401800090559,8.294139419367127,5.5263375523798,3.4574247808285845,2.2690698282585413,3.457424780828585e-13,3.457424780828585e-08,2012-05-17 02:55:00+00:00
20,-90.0,100.0,15.24,13.404947479787577,13.424017991942119,8.294139414378972,5.526337548463723,3.457424778380534,2.2690698266490723,3.457424778380534e-13,3.457424778380534e-08,2012-05-17 02:55:00+00:00
21,-90.0,105.0,15.24,13.404947484158889,13.424018000357337,8.294139417792788,5.526337552839828,3.4574247810874676,2.269069828370579,3.4574247810874675e-13,3.457424781087468e-08,2012-05-17 02:55:00+00:00
22,-90.0,110.0,15.24,13.40494748664545,13.42401800257021,8.294139419855156,5.526337553314127,3.457424781345865,2.269069828515068,3.457424781345865e-13,3.457424781345865e-08,2012-05-17 02:55:00+00:00
23,-90.0,115.0,15.24,13.404947487861632,13.424018003921576,8.294139420774744,5.526337554003231,3.457424781808895,2.2690698288368427,3.4574247818088954e-13,3.457424781808895e-08,2012-05-17 02:55:00+00:00
24,-90.0,120.0,15.24,13.404947496198425,13.424018015241835,8.294139426646542,5.526337559388271,3.4574247851969253,2.2690698310545003,3.4574247851969255e-13,3.4574247851969255e-08,2012-05-17 02:55:00+00:00
