,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,longitudeTranslated,SEU (Upsets/hr/Gb),SEL (Latch-ups/hr/device)
2509,80.0,305.0,11.89,9.070145214891028,10.572734623864921,5.65692591041961,4.870803642668412,3.099805040877601,2.068269442318311,3.0998050408776e-13,3.0998050408776e-08,-55.0,1.115929814715936,0.00011159298147159361
2510,80.0,310.0,11.89,9.136614271051563,10.677980018010492,5.7030161196203215,4.924363233120027,3.133585602082256,2.0902844738481523,3.1335856020822565e-13,3.133585602082256e-08,-50.0,1.1280908167496122,0.00011280908167496122
2511,80.0,315.0,11.89,9.222567541278488,10.804687784943221,5.761068567782208,4.987583831819819,3.1735329746810153,2.1164436481366926,3.173532974681015e-13,3.173532974681015e-08,-45.0,1.1424718708851656,0.00011424718708851655
2512,80.0,320.0,11.89,9.325210327783816,10.948940328177004,5.82940976086069,5.05854342498541,3.218434331513405,2.145954801040818,3.2184343315134056e-13,3.218434331513405e-08,-40.0,1.158636359344826,0.00011586363593448258
2513,80.0,325.0,11.89,9.439418697708868,11.104162969344037,5.904647544980557,5.134103268651128,3.2662963228857276,2.177496073088476,3.2662963228857275e-13,3.2662963228857275e-08,-35.0,1.1758666762388619,0.0001175866676238862
2514,80.0,330.0,11.89,9.562341657113244,11.266936577171483,5.984914681772992,5.212662582684347,3.3160973863829004,2.2103812218076673,3.3160973863829e-13,3.3160973863829005e-08,-30.0,1.1937950590978441,0.00011937950590978441
2515,80.0,335.0,11.89,9.68628898202231,11.427568407409243,6.065431058637635,5.289638022070721,3.3649365820685198,2.2427012210809836,3.36493658206852e-13,3.36493658206852e-08,-25.0,1.2113771695446673,0.00012113771695446672
2516,80.0,340.0,11.89,9.811099332581701,11.586744797266896,6.14599879816398,5.365480771889087,3.4130795348861054,2.27459836388505,3.413079534886105e-13,3.4130795348861055e-08,-20.0,1.228708632558998,0.0001228708632558998
2517,80.0,345.0,11.89,9.931206394152008,11.73750654138867,6.223218933812672,5.436923880907481,3.458456720479281,2.3047090513742132,3.4584567204792807e-13,3.4584567204792806e-08,-15.0,1.245044419372541,0.0001245044419372541
2518,80.0,350.0,11.89,10.041361116058264,11.87380699702919,6.2938004101253044,5.501188634529607,3.499297202325126,2.3318474870813355,3.499297202325126e-13,3.499297202325126e-08,-10.0,1.2597469928370453,0.00012597469928370453
2519,80.0,355.0,11.89,10.134672879252133,11.987331183108076,6.353330101754612,5.554365626423443,3.5331109578255666,2.354349341758842,3.533110957825566e-13,3.533110957825567e-08,-5.0,1.2719199448172038,0.0001271919944817204
2520,85.0,0.0,11.89,9.070797747148708,10.597915067341429,5.6635344148361115,4.886940432789338,3.109928656575212,2.0747208825732457,3.1099286565752127e-13,3.1099286565752123e-08,0.0,1.1195743163670766,0.00011195743163670764
2521,85.0,5.0,11.89,9.080289488432996,10.611460134520705,5.669993035631366,4.893637078782526,3.11416947790251,2.077511246122338,3.11416947790251e-13,3.11416947790251e-08,5.0,1.1211010120449036,0.00011211010120449035
2522,85.0,10.0,11.89,9.084089410859356,10.617024912537905,5.672662452618206,4.896413807786815,3.1159299461701244,2.0786721222547313,3.1159299461701246e-13,3.115929946170125e-08,10.0,1.121734780621245,0.0001121734780621245
2523,85.0,15.0,11.89,9.082646474073412,10.61532589654356,5.67189170894007,4.895632270379514,3.115440428403966,2.0783558550180468,3.1154404284039664e-13,3.115440428403966e-08,15.0,1.121558554225428,0.00011215585542254278
2524,85.0,20.0,11.89,9.07559791570503,10.605891458959828,5.667405398139403,4.891068896549974,3.1125562381888585,2.0764628880754614,3.112556238188859e-13,3.1125562381888586e-08,20.0,1.1205202457479893,0.0001120520245747989
2525,85.0,25.0,11.89,9.064315480769976,10.590438676747128,5.660082973881137,4.883527943197934,3.1077874941584716,2.0733305777061,3.1077874941584716e-13,3.1077874941584716e-08,25.0,1.1188034978970498,0.00011188034978970498
2526,85.0,30.0,11.89,9.04773336772517,10.567629832625622,5.6492599030924175,4.8723923470809805,3.1007443828292227,2.0687042559407782,3.100744382829222e-13,3.1007443828292224e-08,30.0,1.11626797781852,0.000111626797781852
2527,85.0,35.0,11.89,9.027506393272525,10.53980379658788,5.636036571152043,4.858797703913085,3.092145396900755,2.0630548016476427,3.0921453969007553e-13,3.092145396900755e-08,35.0,1.113172342884272,0.00011131723428842718
2528,85.0,40.0,11.89,9.001661263246069,10.504285655808031,5.619100274903265,4.841453597414001,3.081171139438743,2.055840138806024,3.081171139438743e-13,3.081171139438743e-08,40.0,1.1092216101979475,0.00011092216101979474
2529,85.0,45.0,11.89,8.97472279042792,10.46690131680225,5.601371219175982,4.823140651014158,3.0695854510639244,2.0482271427266916,3.0695854510639244e-13,3.069585451063925e-08,45.0,1.1050507623830128,0.0001105050762383013
2530,85.0,50.0,11.89,8.944630716577082,10.424790275550993,5.581475449335131,4.802456092565386,3.056502437610217,2.0396349412842416,3.056502437610217e-13,3.0565024376102174e-08,50.0,1.1003408775396781,0.00011003408775396783
2531,85.0,55.0,11.89,8.914226973401414,10.381775320097255,5.561304688842435,4.781257884424532,3.0430972992780636,2.030836776583006,3.0430972992780636e-13,3.0430972992780637e-08,55.0,1.095515027740103,0.00010955150277401029
2532,85.0,60.0,11.89,8.88413453918387,10.338533756672412,5.541196932189288,4.7598477454683215,3.0295643901591003,2.0219654030244523,3.0295643901591e-13,3.0295643901591005e-08,60.0,1.0906431804572763,0.00010906431804572762
2533,85.0,65.0,11.89,8.855843221878004,10.29698938234111,5.522135810040865,4.739141107460825,3.016482047405197,2.013400143533968,3.0164820474051974e-13,3.0164820474051976e-08,65.0,1.0859335370658711,0.00010859335370658711
2534,85.0,70.0,11.89,8.830046757262531,10.257939050820307,5.504568258765746,4.719509586194274,3.0040876183792706,2.005300423967799,3.0040876183792706e-13,3.004087618379271e-08,70.0,1.0814715426165373,0.00010814715426165375
2535,85.0,75.0,11.89,8.808111673089172,10.222941234214868,5.489309269817796,4.701665286915341,2.9928351440737764,1.9979710503199972,2.9928351440737764e-13,2.992835144073776e-08,75.0,1.0774206518665594,0.00010774206518665595
2536,85.0,80.0,11.89,8.790727659341975,10.19340987692473,5.476913694107425,4.686364411775754,2.9831996406644636,1.9917172334618771,2.983199640664464e-13,2.9831996406644634e-08,80.0,1.073951870639207,0.00010739518706392068
2537,85.0,85.0,11.89,8.779319160878115,10.17037435609534,5.468151685585846,4.673973584698091,2.975419735461068,1.9867087476498697,2.9754197354610683e-13,2.9754197354610687e-08,85.0,1.0711511047659847,0.00010711511047659847
2538,85.0,90.0,11.89,8.773893932567573,10.15466599698765,5.463203202601954,4.665020312534193,2.9698254658140435,1.983154175866096,2.969825465814044e-13,2.9698254658140438e-08,90.0,1.069137167693056,0.00010691371676930558
2539,85.0,95.0,11.89,8.77473128913234,10.146224374633713,5.462111851889246,4.659408060312762,2.966355415397656,1.981014453683741,2.966355415397656e-13,2.9663554153976558e-08,95.0,1.0678879495431564,0.00010678879495431561
2540,85.0,100.0,11.89,8.783716599242883,10.147201705332698,5.466117691749292,4.658121335923388,2.965640177817155,1.980715614595512,2.9656401778171547e-13,2.9656401778171547e-08,100.0,1.0676304640141758,0.00010676304640141757
