,latitude,longitude,altitude (km),edose,adose,dosee,tn1,tn2,tn3,SEU,SEL,longitudeTranslated,SEU (Upsets/hr/Gb),SEL (Latch-ups/hr/device)
706,-45.0,290.0,11.89,0.0013182856469220565,0.0010661859116304797,0.0009716222960414725,0.00034849604220790027,0.00022679231276725,0.0001611893284056013,2.2679231276725e-17,2.2679231276725003e-12,-70.0,8.164523259621e-05,8.164523259621e-09
707,-45.0,295.0,11.89,0.006497389122704997,0.005300017758145941,0.004553614528069771,0.0017817475746787826,0.001153688922386682,0.0008156810075871659,1.1536889223866817e-16,1.1536889223866819e-11,-65.0,0.0004153280120592054,4.153280120592055e-08
708,-45.0,300.0,11.89,0.0013182856469945003,0.0010661859116890533,0.0009716222960945535,0.00034849604222715066,0.00022679231277978622,0.00016118932841451163,2.2679231277978624e-17,2.267923127797862e-12,-60.0,8.164523260072305e-05,8.164523260072304e-09
709,-45.0,305.0,11.89,0.007130212088586112,0.005816252747810665,0.004987944222290612,0.001957013427952486,0.001267096618247978,0.0008957363616122107,1.267096618247978e-16,1.2670966182479782e-11,-55.0,0.00045615478256927204,4.561547825692722e-08
710,-45.0,310.0,11.89,0.007072338847013835,0.00577002969444106,0.0049512635528293535,0.0019408576556637228,0.0012565868375676351,0.0008883383337572238,1.2565868375676352e-16,1.2565868375676351e-11,-50.0,0.00045237126152434864,4.5237126152434865e-08
711,-45.0,315.0,11.89,0.01958230203644971,0.01576167145194615,0.012880209906159415,0.005433112642860393,0.0035283961527673153,0.00248750668083523,3.528396152767315e-16,3.5283961527673155e-11,-45.0,0.0012702226149962335,1.2702226149962337e-07
712,-45.0,320.0,11.89,0.032721422194399385,0.026291426117281268,0.021060068199284326,0.009143799452361434,0.00594241863652793,0.004184706678946547,5.942418636527929e-16,5.94241863652793e-11,-40.0,0.0021392707091500546,2.1392707091500548e-07
713,-45.0,325.0,11.89,0.0915744208758373,0.07399142922399893,0.05547832504992307,0.026407701017404084,0.017175353388332246,0.01205131385753316,1.7175353388332246e-15,1.7175353388332244e-10,-35.0,0.006183127219799608,6.183127219799607e-07
714,-45.0,330.0,11.89,0.10061822147270577,0.08133218072117869,0.0608032602340946,0.029078453746621515,0.018913711052926878,0.013268424132857993,1.891371105292688e-15,1.8913711052926878e-10,-30.0,0.006808935979053676,6.808935979053676e-07
715,-45.0,335.0,11.89,0.22212101302153078,0.18058954520051354,0.13445655983550006,0.06600867387621698,0.04298641463899888,0.0301060004579686,4.298641463899889e-15,4.298641463899889e-10,-25.0,0.0154751092700396,1.54751092700396e-06
716,-45.0,340.0,11.89,0.18865229711063322,0.15326032646074866,0.1139286297077277,0.055860231455285625,0.036369741032840144,0.025477861094663476,3.636974103284014e-15,3.6369741032840144e-10,-20.0,0.013093106771822452,1.3093106771822453e-06
717,-45.0,345.0,11.89,0.3615413112080343,0.29478876092291034,0.21280861158514858,0.10900766169791909,0.07097686875877274,0.04968054482242181,7.097686875877274e-15,7.097686875877274e-10,-15.0,0.02555167275315819,2.5551672753158184e-06
718,-45.0,350.0,11.89,0.4283439487739004,0.3496045533164727,0.24837464334303772,0.12981014869813215,0.08450632480685166,0.05914104857492335,8.450632480685166e-15,8.450632480685166e-10,-10.0,0.030422276930466598,3.04222769304666e-06
719,-45.0,355.0,11.89,0.6696908609857244,0.5476449708324462,0.37686885039102946,0.2049661034169114,0.1333860181870524,0.09332028837592038,1.3338601818705239e-14,1.333860181870524e-09,-5.0,0.048018966547338865,4.801896654733886e-06
720,-40.0,0.0,11.89,0.18364456518099612,0.14915758583160746,0.1111326731636017,0.054313932788939506,0.035363280124179094,0.02477402315134848,3.5363280124179103e-15,3.5363280124179105e-10,0.0,0.012730780844704477,1.2730780844704479e-06
721,-40.0,5.0,11.89,0.27824321666137247,0.22645399824874798,0.16812475450021766,0.08310236766542387,0.054126638419518217,0.03789780662604983,5.412663841951821e-15,5.412663841951822e-10,5.0,0.019485589831026554,1.948558983102656e-06
722,-40.0,10.0,11.89,0.40162390400802206,0.3278476854555761,0.2307393521862645,0.12183404166239285,0.07929825778927198,0.05549751485993887,7.929825778927197e-15,7.929825778927197e-10,10.0,0.02854737280413791,2.854737280413791e-06
723,-40.0,15.0,11.89,0.4525536314474022,0.3695225458536785,0.2602041729836094,0.1374562072202757,0.08947274339000331,0.06261327484728113,8.947274339000331e-15,8.947274339000331e-10,15.0,0.03221018762040119,3.221018762040119e-06
724,-40.0,20.0,11.89,0.34164580429780655,0.2784687737408301,0.20210422654847313,0.10282346923900917,0.06695413713438518,0.04686758187818851,6.695413713438518e-15,6.695413713438517e-10,20.0,0.024103489368378667,2.4103489368378664e-06
725,-40.0,25.0,11.89,0.364369880892321,0.2971244243252062,0.21401848197498882,0.10991840714060977,0.07156740834193981,0.05009332637136634,7.15674083419398e-15,7.15674083419398e-10,25.0,0.025764267003098328,2.576426700309833e-06
726,-40.0,30.0,11.89,0.28451717800711923,0.23159230923989557,0.17166463535520643,0.08503592081541951,0.05538538211394988,0.03877809034067377,5.538538211394988e-15,5.538538211394988e-10,30.0,0.019938737561021956,1.993873756102196e-06
727,-40.0,35.0,11.89,0.613538073525633,0.5015680545330481,0.34697284785158305,0.1874800029623102,0.12201346318675083,0.08536800272055432,1.2201346318675081e-14,1.220134631867508e-09,35.0,0.043924846747230295,4.392484674723029e-06
728,-40.0,40.0,11.89,0.4836869505311063,0.3950169891929336,0.2778395122264267,0.14704408012223746,0.09571487490635604,0.06697865342018582,9.571487490635602e-15,9.571487490635604e-10,40.0,0.03445735496628816,3.4457354966288173e-06
729,-40.0,45.0,11.89,0.41314304163307625,0.3371312468673237,0.2402816103967785,0.1250765530706486,0.08142770377506837,0.05698831562539108,8.142770377506837e-15,8.142770377506838e-10,45.0,0.029313973359024612,2.9313973359024617e-06
730,-40.0,50.0,11.89,0.6138962789225195,0.5018619847339901,0.34716355805183563,0.18759154890432553,0.12208601008557315,0.08541873130905371,1.2208601008557316e-14,1.2208601008557317e-09,50.0,0.04395096363080633,4.395096363080634e-06
731,-40.0,55.0,11.89,0.7700408421102107,0.6309905222613007,0.4223311030538999,0.23754631033094223,0.1542658368995919,0.10781391773074644,1.542658368995919e-14,1.5426583689959193e-09,55.0,0.05553570128385308,5.553570128385309e-06
732,-40.0,60.0,11.89,0.7807136257721904,0.6395403407355683,0.4296656081271783,0.24059371793991194,0.1563120263634074,0.10926684173843507,1.5631202636340742e-14,1.563120263634074e-09,60.0,0.056272329490826674,5.627232949082667e-06
733,-40.0,65.0,11.89,0.8964004595051049,0.735332410308743,0.4843928439837339,0.27776609779764416,0.18022123011431304,0.12589349720396253,1.8022123011431306e-14,1.8022123011431303e-09,65.0,0.0648796428411527,6.487964284115269e-06
734,-40.0,70.0,11.89,0.8370748446871807,0.686209072425672,0.4563280520807069,0.2587036494782058,0.16796029975130355,0.11736714614028676,1.6796029975130355e-14,1.6796029975130356e-09,70.0,0.060465707910469284,6.0465707910469285e-06
735,-40.0,75.0,11.89,1.555451475455327,1.2812021506237055,0.806651819482609,0.48974874298469967,0.31666932647632345,0.220732202087858,3.166693264763235e-14,3.166693264763235e-09,75.0,0.11400095753147646,1.1400095753147647e-05
736,-40.0,80.0,11.89,1.8141917866641741,1.4957173091293754,0.9472100205731425,0.57326272092703,0.370560707696666,0.2581248719138093,3.7056070769666597e-14,3.7056070769666603e-09,80.0,0.13340185477079974,1.3340185477079976e-05
737,-40.0,85.0,11.89,1.795266951455886,1.4800247318231585,0.9367637714366452,0.5671508994541609,0.3666151719213885,0.2553880103241089,3.6661517192138846e-14,3.6661517192138848e-09,85.0,0.13198146189169985,1.3198146189169985e-05
738,-40.0,90.0,11.89,2.4147109567424865,1.9936711035441892,1.2786883560197873,0.7672018447619018,0.49575967738887755,0.3449704286955449,4.957596773888776e-14,4.957596773888775e-09,90.0,0.17847348385999592,1.784734838599959e-05
739,-40.0,95.0,11.89,2.583392818909564,2.1351540657414856,1.3768237097836238,0.8228185741888281,0.5315078254384521,0.36958528210324804,5.3150782543845205e-14,5.3150782543845205e-09,95.0,0.19134281715784274,1.9134281715784273e-05
740,-40.0,100.0,11.89,2.4614874971825484,2.032458467816414,1.3045083640025081,0.7823084420560562,0.5055118634324717,0.35173513314050586,5.0551186343247167e-14,5.055118634324716e-09,100.0,0.1819842708356898,1.8198427083568978e-05
741,-40.0,105.0,11.89,2.381235251917821,1.967360245784999,1.2647250220274082,0.7574154396570634,0.4893021177482858,0.3403273680085971,4.893021177482858e-14,4.893021177482858e-09,105.0,0.17614876238938287,1.7614876238938288e-05
742,-40.0,110.0,11.89,2.254308837737811,1.8606647853967162,1.190148589007495,0.7153995910306816,0.46231831359037945,0.3217734817414615,4.623183135903795e-14,4.623183135903795e-09,110.0,0.16643459289253662,1.6643459289253663e-05
743,-40.0,115.0,11.89,2.245686394905643,1.8566588707438587,1.1951957278053844,0.7148406103368143,0.46165365397704844,0.32095684317383183,4.616536539770484e-14,4.6165365397704844e-09,115.0,0.16619531543173743,1.6619531543173746e-05
744,-40.0,120.0,11.89,2.556241562767903,2.1110290594752983,1.3568113070004024,0.8129094975706151,0.5252666222767416,0.3654382253873857,5.252666222767416e-14,5.252666222767415e-09,120.0,0.189095984019627,1.8909598401962694e-05
745,-40.0,125.0,11.89,2.0147407209407273,1.6637345802017478,1.0632785499554467,0.6392488417980736,0.41299227456006615,0.2873633108231367,4.129922745600661e-14,4.129922745600661e-09,125.0,0.1486772188416238,1.486772188416238e-05
746,-40.0,130.0,11.89,2.4499536542787403,2.022894541928266,1.2981418410590884,0.7785835594930939,0.5031072353719018,0.3500671380820195,5.0310723537190186e-14,5.0310723537190185e-09,130.0,0.1811186047338847,1.8111860473388468e-05
747,-40.0,135.0,11.89,2.02175504249129,1.667829900986191,1.061782087459942,0.6402957782946591,0.41383443994679164,0.28814214266699145,4.138344399467918e-14,4.138344399467917e-09,135.0,0.14898039838084504,1.4898039838084502e-05
748,-40.0,140.0,11.89,1.646592819557241,1.3567433250040655,0.8546976922066488,0.519136227630363,0.33561891225156787,0.23388713507095762,3.356189122515679e-14,3.356189122515679e-09,140.0,0.12082280841056445,1.2082280841056445e-05
749,-40.0,145.0,11.89,1.102386199558058,0.9058946057261628,0.5818372100713137,0.3439532335999447,0.2227926694907532,0.15549802366825352,2.227926694907532e-14,2.227926694907532e-09,145.0,0.08020536101667115,8.020536101667116e-06
750,-40.0,150.0,11.89,0.8475902433930992,0.6949161289846848,0.4613025049765159,0.2620824470695186,0.17013353591124572,0.11887843230669654,1.7013353591124574e-14,1.7013353591124572e-09,150.0,0.06124807292804847,6.124807292804846e-06
751,-40.0,155.0,11.89,0.7763248895362924,0.6359063392386725,0.4275894565532663,0.23918353351983715,0.15540499843749464,0.10863608711460615,1.5540499843749463e-14,1.5540499843749464e-09,155.0,0.05594579943749806,5.594579943749807e-06
752,-40.0,160.0,11.89,0.4231417783622396,0.34533584322389815,0.24560498385896545,0.12819018149132508,0.0834527356314967,0.058404323882343886,8.34527356314967e-15,8.34527356314967e-10,160.0,0.030042984827338814,3.004298482733881e-06
753,-40.0,165.0,11.89,0.5131956540256897,0.4192307481629303,0.2935500818090339,0.15623315473429794,0.10169123634266343,0.0711576381179569,1.0169123634266344e-14,1.0169123634266343e-09,165.0,0.036608845083358835,3.6608845083358834e-06
754,-40.0,170.0,11.89,0.2902142557799152,0.23626039730030393,0.17483375894399986,0.08679626110953499,0.056531087923952186,0.0395792988218184,5.653108792395219e-15,5.653108792395219e-10,170.0,0.020351191652622787,2.035119165262279e-06
755,-40.0,175.0,11.89,0.2810114523301012,0.22871274911453024,0.16985661157604834,0.08393832387665337,0.05467188343044129,0.038279205241824155,5.4671883430441305e-15,5.46718834304413e-10,175.0,0.019681878034958872,1.968187803495887e-06
756,-40.0,180.0,11.89,0.09893522778125317,0.07995731915533148,0.05978305290217434,0.02856691547919762,0.018580268440310438,0.013035198752905814,1.858026844031044e-15,1.858026844031044e-10,180.0,0.006688896638511758,6.688896638511758e-07
757,-40.0,185.0,11.89,0.17912937447353863,0.14546906210331756,0.10839562745776468,0.05294156113797612,0.034468709340508996,0.024148318448303664,3.4468709340508995e-15,3.4468709340508996e-10,-175.0,0.012408735362583238,1.2408735362583239e-06
758,-40.0,190.0,11.89,0.04517563704044866,0.036484827400764586,0.028674127404983214,0.012961208970767689,0.008431817092999205,0.00592540774271063,8.431817092999206e-16,8.431817092999206e-11,-170.0,0.003035454153479714,3.035454153479714e-07
759,-40.0,195.0,11.89,0.0378581459101248,0.030454709937704053,0.024064113535427235,0.010650602751802827,0.006922835669300674,0.004871308696888953,6.9228356693006745e-16,6.922835669300674e-11,-165.0,0.0024922208409482428,2.4922208409482427e-07
760,-40.0,200.0,11.89,0.09817904540760096,0.07934443786824737,0.05934082430429186,0.02834509741769397,0.018435940241824118,0.01293412336457655,1.843594024182412e-15,1.8435940241824116e-10,-160.0,0.006636938487056683,6.636938487056681e-07
761,-40.0,205.0,11.89,0.03044178343401621,0.02444379254905965,0.019726895818194617,0.008475091654207534,0.005507317043972689,0.003879997946363002,5.507317043972688e-16,5.507317043972688e-11,-155.0,0.001982634135830168,1.9826341358301677e-07
762,-40.0,210.0,11.89,0.01805364709233091,0.014540742793624516,0.011911332311430222,0.005006376546886266,0.0032507924149188607,0.0022920963056648758,3.2507924149188614e-16,3.2507924149188605e-11,-150.0,0.00117028526937079,1.1702852693707898e-07
763,-40.0,215.0,11.89,0.007072338848087979,0.005770029695320475,0.004951263553564565,0.0019408576559631192,0.0012565868377611093,0.0008883383338937172,1.2565868377611095e-16,1.2565868377611091e-11,-145.0,0.0004523712615939994,4.523712615939993e-08
764,-40.0,220.0,11.89,0.02827894202024766,0.022707632035222813,0.018392231871489334,0.007860848352021046,0.005107705973824264,0.003599211901500551,5.107705973824264e-16,5.107705973824263e-11,-140.0,0.001838774150576735,1.838774150576735e-07
765,-40.0,225.0,11.89,0.007304725096601511,0.005954628189926566,0.005095453297207899,0.0020058598641588487,0.0012989292403984313,0.0009181228966448834,1.2989292403984314e-16,1.2989292403984313e-11,-135.0,0.00046761452654343525,4.676145265434353e-08
766,-40.0,230.0,11.89,0.0013182856470638125,0.0010661859117451146,0.0009716222961452295,0.0003484960422456412,0.00022679231279182499,0.00016118932842306853,2.26792312791825e-17,2.2679231279182497e-12,-130.0,8.164523260505701e-05,8.164523260505698e-09
767,-40.0,235.0,11.89,0.0013182856462472254,0.0010661859110848387,0.0009716222955467985,0.0003484960420286413,0.00022679231265051932,0.0001611893283226336,2.2679231265051934e-17,2.2679231265051933e-12,-125.0,8.164523255418696e-05,8.164523255418696e-09
768,-40.0,240.0,11.89,0.004094459419464134,0.0033457564156697006,0.002844528605009846,0.001129364222403934,0.0007304478676526175,0.0005159122434561693,7.304478676526174e-17,7.304478676526174e-12,-120.0,0.0002629612323549423,2.6296123235494226e-08
769,-40.0,245.0,11.89,0.0020625819834235544,0.001684730055190263,0.0014392334170769954,0.0005670677819838484,0.00036680572081472854,0.00025914060697039516,3.668057208147285e-17,3.6680572081472856e-12,-115.0,0.00013205005949330225,1.3205005949330228e-08
770,-40.0,250.0,11.89,0.00018250153754700106,0.00014779523568253684,0.00013892466978081082,4.6779243084701105e-05,3.0330460329198214e-05,2.1551801538655294e-05,3.0330460329198214e-18,3.0330460329198215e-13,-110.0,1.0918965718511357e-05,1.0918965718511356e-09
771,-40.0,255.0,11.89,0.00018250153754575274,0.00014779523568152265,0.00013892466977986716,4.6779243084373615e-05,3.0330460328986486e-05,2.1551801538504827e-05,3.033046032898649e-18,3.0330460328986487e-13,-105.0,1.0918965718435136e-05,1.0918965718435136e-09
772,-40.0,260.0,11.89,0.00018250153754346507,0.0001477952356796665,0.00013892466977813328,4.677924308377862e-05,3.033046032860137e-05,2.1551801538231164e-05,3.0330460328601372e-18,3.033046032860137e-13,-100.0,1.0918965718296493e-05,1.0918965718296494e-09
773,-40.0,265.0,11.89,0.00018250153754156032,0.00014779523567812124,0.0001389246697766894,4.6779243083283544e-05,3.0330460328280908e-05,2.1551801538003427e-05,3.0330460328280905e-18,3.03304603282809e-13,-95.0,1.0918965718181126e-05,1.0918965718181123e-09
774,-40.0,270.0,11.89,0.000182501537540537,0.0001477952356772908,0.00013892466977591413,4.677924308301695e-05,3.0330460328108377e-05,2.1551801537880828e-05,3.033046032810838e-18,3.0330460328108375e-13,-90.0,1.0918965718119018e-05,1.0918965718119014e-09
775,-40.0,275.0,11.89,0.00018250153753983765,0.00014779523567672327,0.00013892466977538458,4.6779243082834576e-05,3.0330460327990362e-05,2.1551801537796968e-05,3.033046032799036e-18,3.033046032799036e-13,-85.0,1.0918965718076529e-05,1.091896571807653e-09
776,-40.0,280.0,11.89,0.00018578154437188073,0.00015044743662470864,0.00014132939958326946,4.7650564625637714e-05,3.089781834340749e-05,2.1955057789012307e-05,3.089781834340749e-18,3.089781834340749e-13,-80.0,1.1123214603626695e-05,1.1123214603626697e-09
777,-40.0,285.0,11.89,0.001318285646349908,0.001066185911167854,0.0009716222956221695,0.0003484960420558628,0.00022679231266824616,0.00016118932833523306,2.2679231266824618e-17,2.267923126682462e-12,-75.0,8.164523256056862e-05,8.164523256056863e-09
778,-40.0,290.0,11.89,0.0001864628473992346,0.00015099833564032717,0.0001418288954019603,4.783155022577738e-05,3.1015666492307755e-05,2.203881971965725e-05,3.1015666492307756e-18,3.1015666492307753e-13,-70.0,1.1165639937230793e-05,1.116563993723079e-09
779,-40.0,295.0,11.89,0.00019716531281045846,0.00015965230813579431,0.00014967538442172204,5.0674620119038974e-05,3.286692164105824e-05,2.3354620661994056e-05,3.2866921641058244e-18,3.2866921641058243e-13,-65.0,1.1832091790780968e-05,1.1832091790780968e-09
780,-40.0,300.0,11.89,0.0013182856449864516,0.001066185910065359,0.0009716222946224621,0.0003484960416936885,0.00022679231243242107,0.00016118932816761773,2.2679231243242105e-17,2.2679231243242105e-12,-60.0,8.164523247567158e-05,8.164523247567158e-09
781,-40.0,305.0,11.89,0.007072338841168925,0.005770029689664712,0.0049512635487787195,0.0019408576540483947,0.0012565868365227513,0.0008883383330192605,1.2565868365227512e-16,1.2565868365227512e-11,-55.0,0.00045237126114819044,4.5237126114819045e-08
782,-40.0,310.0,11.89,0.005158355594319233,0.004205379888379867,0.003627506810866932,0.0014111869427934245,0.0009140440410999113,0.000646465175818093,9.140440410999114e-17,9.140440410999114e-12,-50.0,0.0003290558547959681,3.290558547959681e-08
783,-40.0,315.0,11.89,0.007303378328775478,0.00595455971242899,0.0050976988080620855,0.002005354151006224,0.0012985436074693817,0.0009178724755176705,1.2985436074693818e-16,1.2985436074693817e-11,-45.0,0.00046747569868897746,4.674756986889774e-08
784,-40.0,320.0,11.89,0.007393602617636955,0.006026621377105106,0.005154883912155172,0.002030540973535455,0.0013149283383228423,0.0009294059888201373,1.3149283383228423e-16,1.3149283383228423e-11,-40.0,0.0004733742017962232,4.733742017962232e-08
785,-40.0,325.0,11.89,0.007398715703600235,0.006034556182843145,0.0051421344129564525,0.002036596837210684,0.0013188805187182963,0.0009319636133610385,1.3188805187182966e-16,1.3188805187182964e-11,-35.0,0.00047479698673858677,4.747969867385867e-08
786,-40.0,330.0,11.89,0.030310562202468534,0.024339512077089506,0.019641545531448836,0.008439091488070429,0.005483899659703594,0.0038634834150053986,5.483899659703594e-16,5.4838996597035944e-11,-30.0,0.0019742038774932936,1.974203877493294e-07
787,-40.0,335.0,11.89,0.029703563597181515,0.023845469790699503,0.019295172022928356,0.008258542712236156,0.005366417252197115,0.0037813235270833805,5.366417252197115e-16,5.366417252197115e-11,-25.0,0.0019319102107909613,1.9319102107909614e-07
788,-40.0,340.0,11.89,0.1028914116153395,0.08319598661148818,0.06220388372845441,0.029780620237313475,0.019371781015416752,0.013588643840796506,1.9371781015416756e-15,1.937178101541675e-10,-20.0,0.006973841165550033,6.973841165550031e-07
789,-40.0,345.0,11.89,0.11994463933438863,0.09712020729522357,0.07251866550892233,0.03495263043735668,0.02274275170831132,0.01594663449906624,2.2742751708311324e-15,2.2742751708311324e-10,-15.0,0.008187390614992077,8.187390614992077e-07
790,-40.0,350.0,11.89,0.19332236497424066,0.1570635186023348,0.11699922057858551,0.05725545596043448,0.03728069126201017,0.026115150302455384,3.728069126201017e-15,3.7280691262010174e-10,-10.0,0.013421048854323662,1.3421048854323663e-06
791,-40.0,355.0,11.89,0.16884184300577676,0.13706503082522112,0.10215946919526218,0.04981471279998129,0.032430495299646,0.02272269608907527,3.2430495299646e-15,3.2430495299646005e-10,-5.0,0.01167497830787256,1.1674978307872561e-06
792,-35.0,0.0,11.89,0.09548575097116137,0.07716410471047234,0.057774278896371975,0.027559286847451497,0.017924788191653968,0.012576086413810625,1.7924788191653967e-15,1.7924788191653965e-10,0.0,0.006452923748995428,6.452923748995427e-07
793,-35.0,5.0,11.89,0.09672702426436648,0.07817632877174056,0.058520764421297736,0.02793360950366991,0.01816869106083316,0.012746729765696945,1.816869106083316e-15,1.816869106083316e-10,5.0,0.006540728781899937,6.540728781899938e-07
794,-35.0,10.0,11.89,0.16290742596133517,0.13222413097694857,0.0985854402196289,0.04802255429269729,0.03126266821622229,0.021905681937666573,3.1262668216222293e-15,3.1262668216222296e-10,10.0,0.011254560557840024,1.1254560557840027e-06
795,-35.0,15.0,11.89,0.14840939267972436,0.12037347054655333,0.08977360244939318,0.043604362579886605,0.02838232229963071,0.019891214298021296,2.8382322299630714e-15,2.838232229963071e-10,15.0,0.010217636027867058,1.0217636027867056e-06
796,-35.0,20.0,11.89,0.09893522772187067,0.07995731910721861,0.059783052868132194,0.028566915461659084,0.01858026842889435,0.01303519874491818,1.858026842889435e-15,1.8580268428894349e-10,20.0,0.0066888966344019665,6.688896634401965e-07
797,-35.0,25.0,11.89,0.11524918266114215,0.0932844217264102,0.06967234508468698,0.0335254677663692,0.021812465784559802,0.015295948954354445,2.18124657845598e-15,2.18124657845598e-10,25.0,0.007852487682441529,7.852487682441528e-07
798,-35.0,30.0,11.89,0.13000494065348067,0.10545182193863427,0.07899388233703988,0.038197434269275875,0.02486397172204264,0.017427388902018656,2.486397172204264e-15,2.486397172204264e-10,30.0,0.00895102981993535,8.951029819935351e-07
799,-35.0,35.0,11.89,0.09606027519679206,0.07762718729663351,0.05810173064713437,0.027723578698780456,0.018031542708030507,0.012650917184468292,1.8031542708030507e-15,1.8031542708030505e-10,35.0,0.006491355374890983,6.491355374890982e-07
800,-35.0,40.0,11.89,0.09766727825831971,0.07892965365766164,0.05904153397688287,0.028194975964710364,0.01833826217757934,0.012865717825108156,1.8338262177579346e-15,1.833826217757934e-10,40.0,0.006601774383928565,6.601774383928563e-07
801,-35.0,45.0,11.89,0.09545979640879476,0.07714688657423227,0.05777180735179608,0.02755798037849148,0.01792415188817603,0.012575538363496626,1.7924151888176025e-15,1.7924151888176027e-10,45.0,0.006452694679743369,6.45269467974337e-07
802,-35.0,50.0,11.89,0.09789711120203044,0.0791312905869791,0.059227062982293466,0.02828776713781826,0.01839949764383744,0.012908189934015492,1.839949764383744e-15,1.8399497643837443e-10,50.0,0.006623819151781478,6.623819151781479e-07
803,-35.0,55.0,11.89,0.09370566837686739,0.0757475707787893,0.05682049878582289,0.027080420569400306,0.01761467656789542,0.01235820689516422,1.761467656789542e-15,1.7614676567895418e-10,55.0,0.006341283564442352,6.34128356444235e-07
804,-35.0,60.0,11.89,0.1008055406443712,0.08148520442613125,0.06091681050515261,0.029135388556121185,0.018950823607040587,0.013294382391341826,1.8950823607040587e-15,1.8950823607040586e-10,60.0,0.006822296498534611,6.822296498534611e-07
805,-35.0,65.0,11.89,0.0997930265590913,0.08065806721979765,0.060303038572807624,0.028827639511744083,0.018750219562505947,0.01315407052736207,1.875021956250595e-15,1.8750219562505948e-10,65.0,0.0067500790425021415,6.750079042502141e-07
806,-35.0,70.0,11.89,0.19737580316157263,0.16037483010806922,0.11945635834006284,0.05848748003792725,0.03808377746960178,0.02667686640829033,3.808377746960178e-15,3.808377746960178e-10,70.0,0.013710159889056642,1.3710159889056642e-06
807,-35.0,75.0,11.89,0.11335423137348735,0.09178595629964509,0.06752182932666086,0.03305075531193943,0.021496828737693215,0.015074642753845848,2.149682873769322e-15,2.149682873769322e-10,75.0,0.007738858345569559,7.738858345569559e-07
808,-35.0,80.0,11.89,0.11981127047865733,0.0970112563742342,0.07243781916640038,0.03491209358216301,0.02271632804511761,0.015928152551454997,2.271632804511761e-15,2.2716328045117613e-10,80.0,0.008177878096242338,8.17787809624234e-07
809,-35.0,85.0,11.89,0.1591075667695247,0.12911296164308347,0.09625868654782549,0.04685602387233202,0.030501894784745912,0.02137374256355874,3.0501894784745916e-15,3.0501894784745914e-10,85.0,0.01098068212250853,1.0980682122508528e-06
810,-35.0,90.0,11.89,0.2746730708051502,0.22352007121730272,0.16631288517049683,0.08198163250284467,0.053398275089974655,0.03738854329333492,5.339827508997466e-15,5.339827508997466e-10,90.0,0.01922337903239088,1.9223379032390875e-06
811,-35.0,95.0,11.89,0.38226830077399293,0.3117965677771433,0.22384375624237016,0.11546209144575326,0.07517468047179571,0.05261587447067846,7.51746804717957e-15,7.517468047179571e-10,95.0,0.027062884969846455,2.7062884969846458e-06
812,-35.0,100.0,11.89,0.2868316002694202,0.23348471434990148,0.1730328175713184,0.08574289480944654,0.05584600286368845,0.03910025149274418,5.5846002863688464e-15,5.584600286368846e-10,100.0,0.020104561030927847,2.0104561030927846e-06
813,-35.0,105.0,11.89,0.28546574429312555,0.2323639430695629,0.17230562956221274,0.08531756428023042,0.05556937773224154,0.03890682072325688,5.556937773224154e-15,5.556937773224153e-10,105.0,0.020004975983606954,2.000497598360695e-06
814,-35.0,110.0,11.89,0.49489949008973166,0.404217587598879,0.28380911990547647,0.15053568939081027,0.0979857367574864,0.06856655887529998,9.79857367574864e-15,9.798573675748639e-10,110.0,0.0352748652326951,3.52748652326951e-06
815,-35.0,115.0,11.89,0.4061119739948201,0.33138434815960377,0.23608254402326717,0.12293311801934616,0.0800309110086494,0.056011367018291576,8.003091100864941e-15,8.00309110086494e-10,115.0,0.02881112796311379,2.8811127963113783e-06
816,-35.0,120.0,11.89,0.4037489702421823,0.3294273796999511,0.23518790180183471,0.12216054320388672,0.07953064122518066,0.055661742018090814,7.953064122518067e-15,7.953064122518065e-10,120.0,0.028631030841065042,2.8631030841065037e-06
817,-35.0,125.0,11.89,0.31867250727453883,0.259909267574951,0.18397837879936926,0.0962652891137594,0.0626532464085866,0.04385709524952308,6.265324640858661e-15,6.26532464085866e-10,125.0,0.022555168707091178,2.2555168707091176e-06
818,-35.0,130.0,11.89,0.18992985314413316,0.15429902959504296,0.11480316556438142,0.056238422255727595,0.036616881433412324,0.025650776107869484,3.661688143341232e-15,3.661688143341232e-10,130.0,0.013182077316028436,1.3182077316028436e-06
819,-35.0,135.0,11.89,0.15483200330513622,0.12562019282885836,0.09366689953601667,0.04555648582943599,0.02965480007488837,0.020781244850080736,2.965480007488837e-15,2.9654800074888374e-10,135.0,0.010675728026959814,1.0675728026959815e-06
820,-35.0,140.0,11.89,0.18567495204267842,0.15081623783670914,0.11236346539254582,0.054931059629603665,0.03576554990375783,0.02505538947531846,3.576554990375783e-15,3.5765549903757825e-10,140.0,0.01287559796535282,1.2875597965352816e-06
821,-35.0,145.0,11.89,0.12636539489759616,0.10236541415073389,0.07641083808257364,0.03690418984922785,0.024014861949955356,0.01683640798090151,2.4014861949955356e-15,2.4014861949955356e-10,145.0,0.008645350301983929,8.645350301983928e-07
822,-35.0,150.0,11.89,0.10709642138123815,0.08662431468219858,0.06473025476983904,0.031047473105595642,0.02019720243797432,0.0141661581194238,2.019720243797432e-15,2.019720243797432e-10,150.0,0.007270992877670755,7.270992877670755e-07
